ts_code,name,industry,roic_weighted,roic_log_slope,roic_slope,roic_r_squared,roic_p_value,roic_cagr,roic_latest,roic_trend_score,roic_robust_slope,roic_mk_tau,roic_mk_p_value,roic_data_quality,roic_data_quality_original,roic_data_quality_cleaned,roic_has_loss_years,roic_loss_year_count,roic_has_near_zero_years,roic_near_zero_count,roic_has_loss_years_cleaned,roic_loss_year_count_cleaned,roic_has_near_zero_years_cleaned,roic_near_zero_count_cleaned,roic_cv,roic_std_dev,roic_range_ratio,roic_volatility_type,roic_vol_mean_near_zero,roic_has_inflection,roic_inflection_type,roic_early_slope,roic_middle_slope,roic_recent_slope,roic_slope_change,roic_inflection_confidence,roic_inflection_early_r2,roic_inflection_recent_r2,roic_has_deterioration,roic_deterioration_severity,roic_year4_to_5_change,roic_year3_to_4_change,roic_total_decline_pct,roic_year4_to_5_pct,roic_year3_to_4_pct,roic_is_high_level_stable,roic_deterioration_industry,roic_is_cyclical,roic_peak_to_trough_ratio,roic_has_middle_peak,roic_current_phase,roic_industry_cyclical,roic_has_wave_pattern,roic_trend_r_squared,roic_cyclical_cv,roic_cyclical_confidence,roic_cyclical_industry,roic_decline_threshold_pct,roic_decline_threshold_abs,roic_peak_to_trough_threshold,roic_trend_r_squared_max,roic_cv_threshold,roic_recent_3y_slope,roic_recent_3y_r_squared,roic_trend_acceleration,roic_is_accelerating,roic_is_decelerating,roic_full_5y_slope,roic_full_5y_r_squared,roic_penalty,roic_penalty_details,roic_strategies,roic_strategy_reasons,roic_is_high_growth,roic_is_turnaround,score_value,score_trend,score_momentum,score_stability,base_score,final_penalty,quality_score,grade,recommendation
300705.SZ,九典制药,化学制药,17.175009000000003,0.01881571933195483,0.3637399999999996,0.22689024047701115,0.4173038078405084,0.2090676576184436,20.1875,100.0,0.10851531973955608,0.6,0.23333333333333334,good,good,good,false,0,false,0,false,0,false,0,0.25002195596704063,4.138473424827082,0.6488952686129658,moderate,false,false,none,3.8365000000000005,0.0,0.59759,0.0,0.18048784599089107,0.6306269188666727,0.3310641593028373,false,none,2.5479999999999983,0.5198,17.9197065369136,14.444853879078194,3.0362681589046536,false,化学制药,false,1.0729627271505926,true,rising,false,false,0.0,0.25002195596704063,0.42884907715880605,化学制药,-5.0,-2.0,3.0,0.3,0.5,1.533899999999999,0.8728322466792544,-0.5413300000000014,false,true,2.0752300000000004,0.628625713141992,0.0,"","","",0,0,25,35.0,12,3,75.0,0,75.0,B,⭐ 可以关注
300706.SZ,阿石创,元器件,1.8192380000000001,-0.024903630697860637,-0.06620000000000008,0.4400235139002315,0.2222628269339991,,-0.9118,45.660445,-0.4377124035899266,-0.6,0.23333333333333334,has_loss,has_loss,good,true,1,true,1,false,0,false,0,0.8876696993880449,1.8536851264440786,2.4389683276986585,high_volatility,false,false,none,-0.1957500000000001,0.0,-1.52191,0.0,0.3290475179712967,0.03634803245971333,0.865818352923321,true,moderate,-3.2121999999999997,0.060499999999999776,-140.7071744274298,-139.63658494174928,2.7010134380999054,false,元器件,false,1.4468949506674404,true,falling,false,false,0.0,0.8876696993880449,1.0,元器件,-5.0,-2.0,3.0,0.3,0.5,-1.57585,0.7356082111910454,-0.6791099999999998,false,true,-0.8967400000000002,0.5850610184388343,54.339555,复合恶化-14.0分(触发2项恶化信号); 中度恶化-10分; 单年巨幅下滑-15.0分(年跌-139.6%); 相对加权暴跌-15.0分(最新仅为加权-50.1%); 加速下滑-0.3分(加速度-0.68),"","",0,0,0,15.98,0,5,20.98,30,0.0,F,❌ 规避风险
300708.SZ,聚灿光电,半导体,3.046220000000001,-0.05643539881387519,-0.09515000000000003,0.002648340986701432,0.9345054356504284,,4.4131,100.0,-0.1308064490387122,0.0,1.0,has_loss,has_loss,has_loss,true,1,false,0,true,1,false,0,1.517788367970385,5.008914104673787,4.157096365608732,high_volatility,false,false,none,-2.24928,0.0,3.9621,0.0,0.20680679709190308,0.2560133427700244,0.9871782288574793,false,none,3.1799999999999997,4.7442,225.68995471504655,257.8866271997405,135.12004784825268,false,半导体,true,inf,true,rising,false,false,0.0,1.517788367970385,1.0,半导体,-5.0,-2.0,3.0,0.3,0.5,3.9621,0.9871782288574793,4.8084999999999996,true,false,-0.8463999999999999,0.071384537412349,0.0,"","","",0,0,0,35.0,0,0,35.0,18,17.0,F,❌ 规避风险
300709.SZ,精研科技,元器件,3.136406,-0.10707538091723855,-0.73438,0.9268085649440291,0.008595993588308084,,5.4522,104.476015,-0.10027800871610765,-0.39999999999999997,0.48333333333333334,has_loss,has_loss,good,true,1,false,0,false,0,false,0,2.414979089333935,8.106408608749007,5.714983674539431,high_volatility,false,false,none,-2.5164999999999997,0.0,8.21765,0.0,-0.07833135729810214,0.12303016598900002,0.7222959543308698,true,moderate,-0.6078999999999999,17.0432,149.6417222824157,-10.031187604164945,155.1765894874853,false,元器件,true,inf,true,falling,false,false,0.0,2.414979089333935,1.0,元器件,-5.0,-2.0,3.0,0.3,0.5,8.21765,0.7222959543308698,8.95203,true,false,-0.7343800000000003,0.02051751259300069,5.523985,中度恶化-10分,turnaround,扭亏为盈(曾亏损1年 -> 最新5.5),0,1,0,35.0,0,10,45.0,22,23.0,F,❌ 规避风险
300713.SZ,英可瑞,电气设备,-6.446555,-1.1529204108817248,-3.588050000000001,0.8401060379823356,0.028561641038206183,,-13.3628,45.0,-1.1195541140141732,-0.7999999999999999,0.08333333333333333,poor,poor,poor,true,3,true,1,true,3,true,1,1.1542426729877855,6.198444747918626,2.763819937655257,high_volatility,false,false,none,-5.2028,0.0,-3.75138,0.0,-0.37551280526831476,0.848947842637131,0.7403698734345233,true,moderate,-7.2442,2.8076999999999996,-49.70144404736566,-118.3963651815775,31.454241959154405,false,电气设备,true,inf,true,falling,false,false,0.0,1.1542426729877855,1.0,电气设备,-5.0,-2.0,3.0,0.3,0.5,-2.2182500000000003,0.36884394615756216,1.3698000000000006,true,false,-3.588050000000001,0.8377057815137134,55.0,轻度衰退-20.0分(log斜率-1.153); 中度恶化-10分; 持续衰退重罚-10.0分(最新<加权); 单年巨幅下滑-15.0分(年跌-118.4%),"","",0,0,0,15.75,0,10,25.75,30,0.0,F,❌ 规避风险
300724.SZ,捷佳伟创,专用机械,18.76439,0.0023388177737288184,0.021220000000000107,0.0010212016811654552,0.9593189696010233,0.09559443532540213,25.935,110.0,0.10268027288213716,0.39999999999999997,0.48333333333333334,good,good,good,false,0,false,0,false,0,false,0,0.25991105867488284,4.7242993491098755,0.6430795638348205,moderate,false,true,acceleration,0.0394000000000009,0.0,5.844499999999999,5.805099999999999,0.678156472209456,0.0005530295723490358,0.9667382322956345,false,none,7.722199999999997,3.966800000000001,82.05110206373718,42.39985065448474,27.84500912536853,false,专用机械,false,1.0,false,rising,false,false,0.0,0.25991105867488284,0.4265777253415495,专用机械,-5.0,-2.0,3.0,0.3,0.5,5.844499999999999,0.9667382322956345,3.8851999999999984,true,false,1.9593000000000005,0.42999862712513853,0.0,"",turnaround,"底部强力反转(曾跌82%, 近期斜率5.84)",0,1,25,35.0,15,0,75.0,0,75.0,B,⭐ 可以关注
300725.SZ,药石科技,化学制药,9.956347999999998,-0.283095156486108,-2.84064,0.6953846442956221,0.0792083875188773,-0.17785765786673313,5.8762,54.33809687027784,-0.2660520023091132,-0.6,0.23333333333333334,good,good,good,false,0,false,0,false,0,false,0,0.5499202658822323,5.943835190598743,1.3354995216745278,volatile,false,false,none,-3.21511,0.0,-1.9604500000000002,0.0,-0.035059546828086985,0.4660191437262114,0.6854295782398482,false,none,0.3399000000000001,-4.260800000000001,-40.02102663032939,6.139479435724222,-43.49042063467761,false,化学制药,true,3.60730090493651,true,rising,false,false,0.0,0.5499202658822323,1.0,化学制药,-5.0,-2.0,3.0,0.3,0.5,-1.9604500000000002,0.6854295782398482,0.8801899999999998,true,false,-2.84064,0.5710036538246511,45.66190312972216,轻度衰退-5.7分(log斜率-0.283); 持续衰退重罚-10.0分(最新<加权); 单年巨幅下滑-15.0分(年跌-43.5%); 相对加权暴跌-15.0分(最新仅为加权59.0%),"","",0,0,10,19.02,0,7,36.019999999999996,20,16.019999999999996,F,❌ 规避风险
300730.SZ,科创信息,软件服务,-5.947791,-1.7932940212246646,-6.798570000000002,0.753036105725972,0.05655747455144075,,-10.4329,54.927835,-1.6568877675089175,-0.6,0.23333333333333334,poor,poor,poor,true,2,false,0,true,2,false,0,3.7104556216226503,14.501276869538074,8.596112808388474,high_volatility,false,false,none,-1.65465,0.0,-8.261930000000001,0.0,0.049271003932906954,0.666222433540724,0.48838700464239276,false,none,16.0265,-29.9123,-402.14891830055893,60.57015654172052,-866.2949984071358,false,软件服务,true,inf,true,rising,false,false,0.0,3.7104556216226503,1.0,软件服务,-5.0,-2.0,3.0,0.3,0.5,-6.9429,0.21513020426637727,-0.1443299999999983,false,true,-6.798570000000002,0.5494936356599309,45.072165,轻度衰退-20.0分(log斜率-1.793); 持续衰退重罚-10.0分(最新<加权); 单年巨幅下滑-15.0分(年跌-866.3%); 加速下滑-0.1分(加速度-0.14),"","",0,0,0,19.22,0,7,26.22,30,0.0,F,❌ 规避风险
300735.SZ,光弘科技,元器件,6.98949,-0.10521741184524701,-0.7493400000000001,0.6662948611499274,0.09188855461292844,-0.1229674945987087,5.3492,75.0,-0.12505009575744463,-0.7999999999999999,0.08333333333333333,good,good,good,false,0,false,0,false,0,false,0,0.19548711124825544,1.4395983651699527,0.5013470647025594,stable,false,false,none,-1.2606000000000002,0.0,-0.6601600000000001,0.0,0.016629493126172123,0.9890914085036555,0.4564237933095171,true,moderate,-2.5513000000000003,1.3805000000000005,-17.957055214723923,-32.2928928548826,21.173312883435592,false,元器件,false,1.211733128834356,true,falling,false,false,0.0,0.19548711124825544,0.3974426327206481,元器件,-5.0,-2.0,3.0,0.3,0.5,-0.5853999999999999,0.21011907171036145,0.1639400000000002,true,false,-0.7493400000000001,0.6773531441680306,25.0,中度恶化-10分; 单年巨幅下滑-15.0分(年跌-32.3%),"","",0,0,5,26.25,0,7,38.25,30,8.25,F,❌ 规避风险
300738.SZ,奥飞数据,软件服务,5.523734000000001,-0.043506182111144924,-0.22958,0.14133626263670648,0.5328568233738047,-0.20876373006084936,4.2662,100.0,-0.2241626829922061,-0.7999999999999999,0.08333333333333333,good,good,good,false,0,false,0,false,0,false,0,0.48364703390732733,2.8968426013506496,1.1298288026873338,volatile,false,true,improving,-3.30695,0.0,-0.6580799999999998,2.6488700000000005,0.7503978666667692,0.9600087612251432,0.5991486963865901,false,none,0.14870000000000072,-0.15330000000000066,-0.10770815772220513,3.6114146933819242,-3.589491430177031,false,软件服务,false,1.0,false,rising,false,false,0.0,0.48364703390732733,0.650313700573994,软件服务,-5.0,-2.0,3.0,0.3,0.5,-0.0022999999999999687,0.0006955379944751153,1.5505200000000001,true,false,-1.55282,0.7183439583262351,0.0,"","","",0,0,0,35.0,0,0,35.0,18,17.0,F,❌ 规避风险
300743.SZ,天地数码,IT设备,7.853903000000001,0.22286300085967992,1.6650100000000003,0.9811836114818131,0.0011016986333905777,0.24681324840143226,11.3926,110.0,0.22969977109010498,0.9999999999999999,0.016666666666666666,good,good,good,false,0,false,0,false,0,false,0,0.368336111046355,2.7088910950793132,0.9080686391819863,volatile,false,true,acceleration,1.3109200000000003,0.0,2.2494,0.9384799999999998,0.6166961131306307,0.9580775035886251,0.976011755379644,false,none,2.860199999999999,1.6386000000000012,65.25863819664046,33.52163517884767,23.769183904377865,false,IT设备,false,1.0,false,rising,false,false,0.0,0.368336111046355,0.5350027777130216,IT设备,-5.0,-2.0,3.0,0.3,0.5,2.2494,0.976011755379644,0.5843899999999997,true,false,1.6650100000000003,0.9444753115362888,0.0,"",turnaround,"底部强力反转(曾跌65%, 近期斜率2.25)",0,1,5,35.0,6,10,56.0,10,46.0,F,❌ 规避风险
300747.SZ,锐科激光,专用机械,6.911236000000001,-0.35926261281603966,-2.85348,0.2090350905771351,0.4388401535653814,-0.28134668140923214,3.2673,38.146164999999996,-0.41045759512028024,-0.39999999999999997,0.48333333333333334,good,good,good,false,0,true,1,false,0,true,1,0.8588065580811404,6.670591002452481,2.1063873067534575,high_volatility,false,false,none,-3.4569699999999997,0.0,1.43885,0.0,-0.09299823137967178,0.3913755480714273,0.24700952777044913,true,moderate,-2.9124000000000003,5.790100000000001,738.629363449692,-47.12850138356231,1486.1652977412734,false,专用机械,true,29.427874743326488,true,falling,false,false,0.0,0.8588065580811404,1.0,专用机械,-5.0,-2.0,3.0,0.3,0.5,1.43885,0.24700952777044913,4.29233,true,false,-2.85348,0.4574683448739846,61.853835000000004,复合恶化-14.0分(触发2项恶化信号); 中度恶化-10分; 持续衰退重罚-10.0分(最新<加权); 单年巨幅下滑-15.0分(年跌-47.1%); 相对加权暴跌-15.0分(最新仅为加权47.3%),"","",0,0,5,13.35,0,3,21.35,30,0.0,F,❌ 规避风险
300750.SZ,宁德时代,电气设备,13.10757,-0.01029746860362777,-0.1381599999999999,0.529478329003411,0.163466424213889,0.16128654448062107,13.0347,90.40582,0.039349761046194476,0.0,1.0,good,good,good,false,0,false,0,false,0,false,0,0.24568652992742993,3.0776512819031336,0.6237696320032188,moderate,false,true,growth_to_decline,3.9069000000000003,0.0,-0.35649999999999993,-4.2634,0.7440242602172356,0.8617156345141871,0.32084709464630895,false,none,-0.6314999999999991,-1.3147000000000002,-12.99120880587948,-4.620889493787586,-8.775841237842855,false,电气设备,false,1.0,true,falling,false,false,0.0,0.24568652992742993,0.4123531965940966,电气设备,-5.0,-2.0,3.0,0.3,0.5,-0.9730999999999996,0.9605436742489476,-2.13476,false,true,1.1616600000000001,0.3561715773554172,9.59418,增长转衰退-8.5分(斜率变化-4.26); 加速下滑-1.1分(加速度-2.13),"","",0,0,20,31.64,8,5,64.64,4,60.64,C,⚠️ 谨慎观察
300752.SZ,隆利科技,元器件,-4.559378,0.6792470703777037,2.42314,0.1997350456324258,0.4505223458754042,,8.6123,110.0,0.448125697053929,0.39999999999999997,0.48333333333333334,poor,poor,has_loss,true,2,false,0,true,1,false,0,3.2017051839492012,16.925238148014344,7.820109263154707,high_volatility,false,true,deterioration_to_recovery,-18.26955,0.0,9.39534,27.66489,0.43695171123291776,0.9836605554511071,0.4234155939496995,false,none,4.361299999999999,36.9783,126.31533918166178,102.59468360385789,112.98915584237012,false,元器件,false,1.0,false,rising,false,false,0.0,3.2017051839492012,1.0,元器件,-5.0,-2.0,3.0,0.3,0.5,20.6698,0.8281520638185339,18.24666,true,false,2.42314,0.05124216208749798,0.0,"",turnaround,扭亏为盈(曾亏损2年 -> 最新8.6),0,1,0,35.0,4,0,39.0,10,29.0,F,❌ 规避风险
300753.SZ,爱朋医疗,医疗保健,1.2592530000000004,-0.5718032408895882,-2.8046900000000003,0.9141431292884626,0.010965462917741411,,1.466,93.19985518220824,-0.593468173436552,-0.39999999999999997,0.48333333333333334,has_loss,has_loss,good,true,1,false,0,false,0,false,0,4.255621939416889,8.939614783255484,11.557034455837687,high_volatility,false,false,none,-12.1387,0.0,-0.2551600000000005,0.0,0.17477730304130235,0.9279571784669697,0.0018461742990639408,false,none,0.29810000000000003,12.636199999999999,112.78306287767148,25.5244455860947,110.18372383003583,false,医疗保健,false,1.0,false,rising,false,false,0.0,4.255621939416889,1.0,医疗保健,-5.0,-2.0,3.0,0.3,0.5,6.467149999999999,0.7672760417551896,9.27184,true,false,-2.8046900000000003,0.24607762734101585,6.800144817791765,轻度衰退-11.4分(log斜率-0.572),"","",0,0,0,32.62,0,10,42.62,22,20.619999999999997,F,❌ 规避风险
300756.SZ,金马游乐,专用机械,-0.5386020000000001,0.48169076107853537,0.9990600000000001,0.20457874185439845,0.4443962973483653,,-0.3479,83.26692,0.5359291629767202,0.39999999999999997,0.48333333333333334,poor,poor,poor,true,3,true,2,true,3,true,2,3.5302445133055365,2.959474580394297,8.574410726214335,high_volatility,false,false,none,0.35304999999999986,0.0,0.3573799999999999,0.0,-0.348077278360194,0.019048401762295938,0.029600798990241706,true,moderate,-3.4162,6.481999999999999,89.80871195477049,-111.3385262197308,189.88194627530243,false,专用机械,true,inf,true,falling,false,false,0.0,3.5302445133055365,1.0,专用机械,-5.0,-2.0,3.0,0.3,0.5,1.5328999999999997,0.22348416691750883,0.5338399999999996,true,false,0.9990600000000001,0.28490096674876625,16.73308,中度恶化-10分; 单年巨幅下滑-15.0分(年跌-111.3%),"","",0,0,0,29.14,0,3,32.14,30,2.1400000000000006,F,❌ 规避风险
300757.SZ,罗博特科,专用机械,1.394679,1.4083235086669985,3.30073,0.8141352532730084,0.03611962911267328,,4.1501,90.0,1.273036379980357,0.7999999999999999,0.08333333333333333,poor,poor,poor,true,2,false,0,true,2,false,0,14.197284296643266,5.742233606620337,33.87306532166345,high_volatility,false,true,worsening,4.72864,0.0,0.50135,-4.22729,0.7625733148212542,0.9776527810828513,0.14807701169831722,true,moderate,-1.5815000000000001,2.5842,31.858041558111456,-27.592644287807943,82.10586515854355,false,专用机械,false,1.0,true,falling,false,false,0.0,14.197284296643266,1.0,专用机械,-5.0,-2.0,3.0,0.3,0.5,0.50135,0.14807701169831722,-2.79938,false,true,3.30073,0.8260347093884682,10.0,中度恶化-10分,"","",0,0,0,31.5,0,10,41.5,26,15.5,F,❌ 规避风险
300759.SZ,康龙化成,化学制药,9.59862,-0.10153725557429497,-1.0459200000000002,0.71882014268058,0.06960596060461946,-0.0743556356830094,8.5891,100.0,-0.09026203128631657,-0.6,0.23333333333333334,good,good,good,false,0,false,0,false,0,false,0,0.19626538502974206,1.9865157958093365,0.4187290917030741,stable,false,false,none,-1.3256000000000001,0.0,-0.18644999999999978,0.0,0.155008073463068,0.6837753696480606,0.6908121208933702,false,none,0.029600000000000293,-0.40249999999999986,-4.160901584467748,0.3458145919738337,-4.491185003347466,false,化学制药,false,1.4951457444944216,true,rising,false,false,0.0,0.19626538502974206,0.445456342445479,化学制药,-5.0,-2.0,3.0,0.3,0.5,-0.18644999999999978,0.6908121208933702,0.8594700000000004,true,false,-1.0459200000000002,0.6930313782212659,0.0,"","","",0,0,10,35.0,4,7,56.0,0,56.0,D,❌ 规避风险
300760.SZ,迈瑞医疗,医疗保健,31.102915,0.008429363923783573,0.2666300000000003,0.11857685042143054,0.5703859471375787,-2.488850984638802e-6,30.1342,109.572235,0.012317912880604576,0.19999999999999998,0.8166666666666667,good,good,good,false,0,false,0,false,0,false,0,0.03938362786989508,1.2196952016795026,0.09147357408555493,ultra_stable,false,false,none,0.9509600000000009,0.0,-0.5889000000000006,0.0,0.2530772688448856,0.8903887194144717,0.17123419025722925,true,mild,-2.832900000000002,1.655100000000001,-3.761497189575885,-8.593112527337867,5.2858329075115,true,医疗保健,false,1.0,true,falling,false,false,0.0,0.03938362786989508,0.20605029453656173,医疗保健,-5.0,-2.0,3.0,0.3,0.5,-0.5889000000000006,0.17123419025722925,-0.855530000000001,false,true,0.2666300000000003,0.11946904812296431,5.427765000000001,轻度恶化-5分; 加速下滑-0.4分(加速度-0.86),high_growth,"优质护城河(高位企稳: 30.1 > 15.0, 波动率CV=0.04)",1,0,40,35.0,15,0,90.0,4,86.0,A,⭐⭐ 推荐买入
300768.SZ,迪普科技,软件服务,4.916898000000001,-0.3903151161518107,-2.36994,0.6127210002016747,0.11750188034745705,-0.27293195166936446,3.2654,81.96819767696378,-0.3221126077370313,-0.39999999999999997,0.48333333333333334,good,good,good,false,0,false,0,false,0,false,0,0.7863840149810687,4.425674870231657,1.705366852171688,high_volatility,false,true,deterioration_to_recovery,-3.5586399999999996,0.0,0.5889,4.147539999999999,0.6277721460132835,0.8872048871475601,0.771060318258648,false,none,1.1447000000000003,0.033099999999999685,56.418854186625786,53.97746027255154,1.5855527878903855,false,软件服务,false,1.0,false,rising,false,false,0.0,0.7863840149810687,0.9530506816477353,软件服务,-5.0,-2.0,3.0,0.3,0.5,0.5889,0.771060318258648,2.9588400000000004,true,false,-2.36994,0.7168952448065241,18.031802323036214,轻度衰退-7.8分(log斜率-0.390); 持续衰退重罚-10.0分(最新<加权); 相对加权下滑-10.0分(最新为加权66.4%),"","",0,0,0,28.69,0,7,35.69,30,5.689999999999998,F,❌ 规避风险
300771.SZ,智莱科技,IT设备,4.891692000000001,-0.762517964041543,-3.2751599999999996,0.7760139354247075,0.04843924426878201,-0.4954832161002284,0.8588,44.749640719169136,-0.6483579438107062,-0.7999999999999999,0.08333333333333333,has_near_zero,has_near_zero,has_near_zero,false,0,true,2,false,0,true,2,0.9262978278395658,5.441295752208291,2.2275732690526775,high_volatility,false,false,none,-3.1483999999999996,0.0,-2.8597900000000003,0.0,-0.07916393823908097,0.883698016866339,0.8124655959635652,false,none,0.6888,-6.7885,-87.65825968240283,405.1764705882352,-97.55694474383847,false,IT设备,false,1.0,false,rising,false,false,0.0,0.9262978278395658,1.0,IT设备,-5.0,-2.0,3.0,0.3,0.5,-3.0498499999999997,0.6662667154794428,0.2253099999999999,true,false,-3.2751599999999996,0.9057334088895401,55.250359280830864,轻度衰退-15.3分(log斜率-0.763); 持续衰退重罚-10.0分(最新<加权); 单年巨幅下滑-15.0分(年跌-97.6%); 相对加权暴跌-15.0分(最新仅为加权17.6%),"","",0,0,0,15.66,0,7,22.66,30,0.0,F,❌ 规避风险
300772.SZ,运达股份,电气设备,7.748878,-0.002545408685747841,-0.54594,0.000041376359508454736,0.9918100120641649,0.14268408420239176,5.2989,63.844195,-0.13975616707320437,0.0,1.0,good,good,good,false,0,false,0,false,0,false,0,0.6232393021186396,4.931480696302075,1.501871684111285,high_volatility,false,true,growth_to_decline,3.952999999999999,0.0,-3.49421,-7.447209999999998,0.47712010318827347,0.4270381040801561,0.8922198098681445,false,none,0.14829999999999988,-5.8633999999999995,-51.88941347376067,2.879276200830969,-53.23588160522971,false,电气设备,false,2.910690016697084,true,rising,false,false,0.0,0.6232393021186396,1.0,电气设备,-5.0,-2.0,3.0,0.3,0.5,-2.85755,0.7305511627423916,-2.31161,false,true,-0.54594,0.03063904077274049,36.155805,单年巨幅下滑-15.0分(年跌-53.2%); 相对加权下滑-10.0分(最新为加权68.4%); 增长转衰退-10.0分(斜率变化-7.45); 加速下滑-1.2分(加速度-2.31),"","",0,0,5,22.35,0,0,27.35,30,0.0,F,❌ 规避风险
300773.SZ,拉卡拉,软件服务,4.259671000000001,-0.21314359631837265,-2.8350300000000006,0.8518797825972804,0.025363721458080003,,8.3908,100.73712807363255,-0.21063801541262428,-0.39999999999999997,0.48333333333333334,has_loss,has_loss,good,true,1,false,0,false,0,false,0,4.152300495502979,21.219002946109416,10.280949007667049,high_volatility,false,false,none,-7.310370000000002,0.0,20.08335,0.0,-0.07717575819503142,0.14948412579939047,0.7077659498519644,true,moderate,-2.268699999999999,42.4354,126.40617574954605,-21.283362259017768,133.54586337444417,false,软件服务,true,inf,true,falling,false,false,0.0,4.152300495502979,1.0,软件服务,-5.0,-2.0,3.0,0.3,0.5,20.08335,0.7077659498519644,22.91838,true,false,-2.83503,0.04462778994828409,9.262871926367453,轻度衰退-4.3分(log斜率-0.213); 中度恶化-10分,turnaround,扭亏为盈(曾亏损1年 -> 最新8.4),0,1,0,35.0,4,10,49.0,14,35.0,F,❌ 规避风险
300776.SZ,帝尔激光,专用机械,13.778784,-0.021875137470859143,-0.29258000000000006,0.13223416183272674,0.5474156908439192,-0.12771338235787144,12.2159,100.0,-0.1262773823408524,-0.6,0.23333333333333334,good,good,good,false,0,false,0,false,0,false,0,0.2739019300381878,3.9454532194666814,0.6468549673646371,moderate,false,true,improving,-4.5255,0.0,-0.8244000000000001,3.7011,0.7464038718561357,0.9550858023506414,0.5457830407499,false,none,0.43329999999999913,-0.26670000000000016,1.3826529341953389,3.67745658852884,-2.2134065879345703,false,专用机械,false,1.0,false,rising,false,false,0.0,0.2739019300381878,0.4405685967048545,专用机械,-5.0,-2.0,3.0,0.3,0.5,0.08329999999999949,0.145249467490417,2.16942,true,false,-2.0861200000000006,0.6989156824419169,0.0,"","","",0,0,20,35.0,8,0,63.0,0,63.0,C,⚠️ 谨慎观察
300790.SZ,宇瞳光学,元器件,6.61693,-0.05890720426668814,-0.42614,0.4973541074607279,0.1833790060292423,-0.07166593443191904,6.1505,85.677725,-0.1831718540792444,-0.39999999999999997,0.48333333333333334,good,good,good,false,0,false,0,false,0,false,0,0.48070486854901845,3.3748846706220936,1.3100687965587476,volatile,false,false,none,-2.2567,0.0,0.009549999999999947,0.0,0.009851791058083093,0.5707657790433578,0.000022728555005990794,false,none,3.4791,-3.46,0.31151123723782326,130.23508272815752,-56.430831457742116,false,元器件,false,4.442988695066257,true,rising,false,false,0.0,0.48070486854901845,1.0,元器件,-5.0,-2.0,3.0,0.3,0.5,0.009549999999999947,0.000022728555005990794,1.35545,true,false,-1.3459,0.39760123273794346,14.322275,单年巨幅下滑-15.0分(年跌-56.4%),"","",0,0,5,29.99,0,5,39.989999999999995,18,21.989999999999995,F,❌ 规避风险
300791.SZ,仙乐健康,医疗保健,8.256825000000001,0.0003948822052995294,0.005480000000000107,0.00004636936827959566,0.9913299350303696,-0.08345772997090384,8.4567,110.0,-0.06844128972190183,-0.19999999999999998,0.8166666666666667,good,good,good,false,0,false,0,false,0,false,0,0.2299658473355731,1.9892183774035475,0.6036605526435657,moderate,false,true,deterioration_to_recovery,-2.6108500000000006,0.0,0.09388000000000005,2.7047300000000005,0.7421888895858063,0.958280656793357,0.022755973754804693,false,none,0.8380999999999998,0.8566000000000003,25.06211180124224,11.000708791641507,12.667849748595096,false,医疗保健,false,1.0,false,rising,false,false,0.0,0.2299658473355731,0.39663251400223976,医疗保健,-5.0,-2.0,3.0,0.3,0.5,0.8473499999999999,0.9999602790806067,1.63382,true,false,-0.7864700000000002,0.3907863676112987,0.0,"",turnaround,"V型反转(形态确认, 斜率改善2.70)",0,1,10,35.0,4,0,49.0,0,49.0,F,❌ 规避风险
300807.SZ,天迈科技,软件服务,-7.161868000000001,-0.5354922611330818,-2.4829600000000003,0.5700746320798857,0.14007346685010755,,-12.1156,33.96693477733835,-0.5099011597422367,-0.7999999999999999,0.08333333333333333,poor,poor,poor,true,5,true,1,true,5,true,1,0.7748256016407226,4.972040389216484,1.7847803795554922,high_volatility,false,false,none,-2.11661,0.0,-5.1294,0.0,-0.09453865402703698,0.3842761598513425,0.9154166388535403,true,severe,-2.4288000000000007,-7.83,-552.4989228780698,-25.073295618780207,-421.69323567427836,false,软件服务,true,inf,true,falling,false,false,0.0,0.7748256016407226,1.0,软件服务,-5.0,-2.0,3.0,0.3,0.5,-5.1294,0.9154166388535403,-2.64644,false,true,-2.4829600000000003,0.623462245437339,66.03306522266165,复合恶化-14.0分(触发2项恶化信号); 轻度衰退-10.7分(log斜率-0.535); 严重恶化-15分; 持续衰退重罚-10.0分(最新<加权); 单年巨幅下滑-15.0分(年跌-421.7%); 加速下滑-1.3分(加速度-2.65),"","",0,0,0,11.89,0,5,16.89,30,0.0,F,❌ 规避风险
