ts_code,metric_name,name,ann_date,industry,end_date,grossprofit_margin_slope,grossprofit_margin_log_slope,grossprofit_margin_r_squared,grossprofit_margin_p_value,grossprofit_margin_cagr_approx,grossprofit_margin_cagr,grossprofit_margin_trend_direction,grossprofit_margin_cv,grossprofit_margin_std_dev,grossprofit_margin_volatility_type,grossprofit_margin_volatility_regime,grossprofit_margin_has_deterioration,grossprofit_margin_deterioration_severity,grossprofit_margin_total_decline_pct,grossprofit_margin_has_inflection,grossprofit_margin_inflection_type,grossprofit_margin_slope_change,grossprofit_margin_is_cyclical,grossprofit_margin_current_phase,grossprofit_margin_cycle_position,grossprofit_margin_is_accelerating,grossprofit_margin_is_decelerating,grossprofit_margin_recent_3y_slope,grossprofit_margin_robust_slope,grossprofit_margin_mk_tau,grossprofit_margin_mk_p_value,grossprofit_margin_weighted_avg,grossprofit_margin_latest_value,grossprofit_margin_latest_vs_weighted_ratio,grossprofit_margin_full_data_years,grossprofit_margin_trend_window_years,grossprofit_margin_has_structural_break,grossprofit_margin_break_year_index,grossprofit_margin_data_regime
300996.SZ,gross_margin,普联软件,20250401.0,软件服务,20241231,-2.8249000000000004,-0.020007038973542304,0.5789413675063625,0.13521559884371573,-0.06434048432188255,-0.06434048432188255,down,0.1436996338200627,6.014194672439527,ultra_stable,increasing_vol,True,moderate,-30.49194179183764,False,none,-7.419350000000001,False,falling,bottom,False,True,-0.1818052851059333,-3.2640624999999996,-0.4,0.48333333333333334,40.44009,33.235,0.8218329880076924,10,5,False,,stable
300998.SZ,gross_margin,宁波方正,20250426.0,专用机械,20241231,-2.1400000000000006,-0.038724626806534365,0.8476667449627693,0.02649142664926978,-0.13890136632197836,-0.13890136632197836,down,0.2784327561213884,5.241084553506076,stable,decreasing_vol,False,none,-6.014949778089234,True,improving,8.220449999999998,False,falling,bottom,True,False,-0.03095502326345545,-2.276775,-1.0,0.016666666666666666,17.969015000000002,15.2893,0.8508702341224602,9,5,False,,stable
301002.SZ,gross_margin,崧盛股份,20250425.0,电气设备,20241231,-1.0476600000000005,-0.02064236703128021,0.3878218420884722,0.2618326755873534,-0.05865337434815909,-0.05865337434815909,down,0.09510495485027098,2.6411673095432637,ultra_stable,decreasing_vol,True,mild,-15.04139130434783,False,none,3.099500000000001,False,falling,bottom,False,False,-0.08144477692192931,-0.9852333333333341,-0.6,0.23333333333333334,27.24725,24.4256,0.8964427602785602,10,5,False,,stable
301012.SZ,gross_margin,扬电科技,20250422.0,电气设备,20241231,-2.8217000000000003,-0.05227374408327228,0.8057861960528976,0.03869419535357614,-0.13327311224276928,-0.13327311224276928,down,0.27069346095630425,4.897380681752237,ultra_stable,increasing_vol,False,none,-36.43276030587018,False,none,2.0473,False,rising,bottom,False,True,-0.22611405989415245,-2.9001624999999995,-0.6,0.23333333333333334,17.245470000000005,13.2675,0.7693324681785998,10,5,False,,stable
301013.SZ,gross_margin,利和兴,20250425.0,专用机械,20241231,-4.4266,-0.016918997493389574,0.6204205850912048,0.11363642093553933,-0.11051025728494634,-0.11051025728494634,down,0.34838551770527953,8.525467422552268,stable,stable,False,none,-4.529445145314625,False,none,-2.0119000000000042,False,rising,mid_up,False,False,-0.023149495931549247,-5.0812583333333325,-0.6,0.23333333333333334,23.14338,20.3569,0.879599263374667,10,5,False,,stable
301018.SZ,gross_margin,申菱环境,20250428.0,专用机械,20241231,-0.10418000000000056,-0.003780512829124181,0.8618802715353395,0.022761893333293776,-0.06014431658564312,-0.06014431658564312,down,0.0869376848147556,2.3895170422074834,ultra_stable,stable,True,mild,-14.276710305955229,False,none,-2.4729499999999973,False,falling,bottom,False,False,-0.07696438116761217,-1.3364250000000002,-0.8,0.08333333333333333,26.81172,23.8015,0.8877274565003662,10,5,False,,stable
301021.SZ,gross_margin,英诺激光,20250425.0,专用机械,20241231,-1.9863300000000002,-0.030050393440932566,0.5750436039773009,0.13734023893141414,-0.03441324726598638,-0.03441324726598638,down,0.08707891924278467,4.184617520514869,ultra_stable,increasing_vol,False,none,-16.288522145657122,False,none,-0.17474999999999596,False,rising,mid_up,False,True,-0.08887774049800434,-1.7987708333333332,-0.4,0.48333333333333334,47.062295,44.0129,0.9352051360861174,9,5,False,,stable
301022.SZ,gross_margin,海泰科,20250424.0,专用机械,20241231,-1.0255699999999996,-0.02809142293835925,0.5692469707761775,0.14053142953837627,-0.1316218213642245,-0.1316218213642245,down,0.19958523215751042,4.6253677967270885,ultra_stable,stable,True,moderate,-24.17869996001244,False,none,-3.0616499999999984,False,falling,bottom,False,False,-0.13821336179498456,-2.3824750000000003,-0.4,0.48333333333333334,21.953615000000003,17.0651,0.7773252833303307,8,5,False,,stable
301023.SZ,gross_margin,江南奕帆,20250418.0,电气设备,20241231,-0.839889999999999,-0.016752541644240098,0.7224520898065517,0.06816634372151138,-0.04932932242541166,-0.04932932242541166,down,0.09613029097057356,4.486189192956533,ultra_stable,decreasing_vol,False,none,-1.5831344470962614,False,none,8.436499999999999,False,rising,mid_up,False,False,-0.007977020431901849,-1.5845750000000027,-0.8,0.08333333333333333,45.547425000000004,44.5356,0.9777852425246871,8,5,False,,stable
301026.SZ,gross_margin,浩通科技,20250426.0,小金属,20241231,-2.10747,-0.0611178023999219,0.8561401843972292,0.024242326524680304,-0.16302275275636802,-0.16302275275636802,down,0.35026176763710126,3.6527608856863325,stable,decreasing_vol,False,none,-14.000290965520584,False,none,-0.47199999999999864,False,falling,mid_down,True,False,-0.07477451968132276,-1.9964333333333335,-1.0,0.016666666666666666,9.796419,7.0936,0.7241013272298786,9,5,False,,stable
301028.SZ,gross_margin,东亚机械,20250426.0,专用机械,20241231,-0.33847999999999984,-0.008897050224262112,0.17030863326412463,0.48987456004157964,-0.0010187752890666868,-0.0010187752890666868,down,0.041438776602640635,1.3006347373494216,ultra_stable,decreasing_vol,False,none,-4.681498004592088,False,none,-3.357149999999999,False,rising,bottom,False,False,-0.023960924223234148,-0.4638416666666669,-0.4,0.48333333333333334,31.21766,30.596,0.9800862716808371,9,5,False,,stable
301029.SZ,gross_margin,怡合达,20250429.0,专用机械,20241231,-2.0812099999999996,-0.05222351606217966,0.9882290343845533,0.000543935782416585,-0.053079780486922745,-0.053079780486922745,down,0.08369380035601166,3.309356646389143,ultra_stable,stable,True,mild,-9.782847901408957,False,none,-0.30804999999999794,False,falling,bottom,False,False,-0.051456606489416856,-2.1270791666666655,-1.0,0.016666666666666666,38.500635,35.2556,0.9157147667824179,8,5,False,,stable
301031.SZ,gross_margin,中熔电气,20250421.0,电气设备,20241231,-0.7999999999999993,-0.017633271282360922,0.6449848637218966,0.10172079511732678,-0.03158513898422599,-0.03158513898422599,down,0.05065742949717828,2.1112284130335106,ultra_stable,decreasing_vol,False,none,-5.215647180035109,True,improving,3.454549999999994,False,falling,bottom,False,False,-0.026774886090147554,-1.1178749999999997,-0.6,0.23333333333333334,41.144479999999994,39.7427,0.9659303021936358,10,5,False,,stable
301033.SZ,gross_margin,迈普医学,20250425.0,医疗保健,20241231,-0.7752900000000054,-0.009576645508717754,0.5657249940594659,0.14248887561958273,-0.012678828787838325,-0.012678828787838325,down,0.022107235137618746,1.8181211249529037,ultra_stable,increasing_vol,True,moderate,-5.570541221957435,False,none,-1.2451000000000008,False,falling,bottom,False,False,-0.028656397885632234,-1.0291041666666683,-0.6,0.23333333333333334,81.806615,79.3266,0.9696844197746112,8,5,False,,stable
301039.SZ,gross_margin,中集车辆,20250326.0,汽车整车,20241231,1.44073,0.023132134068043233,0.5437725184497959,0.15501007526822055,0.056773604843668446,0.056773604843668446,up,0.2142485971030442,3.113747706221556,stable,increasing_vol,True,moderate,22.875255993253838,False,none,-2.737499999999998,False,falling,top,False,False,0.10276129917492405,1.642733333333334,0.6,0.23333333333333334,15.253705,16.3198,1.0698908888037366,10,5,False,,stable
301041.SZ,gross_margin,金百泽,20250429.0,元器件,20241231,-0.5767299999999999,-0.013151573023765047,0.2818686730313404,0.35727674216807725,-0.032546980379103196,-0.032546980379103196,down,0.06178990441143963,1.6991395728426786,ultra_stable,stable,True,mild,1.2402335464663377,False,none,-0.2325000000000017,False,falling,bottom,False,False,0.006158506396426677,-0.6988833333333334,-0.4,0.48333333333333334,27.210295,26.2522,0.9647892461290846,8,5,False,,stable
301042.SZ,gross_margin,安联锐视,20250425.0,IT设备,20241231,3.2939599999999998,0.059153320390288144,0.8418094256262777,0.028090053255834725,0.09418397665153799,0.09418397665153799,up,0.19229966540988,5.620992293803649,ultra_stable,stable,False,none,19.160052211312678,False,none,4.376100000000001,False,rising,top,False,False,0.0876057861664763,3.110783333333333,0.8,0.08333333333333333,30.87736,34.9643,1.1323604090505148,10,5,False,,stable
301045.SZ,gross_margin,天禄科技,20250424.0,元器件,20241231,-2.93144,-0.022159344526247023,0.7373760264161631,0.06238697070109431,-0.11040901325545427,-0.11040901325545427,down,0.24604045502585545,5.414882938254529,stable,decreasing_vol,False,none,2.3840233658807084,False,none,7.661200000000001,False,rising,mid_up,False,False,0.011763936358913707,-3.0297875,-0.6,0.23333333333333334,20.54238,19.2097,0.9351253360126723,8,5,False,,stable
301047.SZ,gross_margin,义翘神州,20250419.0,生物制药,20241231,-5.90921,-0.06598081242921076,0.9636658065243006,0.0029721026366002893,-0.06738909318249187,-0.06738909318249187,down,0.109940526879563,9.481737185927482,ultra_stable,stable,True,severe,-13.80426831132846,False,none,-2.9541499999999985,False,falling,mid_down,False,False,-0.07426878216055943,-5.9125625,-1.0,0.016666666666666666,83.289635,73.2893,0.8799330192766482,8,5,False,,stable
301051.SZ,gross_margin,信濠光电,20250421.0,元器件,20241231,-5.84397,-0.006859360642050014,0.4525800205469765,0.2133588216464479,-0.338786654814207,-0.338786654814207,down,0.6683910461214891,12.042067282447809,volatile,stable,True,severe,17.6560010256598,False,none,0.23834999999999873,False,falling,mid_down,False,False,0.08015803169017155,-6.382645833333333,-0.6,0.23333333333333334,16.263309,6.4239,0.3949934173912578,9,5,False,,stable
301053.SZ,gross_margin,远信工业,20250423.0,专用机械,20241231,-1.2926300000000002,-0.04567444346661916,0.9580198835028974,0.0036975542428010714,-0.04275343494834094,-0.04275343494834094,down,0.07553519300298271,2.084215387861821,ultra_stable,stable,False,none,-10.255085681712918,True,improving,0.4578000000000024,False,falling,mid_down,False,False,-0.05406112282588893,-1.2368458333333332,-1.0,0.016666666666666666,26.946324999999998,25.1905,0.9348399085960702,8,5,False,,stable
301060.SZ,gross_margin,兰卫医学,20250428.0,医疗保健,20241231,-3.7850099999999998,-0.012685345434523496,0.45055057173874336,0.21478266027696977,-0.09063513927977818,-0.09063513927977818,down,0.30929502947663295,9.652683414626216,moderate,increasing_vol,False,none,-48.20727036478477,True,worsening,-3.890599999999999,False,rising,mid_up,False,True,-0.3287728056771788,-3.1913541666666667,-0.2,0.8166666666666667,30.073157000000002,22.0824,0.7342893863786898,10,5,False,,stable
301063.SZ,gross_margin,海锅股份,20250425.0,电气设备,20241231,-1.8622099999999981,-0.06703373976149768,0.896488381443069,0.014599262630616025,-0.16970490932942683,-0.16970490932942683,down,0.2578888819612212,3.839955136847305,ultra_stable,stable,True,severe,-38.56964896029642,False,none,1.8226500000000003,False,falling,bottom,False,True,-0.2427960591891598,-2.2579083333333334,-0.8,0.08333333333333333,14.197833000000003,9.616,0.677286456320482,8,5,False,,stable
301065.SZ,gross_margin,本立科技,20250424.0,化学制药,20241231,-0.11896000000000022,-0.0036095278162617418,0.059748116471392526,0.6919041651056602,-0.08797205400875074,-0.08797205400875074,down,0.21881738072171397,3.9183759656265758,stable,decreasing_vol,False,none,19.68456300298273,False,none,9.380700000000001,False,falling,mid_down,True,False,0.08965856675303008,-0.9945249999999994,-0.2,0.8166666666666667,17.174395,17.0134,0.9906258706638574,8,5,False,,stable
301067.SZ,gross_margin,显盈科技,20250429.0,元器件,20241231,-1.4318899999999997,-0.05118980127910164,0.8846108724209681,0.017249881329707468,-0.07621815472033566,-0.07621815472033566,down,0.11365511848872727,2.7497332939759813,ultra_stable,stable,True,mild,-18.456986617702476,False,none,1.1704000000000008,False,falling,bottom,False,False,-0.10191867611258454,-1.5943666666666663,-0.8,0.08333333333333333,23.376715000000004,20.3396,0.8700794786607099,10,5,False,,stable
301075.SZ,gross_margin,多瑞医药,20250418.0,化学制药,20241231,-11.71139,-0.03246811550725941,0.8280564433934064,0.031982889280129156,-0.17360745771142339,-0.17360745771142339,down,0.26655977913833967,19.59217042264588,ultra_stable,increasing_vol,True,severe,-44.901728998064456,False,none,-19.155299999999997,False,falling,mid_down,False,True,-0.29797755001753323,-10.827224999999999,-1.0,0.016666666666666666,69.98668300000001,42.4152,0.6060467246318845,8,5,False,,stable
301080.SZ,gross_margin,百普赛斯,20250421.0,生物制药,20241231,-0.3249200000000002,-0.0037122959131980805,0.4968521836973101,0.1837003973194239,-0.0026586613844231666,-0.0026586613844231666,down,0.00795050558599784,0.7301405638642454,ultra_stable,increasing_vol,False,none,-1.7023466180075977,False,none,-0.6327499999999944,False,falling,bottom,False,False,-0.008584505297091205,-0.28773749999999865,-0.6,0.23333333333333334,91.67328,90.9328,0.9919226191099522,8,5,False,,stable
301082.SZ,gross_margin,久盛电气,20250428.0,电气设备,20241231,-0.8579499999999992,-0.05260037667541726,0.9094683203783591,0.011891019832860237,-0.1217727660883009,-0.1217727660883009,down,0.1825211423428781,2.6552810745757225,ultra_stable,stable,True,moderate,-26.520211132954515,False,none,1.6394500000000019,False,falling,bottom,False,False,-0.15359943517798724,-1.6166833333333344,-0.8,0.08333333333333333,13.761994999999999,10.9141,0.7930608897910514,10,5,False,,stable
301083.SZ,gross_margin,百胜智能,20250421.0,专用机械,20241231,-0.34598000000000084,-0.014719422805364762,0.706136555426091,0.07473545154877768,-0.06440234856268867,-0.06440234856268867,down,0.1166546351385958,2.7603706341721588,ultra_stable,decreasing_vol,False,none,-4.556657229974667,True,improving,5.5832000000000015,False,falling,bottom,True,False,-0.023295473756422824,-0.5726500000000012,-0.6,0.23333333333333334,22.997845,21.8801,0.9513978374930345,10,5,False,,stable
301085.SZ,gross_margin,亚康股份,20250423.0,软件服务,20241231,-0.17360000000000025,-0.0022295260283393217,0.02494475824229402,0.799744894422623,-0.029921197106981712,-0.029921197106981712,down,0.1056149820121179,1.508012959161824,ultra_stable,stable,False,none,15.753130445353971,False,none,0.8774999999999995,False,falling,mid_down,True,False,0.07293738921956883,-0.36871250000000033,-0.2,0.8166666666666667,14.191600000000001,14.2822,1.0063840581752586,8,5,False,,stable
301086.SZ,gross_margin,鸿富瀚,20250429.0,元器件,20241231,-1.27748,-0.023589755256651756,0.5381260355065386,0.15832147923738796,-0.04468644551027434,-0.04468644551027434,down,0.07204402907651351,2.7582776972233964,ultra_stable,stable,True,mild,-16.275896780496954,False,none,-0.24439999999999884,False,falling,bottom,False,False,-0.08878919755451653,-1.4769291666666668,-0.6,0.23333333333333334,37.64726,33.9343,0.9013750270271993,8,5,False,,stable
301087.SZ,gross_margin,可孚医疗,20250429.0,医疗保健,20241231,0.9483099999999993,0.0059981801768425646,0.08927266907256921,0.6253132983989715,0.02576735667702179,0.02576735667702179,up,0.10218546406385977,4.604826485004619,ultra_stable,increasing_vol,False,none,31.240335385837962,False,none,12.241400000000002,False,rising,top,True,False,0.13589647151101802,0.48921249999999894,0.0,1.0,45.537575000000004,51.8566,1.13876507477616,8,5,False,,stable
301089.SZ,gross_margin,拓新药业,20250426.0,化学制药,20241231,-0.5507599999999997,-0.0021302991797081524,0.023856649698861917,0.8041253001886274,-0.08495394697960723,-0.08495394697960723,down,0.2848099129191173,13.008567456218996,moderate,stable,True,severe,-50.31590084140414,False,none,-10.437700000000001,False,falling,bottom,False,True,-0.3496371378184491,-2.4604333333333317,-0.2,0.8166666666666667,45.509332,29.867,0.6562829794996772,10,5,False,,stable
301093.SZ,gross_margin,华兰股份,20250421.0,医疗保健,20241231,-2.929744999999999,-0.034518875566164856,0.6164241426895967,0.11563491667784598,-0.046248736487881636,-0.046248736487881636,down,0.13886409853089002,6.277584865774415,ultra_stable,decreasing_vol,True,moderate,-11.101840985770856,True,growth_to_decline,-10.669799999999995,False,falling,bottom,False,False,-0.05882195774653187,-2.2219124999999984,-0.8,0.08333333333333333,43.72304499999999,38.7852,0.8870653908024935,8,5,False,,stable
301095.SZ,gross_margin,广立微,20250421.0,半导体,20241231,-6.287999999999999,-0.05659584153930449,0.906379166976796,0.012517294486389434,-0.07691719191796942,-0.07691719191796942,down,0.1488691920872057,10.47122375809055,ultra_stable,decreasing_vol,False,none,-8.674758169703194,True,deterioration_to_recovery,10.332699999999996,False,rising,mid_up,True,False,-0.04536606833042178,-7.779649999999997,-0.8,0.08333333333333333,67.19442000000001,61.8955,0.9211404756525913,7,5,False,,stable
301096.SZ,gross_margin,百诚医药,20250423.0,医疗保健,20241231,-0.7518399999999985,-0.010994255369033477,0.43998469152259423,0.22229070908741783,-0.0572725352454303,-0.0572725352454303,down,0.10289147899484966,6.543095510536279,ultra_stable,increasing_vol,True,mild,-22.84386920576493,False,none,-14.325400000000002,False,falling,bottom,False,True,-0.129650855612768,-1.3568500000000014,-0.4,0.48333333333333334,62.12228999999999,51.9824,0.8367753345860238,10,5,False,,stable
301097.SZ,gross_margin,天益医疗,20250415.0,医疗保健,20241231,-1.128039999999998,-0.019779799146260903,0.519905445094788,0.169266909930758,-0.04428398340191997,-0.04428398340191997,down,0.08327734210954202,3.1515327448719286,ultra_stable,decreasing_vol,False,none,2.9847662124464724,False,none,2.512150000000002,False,falling,mid_down,False,False,0.014699567204153663,-1.676737499999998,-0.6,0.23333333333333334,37.10255,35.8836,0.9671464629789597,10,5,False,,stable
301099.SZ,gross_margin,雅创电子,20250422.0,元器件,20241231,0.056200000000000826,0.0021762220800090404,0.053492421254586066,0.7081665900466454,0.04942303326612407,0.04942303326612407,up,0.11350828222870349,2.0218957893521607,ultra_stable,decreasing_vol,False,none,-12.446146012846611,False,none,-2.827549999999997,False,rising,mid_up,False,True,-0.06636700551562247,0.3986375000000013,0.2,0.8166666666666667,18.113175000000002,17.8834,0.987314482414044,8,5,False,,stable
301103.SZ,gross_margin,何氏眼科,20250425.0,医疗保健,20241231,-0.8197900000000011,-0.015379576101257671,0.3651029634619281,0.2804492970690986,-0.02902085792177367,-0.02902085792177367,down,0.05269721127947534,2.1342781606435492,ultra_stable,stable,True,mild,0.5361895387051238,False,none,-0.6367500000000028,False,falling,mid_down,False,False,0.0026728844791494843,-0.8862750000000015,-0.4,0.48333333333333334,40.090885,38.6065,0.9629745015606415,9,5,False,,stable
301105.SZ,gross_margin,鸿铭股份,20250419.0,专用机械,20241231,-5.1785000000000005,-0.05335322126706501,0.8691289404340201,0.020942823828134522,-0.12908760529734364,-0.12908760529734364,down,0.2445404123581208,8.735296541159894,ultra_stable,increasing_vol,True,moderate,-37.63542723957746,False,none,-1.1997,False,falling,mid_down,False,True,-0.23596316036568465,-4.8785375,-1.0,0.016666666666666666,33.13203,24.8844,0.7510677733902812,8,5,False,,stable
301106.SZ,gross_margin,骏成科技,20250418.0,元器件,20241231,-2.0634,-0.04039201315157411,0.823071589168015,0.03344161489383375,-0.07728059692557787,-0.07728059692557787,down,0.14209388100051668,3.622217428178491,ultra_stable,decreasing_vol,False,none,-2.1350847531105033,True,improving,3.0239499999999992,False,falling,bottom,False,False,-0.01078068959635381,-1.945875,-0.8,0.08333333333333333,24.46002,22.5745,0.9229142085738279,10,5,False,,stable
301112.SZ,gross_margin,信邦智能,20250424.0,专用机械,20241231,-2.52991,-0.028237082594365713,0.7450998559744444,0.059481713809835246,-0.14610198065826696,-0.14610198065826696,down,0.22457104030283953,5.429710052387697,ultra_stable,increasing_vol,True,severe,-45.4869999384484,False,none,-8.0357,False,falling,bottom,False,False,-0.30297875553746567,-2.5905875000000007,-0.8,0.08333333333333333,22.701175000000003,15.056,0.6632255819357367,8,5,False,,stable
301117.SZ,gross_margin,佳缘科技,20250424.0,软件服务,20241231,-2.2687599999999994,-0.021961823155427544,0.5668883762561555,0.141840736655438,-0.045769282120200816,-0.045769282120200816,down,0.09569807057535729,4.8345459458981255,ultra_stable,increasing_vol,True,moderate,-22.20309190066255,True,growth_to_decline,-7.0730499999999985,False,falling,mid_down,False,True,-0.12550775719074547,-2.3366499999999997,-0.4,0.48333333333333334,49.384359999999994,43.152,0.8737989112342451,10,5,False,,stable
301120.SZ,gross_margin,新特电气,20250425.0,电气设备,20241231,-2.8103000000000007,-0.05545422504427509,0.8603428239007568,0.023154975630899303,-0.1351709451257992,-0.1351709451257992,down,0.19903672838133882,6.77432651102676,ultra_stable,increasing_vol,True,severe,-37.831930818273534,False,none,-8.403949999999995,False,falling,bottom,False,True,-0.23751929707360375,-3.880733333333333,-0.8,0.08333333333333333,32.11284,22.9831,0.7156981444182452,10,5,False,,stable
301121.SZ,gross_margin,紫建电子,20250331.0,电气设备,20241231,-3.22492,-0.00687928921018688,0.3796492924179272,0.26842613188838715,-0.07139265368938674,-0.07139265368938674,down,0.277940588683933,7.692283732416532,moderate,decreasing_vol,False,none,34.63291285285747,False,none,16.9491,False,rising,mid_up,True,False,0.14856152963651792,-3.8281000000000027,-0.6,0.23333333333333334,26.708524000000004,28.0058,1.0485716095730335,8,5,False,,stable
301122.SZ,gross_margin,采纳股份,20250425.0,医疗保健,20241231,-2.6212900000000006,-0.05644994246704549,0.972806569597152,0.0019189585120141575,-0.06063903834990647,-0.06063903834990647,down,0.10128101531581557,4.229562045058566,ultra_stable,decreasing_vol,False,none,-8.465508575351535,False,none,2.359149999999996,False,falling,bottom,False,False,-0.04421262966452,-2.572937500000001,-1.0,0.016666666666666666,40.450015,37.3328,0.9229366169579912,8,5,False,,stable
301123.SZ,gross_margin,奕东电子,20250424.0,元器件,20241231,-5.05091,-0.1569305064288521,0.9792380004210732,0.0012776726426451867,-0.2016352451841107,-0.2016352451841107,down,0.3677451868300112,8.062188054430385,ultra_stable,stable,True,moderate,-40.20727541316592,False,none,2.82705,False,falling,mid_down,False,True,-0.2566658289174588,-5.043775,-1.0,0.016666666666666666,20.408027000000004,12.9523,0.6346669376711427,8,5,False,,stable
301128.SZ,gross_margin,强瑞技术,20250422.0,专用机械,20241231,-2.2331099999999995,-0.05141158353480201,0.8552504447705334,0.024474933961788136,-0.057214030529420645,-0.057214030529420645,down,0.11341343012478218,3.8289009125335163,ultra_stable,decreasing_vol,False,none,-3.550503009143598,False,none,0.33030000000000115,False,falling,mid_down,True,False,-0.018065845194426,-2.192033333333333,-1.0,0.016666666666666666,32.644005,30.3053,0.9283572894931243,8,5,False,,stable
301130.SZ,gross_margin,西点药业,20250423.0,化学制药,20241231,-1.966340000000001,-0.02415366810142629,0.940705165012111,0.006240543218875763,-0.02495119505670107,-0.02495119505670107,down,0.039267031733367715,3.1942646545018794,ultra_stable,increasing_vol,True,mild,-6.2567222248083505,False,none,-2.224650000000004,False,falling,bottom,False,False,-0.03230252653170318,-1.855750000000004,-1.0,0.016666666666666666,80.36407,76.5247,0.9522252917255186,8,5,False,,stable
301132.SZ,gross_margin,满坤科技,20250422.0,元器件,20241231,-0.37837999999999994,-0.015127361487163295,0.40672936532251197,0.24700517299656796,-0.06622758856945565,-0.06622758856945565,down,0.12133624250027696,2.450652357026594,ultra_stable,decreasing_vol,False,none,-4.050185854467199,False,none,5.356250000000001,False,falling,bottom,True,False,-0.020643948368741727,-0.7014749999999994,-0.4,0.48333333333333334,19.653624999999998,18.6371,0.9482779894294311,7,5,False,,stable
301135.SZ,gross_margin,瑞德智能,20250429.0,元器件,20241231,-0.37753000000000086,-0.014723811150526095,0.461103959561157,0.20744175032843426,-0.03980662078461017,-0.03980662078461017,down,0.07091265006765343,1.4105646518327335,ultra_stable,decreasing_vol,False,none,0.3643247301934744,False,none,2.9414499999999997,False,falling,bottom,False,False,0.0018157858656546733,-0.6720000000000006,-0.4,0.48333333333333334,19.576295000000002,18.9806,0.9695705954574141,10,5,False,,stable
301138.SZ,gross_margin,华研精机,20250408.0,专用机械,20241231,-0.5362600000000001,-0.012547522664299579,0.5619805784466111,0.14458539382057056,-0.010538955134995476,-0.010538955134995476,down,0.028567136950369307,1.1289423997706884,ultra_stable,decreasing_vol,False,none,1.1598794267298536,False,none,-0.20510000000000161,False,falling,mid_down,False,False,0.005764088451749139,-0.4722958333333329,-0.4,0.48333333333333334,39.250789999999995,38.8285,0.9892412356541105,8,5,False,,stable
301150.SZ,gross_margin,中一科技,20250424.0,电气设备,20241231,-5.7118899999999995,-0.010526763743396037,0.7996448735049727,0.04063242934778575,-0.3845959959466385,-0.3845959959466385,down,0.6725725727577029,10.431640957826337,moderate,stable,True,severe,-85.05352765388268,False,none,-14.9416,False,falling,bottom,False,False,-0.9373630348346365,-6.088766666666666,-0.8,0.08333333333333333,13.796493,3.0059,0.21787420904718321,10,5,False,,stable
301152.SZ,gross_margin,天力锂能,20250429.0,小金属,20241231,-5.014280000000001,-0.004518874866634526,0.7025201211602361,0.07622714030988247,,,down,1.7195268639833265,9.723339776691958,high_volatility,increasing_vol,False,none,-123.96571185525691,False,none,3.6097500000000005,False,rising,bottom,False,False,-2.497219509392785,-4.6567875,-0.4,0.48333333333333334,4.150376,-2.93,-0.70596013469623,10,5,False,,stable
301153.SZ,gross_margin,中科江南,20250328.0,软件服务,20241231,0.642629999999999,0.010613059230262727,0.27399557815522363,0.36535575677501253,0.010150177752684453,0.010150177752684453,up,0.033534133881852904,1.9225293331962456,ultra_stable,stable,False,none,2.214693325804437,False,none,3.3138500000000057,False,rising,top,False,False,0.010951057418684407,0.6191999999999993,0.4,0.48333333333333334,57.65183499999999,59.7358,1.0361474183779233,8,5,False,,stable
301155.SZ,gross_margin,海力风电,20250429.0,电气设备,20241231,-5.29877,-0.049440480976254024,0.8864092819134874,0.016838206025622023,-0.25195106702450354,-0.25195106702450354,down,0.5432366274575674,9.32048465301027,moderate,decreasing_vol,True,severe,-48.03571912885466,False,none,-8.198649999999997,False,falling,bottom,False,True,-0.32576575955876863,-4.883133333333333,-0.8,0.08333333333333333,15.567689000000001,7.6639,0.49229529187023197,8,5,False,,stable
301157.SZ,gross_margin,华塑科技,20250425.0,电气设备,20241231,-2.58281,-0.043152363494007494,0.7941959597449034,0.04238354467760776,-0.06624723717417091,-0.06624723717417091,down,0.10847644429229385,4.577953275427786,ultra_stable,increasing_vol,True,moderate,-22.121163686364326,False,none,-1.4475000000000051,False,falling,bottom,False,False,-0.12496911454848192,-2.6718166666666674,-0.8,0.08333333333333333,40.910875,35.5689,0.869424083449694,7,5,False,,stable
301158.SZ,gross_margin,德石股份,20250410.0,专用机械,20241231,-0.17286000000000143,-0.004783465284314897,0.49478072778936544,0.18503020855355146,-0.013627607222785665,-0.013627607222785665,down,0.021760181830684126,0.777157495621061,ultra_stable,decreasing_vol,False,none,-1.4020951299194209,False,none,1.518349999999998,False,falling,bottom,False,False,-0.0070572582863999145,-0.36484166666666573,-0.4,0.48333333333333334,35.533135,35.0695,0.986952037865502,10,5,False,,stable
301159.SZ,gross_margin,三维天地,20250425.0,软件服务,20241231,-5.211679999999999,-0.02021091060306223,0.5436831526016819,0.15506219148823214,-0.24461016210366138,-0.24461016210366138,down,0.347449888538913,15.423147674291393,moderate,increasing_vol,True,severe,-58.53168491179351,False,none,-29.817750000000004,False,falling,bottom,False,True,-0.4398026136876674,-6.8251750000000015,-0.6,0.23333333333333334,42.226011,18.0388,0.42719640271016834,8,5,False,,stable
