ts_code,metric_name,ann_date,end_date,industry,name,roe_slope,roe_log_slope,roe_r_squared,roe_p_value,roe_cagr_approx,roe_cagr,roe_trend_direction,roe_robust_slope,roe_cv,roe_std_dev,roe_volatility_type,roe_volatility_regime,roe_has_deterioration,roe_deterioration_severity,roe_total_decline_pct,roe_has_inflection,roe_inflection_type,roe_slope_change,roe_is_cyclical,roe_current_phase,roe_cycle_position,roe_is_accelerating,roe_is_decelerating,roe_recent_3y_slope,roe_mk_tau,roe_mk_p_value,roe_weighted_avg,roe_latest_value,roe_latest_vs_weighted_ratio,roe_full_data_years,roe_trend_window_years,roe_has_structural_break,roe_break_year_index,roe_data_regime
600312.SH,roe,20250411.0,20241231,电气设备,平高电气,2.48406,0.3317554097824992,0.8213803741183202,0.03394224542217915,0.6367453581038613,0.6367453581038613,up,2.2476833333333333,0.9390571695386032,4.297670260966981,volatile,increasing_vol,False,none,334.38628551538096,False,none,1.0969999999999995,False,rising,top,False,False,0.7134896490286516,0.8,0.0864107329737,5.321797999999999,9.9835,1.8759637250418,10,5,False,,stable
600320.SH,roe,20250328.0,20241231,专用机械,振华重工,0.15268,0.04620419501497266,0.35337466256355005,0.2904214757902204,0.047337339669815126,0.047337339669815126,up,0.1569875,0.12871215679937045,0.38571429452380945,ultra_stable,stable,False,none,36.80113521183865,False,none,0.18030000000000013,False,rising,top,True,False,0.14792833302367148,0.6,0.22067136191984693,3.07306,3.3742,1.0979935308780173,10,5,False,,stable
600327.SH,roe,20250418.0,20241231,医疗保健,大东方,-2.659165,-0.2302283600626466,0.7444821525265973,0.05971190618149488,-0.38563795164677905,-0.38563795164677905,down,-2.0335625,0.8322991791285248,6.4914841556457645,high_volatility,decreasing_vol,True,severe,-74.2013543313233,False,none,-10.88355,False,falling,bottom,False,False,-0.622367475442702,-0.8,0.0864107329737,6.924411,1.322,0.1909187655094419,10,5,False,,stable
600330.SH,roe,20250418.0,20241231,专用机械,天通股份,-1.9586700000000001,-0.2162138149042442,0.6896561657448601,0.08163841972793572,-0.4031436805938291,-0.4031436805938291,down,-2.0545875000000002,0.586504622899202,3.848092021119038,moderate,increasing_vol,True,moderate,-89.44028527333903,False,none,-3.8553,False,falling,bottom,False,True,-1.0444506531064497,-0.6,0.22067136191984693,5.973459000000001,1.1016,0.18441576312819755,10,5,False,,stable
600353.SH,roe,20250315.0,20241231,元器件,旭光电子,0.24914999999999993,0.040187717740215935,0.2552860319479737,0.3852142344366315,0.048909209187021574,0.048909209187021574,up,0.24768749999999995,0.15924577840888696,0.8896360958279516,stable,stable,False,none,-17.945756331279952,False,none,-0.8264000000000005,False,rising,mid_up,False,True,-0.09768435623432326,0.6,0.22067136191984693,5.7111350000000005,5.7543,1.0075580423155817,10,5,False,,stable
600363.SH,roe,20250429.0,20241231,元器件,联创光电,-0.6414300000000001,-0.0767063180545424,0.4797326209767141,0.19485787363812032,-0.11902954926120324,-0.11902954926120324,down,-0.6812916666666669,0.18692633201496145,1.4811406999336694,stable,increasing_vol,True,severe,-22.41947123269698,False,none,-1.8199999999999998,False,falling,bottom,False,False,-0.12552738813502384,-0.4,0.4624327264504764,7.602945,5.9128,0.7776986417763116,10,5,False,,stable
600375.SH,roe,20250327.0,20241231,汽车整车,汉马科技,8.64568,0.04332122882145238,0.387788609157807,0.2618592575317516,,,up,9.846512500000001,1.2123293943428084,68.0956934496595,high_volatility,stable,False,none,107.61498228080768,False,none,128.8466,False,rising,top,True,False,4.519958675536138,0.2,0.8064959405073401,-53.575596000000004,12.6607,-4.231645643605804,10,5,False,,stable
600379.SH,roe,20250411.0,20241231,电气设备,宝光股份,1.0054200000000002,0.10026789802305885,0.9200773805153354,0.009829753452024949,0.10611156597448002,0.10611156597448002,up,0.9696750000000001,0.17221799695055268,1.6827868248830573,ultra_stable,increasing_vol,False,none,35.88324878658062,False,none,1.550250000000001,False,rising,top,True,False,0.1526298068918468,1.0,0.02748633611151033,10.27397,12.4022,1.2071477724774358,10,5,False,,stable
600380.SH,roe,20250408.0,20241231,化学制药,健康元,-0.21457999999999977,-0.022845397910155885,0.15332418330433867,0.5144927987982482,-0.015774773596143543,-0.015774773596143543,down,-0.2950624999999998,0.08232972851421684,0.8994885090983653,ultra_stable,stable,False,none,-18.6443350734934,False,none,-2.2715000000000005,False,falling,bottom,False,True,-0.10273281366768106,-0.2,0.8064959405073401,10.81815,9.8023,0.9060976229762021,10,5,False,,stable
600392.SH,roe,20250423.0,20241231,小金属,盛和资源,-1.4468,-0.09877434236988641,0.26813797460433747,0.37147099586832805,-0.17479277537295668,-0.17479277537295668,down,-0.9920500000000001,0.7866743426684537,6.4272867144698,high_volatility,stable,True,moderate,-86.37064284463129,False,none,-7.3557500000000005,False,falling,bottom,False,True,-0.9753924002503999,-0.4,0.4624327264504764,7.736160000000001,2.3343,0.3017388471799962,10,5,False,,stable
600405.SH,roe,20250423.0,20241231,电气设备,动力源,-18.63891,-0.09346536312376895,0.5115307182215195,0.1744334343918791,,,down,-15.8615625,1.2148177287736566,34.92919252469201,high_volatility,increasing_vol,True,moderate,-4622.568242983468,False,none,-31.36775,False,falling,bottom,False,False,-1.893445151946474,-0.6,0.22067136191984693,-34.344293,-85.9838,0.3994274851774404,10,5,False,,stable
600406.SH,roe,20250429.0,20241231,电气设备,国电南瑞,0.18101000000000003,0.010859840209426323,0.5359044174407736,0.15963470647942238,0.01277920987888903,0.01277920987888903,up,0.19329999999999958,0.026733070379416288,0.4196044113209484,ultra_stable,decreasing_vol,False,none,-1.4766549957248218,False,none,-0.7565,False,falling,mid_down,False,False,-0.007423669326172888,0.6,0.22067136191984693,15.793375000000001,15.7861,0.9995393638155238,10,5,False,,stable
600410.SH,roe,20250426.0,20241231,软件服务,华胜天成,-0.9876500000000001,-0.025539031232900553,0.18081730192889658,0.47537533059447074,,,down,-1.3957249999999999,2.5033892333830754,4.167592327951476,high_volatility,stable,False,none,107.83171704034606,False,none,6.0602,False,rising,top,True,False,1.591743227229541,-0.2,0.8064959405073401,-1.9610750000000006,0.554,-3.5398465703971125,10,5,False,,stable
600416.SH,roe,20250410.0,20241231,电气设备,湘电股份,0.30085,0.06802037949646107,0.2825839398575242,0.35655056375563027,0.04882256431191645,0.04882256431191645,up,0.23744166666666672,0.27594254219235775,0.9676035618991903,moderate,decreasing_vol,True,moderate,-28.308402898427897,False,none,-0.27135,False,falling,mid_down,False,True,-0.16134102786012583,0.2,0.8064959405073401,3.596795,3.3837,0.9407541992245875,10,5,False,,stable
600418.SH,roe,20250329.0,20241231,汽车整车,江淮汽车,-3.14985,-0.029623061150128516,0.3571952170777553,0.28714502221081184,,,down,-2.8388374999999995,1.7733708443472207,7.741969627749775,high_volatility,increasing_vol,True,severe,-32.4203705393812,False,none,-9.6098,False,falling,bottom,False,False,-0.1399604194948587,-0.4,0.4624327264504764,-5.310635,-14.5093,0.3660159346074587,10,5,False,,stable
600420.SH,roe,20250328.0,20241231,化学制药,国药现代,-0.027189999999999957,0.004479297793159088,0.003947617072655193,0.9200549412025272,0.006397979600535564,0.006397979600535564,up,-0.2506250000000001,0.14455872793993768,1.0483688067660162,stable,increasing_vol,False,none,27.459361830222768,False,none,3.176450000000001,False,rising,top,True,False,0.12023972832410101,-0.2,0.8064959405073401,7.2386050000000015,8.4684,1.1698939229312828,10,5,False,,stable
600435.SH,roe,20250425.0,20241231,专用机械,北方导航,0.013480000000000025,-0.02167900972646444,0.006785987991124654,0.8952329546459686,-0.06808386946711353,-0.06808386946711353,down,0.29695000000000005,0.4928852989397257,2.5576606778460667,volatile,stable,True,severe,-71.92891019961432,False,none,-7.6543,False,falling,bottom,False,True,-0.6123398071731864,0.0,1.0,5.193204000000001,2.1544,0.4148498691751758,10,5,False,,stable
600438.SH,roe,20250430.0,20241231,电气设备,通威股份,-2.9320199999999987,-0.08921001013960043,0.3402957920053143,0.3018482714337702,,,down,-3.9575124999999995,1.1543021961691555,23.284029836070044,high_volatility,increasing_vol,True,severe,-124.45321992709599,True,growth_to_decline,-41.70045,False,falling,bottom,False,True,-3.947564306914993,-0.2,0.8064959405073401,18.445821,-12.7995,-0.693897007891381,10,5,False,,stable
600444.SH,roe,20250410.0,20241231,专用机械,国机通用,-0.5474399999999999,-0.07894639353866843,0.8689169954085175,0.020995206215580393,-0.06637187356076235,-0.06637187356076235,down,-0.5006999999999999,0.1398907248376173,0.9369321186724255,ultra_stable,decreasing_vol,False,none,-9.096918379552385,False,none,-0.4767000000000001,False,falling,mid_down,False,False,-0.04705048461945416,-0.8,0.0864107329737,6.4238800000000005,5.7758,0.8991139311444174,10,5,False,,stable
600446.SH,roe,20250419.0,20241231,软件服务,金证股份,-1.7009099999999997,-0.16609372693003452,0.6570418803378679,0.09610081905472992,,,down,-4.6899999999999995,1.082567039568153,8.055034919973965,high_volatility,increasing_vol,True,severe,-172.26617783828226,False,none,-10.3097,False,falling,bottom,False,True,-2.5413464078165444,-0.6,0.22067136191984693,6.138935,-5.3615,-0.8733599557577985,10,5,False,,stable
600456.SH,roe,20250328.0,20241231,小金属,宝钛股份,-0.36678500000000014,-0.039889836793303046,0.5088505622897872,0.17610524847983353,-0.022599746011899735,-0.022599746011899735,down,-0.27651666666666685,0.1145257773462831,1.0702479703321095,ultra_stable,decreasing_vol,False,none,-6.194777683873172,False,none,-2.0681000000000003,False,falling,mid_down,False,False,-0.031771331464882646,-0.8,0.0864107329737,9.13329,8.5465,0.9357526148846691,10,5,False,,stable
600459.SH,roe,20250425.0,20241231,小金属,贵研铂业,-0.5867399999999997,-0.059580183862316234,0.5135168533187756,0.17320030433766279,-0.03442186193768271,-0.03442186193768271,down,-0.7292916666666667,0.14365069137314398,1.2963785373107652,ultra_stable,decreasing_vol,False,none,1.2784900284900433,False,none,-0.957749999999999,False,rising,mid_up,False,False,0.006308196635840924,-0.4,0.4624327264504764,8.73115,8.5317,0.9771565028661747,10,5,False,,stable
600460.SH,roe,20250419.0,20241231,半导体,士兰微,-3.14909,-0.03605377333858202,0.1676727535356862,0.4935957425164527,,,down,-3.7554250000000002,1.3354617576015642,13.217251979628745,high_volatility,decreasing_vol,False,none,-88.11780037852246,False,none,-35.537549999999996,False,rising,mid_up,False,False,-1.0313442571029667,-0.4,0.4624327264504764,8.952413,1.8144,0.20267161490427218,10,5,False,,stable
600468.SH,roe,20250419.0,20241231,电气设备,百利电气,-0.2873299999999996,-0.05500410393364662,0.5064038053194014,0.17763932130164375,,,down,-0.5011999999999994,1.3872689228158543,5.167659973624425,high_volatility,increasing_vol,True,severe,-187.73978713912436,False,none,-11.406950000000002,False,falling,bottom,False,False,-2.4717615664653216,-0.6,0.22067136191984693,3.0246830000000005,-5.5069,-1.820653602377505,10,5,False,,stable
600475.SH,roe,20250429.0,20241231,电气设备,华光环能,-0.2820300000000001,-0.03432271674342119,0.3573645713999333,0.2870004172919381,-0.026818110423539987,-0.026818110423539987,down,-0.552,0.08692956999333602,0.8119778186625541,ultra_stable,stable,False,none,-15.197960531747997,False,none,-2.01225,False,falling,bottom,False,False,-0.08191015509476673,-0.4,0.4624327264504764,9.18455,8.2163,0.8945783952398322,10,5,False,,stable
600476.SH,roe,20250429.0,20241231,软件服务,湘邮科技,0.9430000000000002,0.057746052376323395,0.12492350432114227,0.5595332112461104,,,up,1.2852375,8.868386993604089,14.558344088700473,high_volatility,stable,False,none,135.63297968322476,False,none,18.6751,False,rising,top,True,False,3.480254600153632,0.4,0.4624327264504764,-1.1739240000000004,9.6761,-0.12132202023542547,10,5,False,,stable
600478.SH,roe,20250429.0,20241231,电气设备,科力远,-0.04964,-0.01119235588297194,0.027643280955508737,0.7892871684847989,,,down,-0.193625,1.5019800074922312,3.2541298050323686,high_volatility,increasing_vol,False,none,-56.83102944058368,False,none,3.125,False,rising,mid_up,False,False,-0.4082515281355173,0.0,1.0,2.083631,2.8637,1.3743796286386603,10,5,False,,stable
600481.SH,roe,20250430.0,20241231,电气设备,双良节能,-3.5573499999999996,-0.052011484986691524,0.3478615957804242,0.2951979837916597,,,down,2.4787500000000016,4.60694835346462,23.860767607099312,high_volatility,increasing_vol,True,severe,-273.9473557111809,True,growth_to_decline,-64.89795000000001,False,falling,bottom,False,True,-4.000701319240486,0.2,0.8064959405073401,2.893912000000002,-36.0158,-12.445368069243285,10,5,False,,stable
600483.SH,roe,20250425.0,20241231,新型电力,福能股份,0.7193100000000002,0.053673893781921715,0.24814636941797408,0.3930512074465587,0.02751531425999354,0.02751531425999354,up,0.4693916666666668,0.2065732860753999,2.3295599987980564,stable,decreasing_vol,False,none,-14.02733994799309,False,none,2.010399999999999,False,falling,mid_down,False,False,-0.07533874045425404,0.2,0.8064959405073401,11.64289,11.8362,1.0166032660275928,10,5,False,,stable
600488.SH,roe,20250327.0,20241231,化学制药,津药药业,0.89053,0.21902650029869586,0.75805194844506,0.05474114605310699,0.40189791410648956,0.40189791410648956,up,0.8781375,0.6455059734103916,1.5948903388634592,moderate,increasing_vol,False,none,274.0775063184498,False,none,0.4711999999999995,False,rising,top,False,False,0.5943451793342025,0.8,0.0864107329737,2.7379189999999998,4.4403,1.6217791687774548,10,5,False,,stable
600499.SH,roe,20250327.0,20241231,专用机械,科达制造,0.9479600000000001,0.02458616344522158,0.06661318573257857,0.6750685765979276,0.13113955501983354,0.13113955501983354,up,1.0860875,0.8592348283522007,16.303482511782565,high_volatility,stable,True,moderate,-81.12575251123134,False,none,-29.261499999999998,False,falling,mid_down,False,True,-0.8321360689718558,0.2,0.8064959405073401,19.258808000000002,8.7974,0.45679878006987756,10,5,False,,stable
600501.SH,roe,20250426.0,20241231,专用机械,航天晨光,-0.31887999999999994,-0.10884928980717266,0.26901089256326277,0.37055391748309646,,,down,-0.08662499999999995,7.135110436588234,9.61384780225899,high_volatility,increasing_vol,True,severe,-641.983437216516,True,growth_to_decline,-22.37445,False,falling,bottom,False,True,-2.777770277419717,0.0,1.0,-2.581003,-18.5212,0.13935398354318293,10,5,False,,stable
600513.SH,roe,20250418.0,20241231,化学制药,联环药业,-0.23475000000000018,-0.026900351044787704,0.16718535665532278,0.49428766622086334,-0.11539513791559841,-0.11539513791559841,down,-0.5736375000000002,0.21769055736165083,2.1220823836505502,stable,increasing_vol,True,severe,-47.50572435617073,True,growth_to_decline,-5.0138,False,falling,bottom,False,True,-0.3198466298080602,-0.2,0.8064959405073401,9.3428,6.1212,0.6551783191334504,10,5,False,,stable
600520.SH,roe,20250429.0,20241231,半导体,三佳科技,0.17889000000000008,-0.0049081798699493,0.019133779017519344,0.8244425280474439,,,down,0.5099250000000001,15.449148940271382,11.258721781712167,high_volatility,increasing_vol,False,none,-7.183205988079859,False,none,24.418199999999995,False,rising,mid_up,False,False,-0.03679398229355635,0.2,0.8064959405073401,-1.189863,5.9645,-0.199490820689077,10,5,False,,stable
600521.SH,roe,20250430.0,20241231,化学制药,华海药业,-0.11401999999999975,0.005974183753383016,0.0006087004176301144,0.9685900060295025,-0.03715652821733506,-0.03715652821733506,up,0.03485000000000049,0.29029806387248647,3.667765082035653,moderate,decreasing_vol,False,none,-20.373725660723778,False,none,6.1941999999999995,False,rising,mid_up,False,False,-0.11365078417702068,0.0,1.0,12.600274,13.1842,1.0463423255716502,10,5,False,,stable
600529.SH,roe,20250425.0,20241231,医疗保健,山东药玻,-0.6063800000000003,-0.040499587468375176,0.39713324530960953,0.2544573892683088,-0.033322840004642806,-0.033322840004642806,down,-0.5463625000000003,0.12126104722713324,1.469899737056919,ultra_stable,decreasing_vol,False,none,14.14474921924971,False,none,1.4041499999999996,False,rising,mid_up,True,False,0.06589295220125302,-0.4,0.4624327264504764,11.818589999999999,12.1345,1.0267299229434308,10,5,False,,stable
600530.SH,roe,20250429.0,20241231,医疗保健,交大昂立,-1.3127499999999999,-0.0014837771806841087,0.012651845965486953,0.857088038852663,,,down,-2.7278499999999997,2.620736452576284,40.59683250700724,high_volatility,stable,False,none,111.39014804595568,False,none,60.4183,False,rising,mid_up,True,False,4.065574463260765,-0.2,0.8064959405073401,-15.884445,9.8248,-1.6167703159351845,10,5,False,,stable
600536.SH,roe,20250429.0,20241231,软件服务,中国软件,-5.67603,-0.2384738913189383,0.8189800032179443,0.03465776623553032,,,down,-5.97555,2.3898522213741162,9.880222647693726,high_volatility,increasing_vol,True,severe,-1126.313506479423,False,none,-8.605,False,falling,bottom,False,True,-2.503128465359374,-0.8,0.0864107329737,-5.837049,-18.9283,0.30837682200725897,10,5,False,,stable
600537.SH,roe,20250429.0,20241231,电气设备,亿晶光电,-5.893300000000001,0.00264017009053835,0.024794173157580417,0.8003451839087855,,,up,-2.5653499999999996,1.6876196091791233,60.48972092812133,high_volatility,increasing_vol,True,severe,-2732.6687288040844,False,none,-157.57535000000001,False,falling,bottom,False,True,-4.0129243502220024,-0.2,0.8064959405073401,-42.204936000000004,-141.2848,0.2987224103371347,10,5,False,,stable
600549.SH,roe,20250426.0,20241231,小金属,厦门钨业,0.7954500000000001,0.05501607935503698,0.2862851435590127,0.3528132512600743,0.11677164228513548,0.11677164228513548,up,0.7251000000000007,0.22306384763647175,2.924554416146159,stable,decreasing_vol,True,moderate,-16.489319879439133,False,none,-7.308399999999999,False,falling,bottom,False,True,-0.08986589159231251,0.2,0.8064959405073401,13.609210000000001,12.7454,0.9365275427449499,10,5,False,,stable
600550.SH,roe,20250411.0,20241231,电气设备,保变电气,0.8112749999999999,-0.004724879612584433,0.016422578910651672,0.8372812842380167,,,down,1.8067,57.75448040883122,19.2253114384917,high_volatility,increasing_vol,False,none,321.6539057956968,False,none,50.2546,False,rising,top,False,False,0.712737691830519,0.2,0.8064959405073401,-0.687848999999999,17.4025,-0.039525872719436805,10,5,False,,stable
600552.SH,roe,20250328.0,20241231,元器件,凯盛科技,-0.6244499999999998,-0.12096839289454366,0.5713524002324113,0.13936796720588698,-0.0829942322756495,-0.0829942322756495,down,-0.5533833333333331,0.3126157593891142,1.3161123470281706,moderate,stable,False,none,-18.280164434935205,False,none,-1.629,False,rising,mid_up,False,False,-0.09752661380788707,-0.6,0.22067136191984693,4.022665,3.3993,0.8450368101743496,10,5,False,,stable
600560.SH,roe,20250328.0,20241231,电气设备,金自天正,0.20539000000000004,0.0361320481713607,0.5282546836844406,0.1642016737020825,0.04303045185702503,0.04303045185702503,up,0.19878750000000012,0.08258212105645756,0.44906836116564713,ultra_stable,stable,False,none,10.225289852262595,False,none,-0.5589000000000004,False,falling,mid_down,False,False,0.04786751671189893,0.6,0.22067136191984693,5.540535,5.6852,1.0261102944029774,10,5,False,,stable
600563.SH,roe,20250322.0,20241231,元器件,法拉电子,-0.15031999999999995,-0.013184839898065178,0.0034711667973059595,0.9250284646441265,0.008694468898153618,0.008694468898153618,down,-0.6414125000000004,0.13004718521789618,3.050654673672522,stable,stable,True,moderate,-22.340060303907812,False,none,-9.140000000000002,False,falling,mid_down,False,True,-0.12630092709402563,0.0,1.0,23.3829,20.811,0.890009365818611,10,5,False,,stable
600570.SH,roe,20250329.0,20241231,软件服务,恒生电子,-4.28983,-0.18290748708878823,0.8611878138175066,0.022938622650662224,-0.19160662719891175,-0.19160662719891175,down,-4.437025,0.34097919216125944,7.294540579570451,stable,stable,True,severe,-28.370749488477127,False,none,-1.7699499999999988,False,falling,bottom,True,False,-0.1664450668621693,-0.8,0.0864107329737,20.105971000000004,12.4978,0.6215964401818742,10,5,False,,stable
600571.SH,roe,20250419.0,20241231,软件服务,信雅达,-2.0039000000000002,-0.005009772307900113,0.019130793433445203,0.8244561372041151,,,down,-3.323725,1.6803233833550841,14.088167310725693,high_volatility,decreasing_vol,True,severe,146.18258696905633,False,none,-4.91305,False,falling,mid_down,True,False,2.876555224994035,-0.4,0.4624327264504764,7.603237000000001,6.0072,0.790084538993063,10,5,False,,stable
600577.SH,roe,20250325.0,20241231,电气设备,精达股份,-0.73486,-0.0556829141015576,0.2624965239537705,0.3774474754746793,-0.026889531211696793,-0.026889531211696793,down,-0.6584291666666667,0.21511040757679498,2.196505278391108,stable,decreasing_vol,False,none,27.28317920519869,False,none,-0.8057000000000016,False,rising,mid_up,True,False,0.11988189615167966,-0.2,0.8064959405073401,9.843630000000001,10.1852,1.034699597607793,10,5,False,,stable
600580.SH,roe,20250426.0,20241231,电气设备,卧龙电驱,-1.4138600000000001,-0.12045877471293687,0.5934376189177856,0.12746155657577923,-0.08943712718546504,-0.08943712718546504,down,-1.3615750000000002,0.2894090589003252,2.7530268255140555,stable,increasing_vol,False,none,-12.324496334042871,False,none,3.6763500000000002,False,rising,mid_up,False,False,-0.0653334033007178,-0.6,0.22067136191984693,9.088422000000001,8.1554,0.8973394941388064,10,5,False,,stable
600582.SH,roe,20250321.0,20241231,专用机械,天地科技,0.87499,0.0892345543697715,0.9480608195900544,0.005104324011135349,0.0926968828583612,0.0926968828583612,up,0.9786000000000001,0.14599187287423943,1.4128889068146866,ultra_stable,decreasing_vol,False,none,11.617424624382382,False,none,-0.8968499999999988,False,rising,mid_up,False,True,0.05470439301190355,1.0,0.02748633611151033,10.115355000000001,11.0691,1.0942868539957322,10,5,False,,stable
600584.SH,roe,20250421.0,20241231,半导体,长电科技,-1.9459400000000002,-0.15413180691925332,0.46088394782922615,0.20759320238349838,-0.12052848606993094,-0.12052848606993094,down,-2.2267333333333323,0.4720859123379092,5.021795009058016,volatile,stable,False,none,-57.653331450160664,False,none,-11.265099999999999,False,rising,mid_up,False,True,-0.42682186041927106,-0.4,0.4624327264504764,10.053678,5.9965,0.5964483843624194,10,5,False,,stable
600587.SH,roe,20250430.0,20241231,医疗保健,新华医疗,0.15241500000000005,0.015624441563674079,0.0511947103546592,0.7143909744483146,0.1411738388608983,0.1411738388608983,up,0.14925000000000077,0.25632085477566546,2.3966871412430955,moderate,decreasing_vol,False,none,-4.905710682020928,False,none,-6.7397,False,falling,mid_down,False,False,-0.02501266488465448,0.0,1.0,9.528294,9.2735,0.973259221430405,10,5,False,,stable
600588.SH,roe,20250329.0,20241231,软件服务,用友网络,-9.03771,-0.33643365405244885,0.8981829166650912,0.014234372435757812,,,down,-9.153224999999999,12.60923197194128,14.633013703437852,high_volatility,increasing_vol,True,severe,-1043.0429292929293,False,none,-8.697049999999999,False,falling,bottom,False,True,-2.7015861951798277,-1.0,0.02748633611151033,-3.871813,-22.4067,0.17279710979305296,10,5,False,,stable
600589.SH,roe,20250319.0,20241231,软件服务,大位科技,0.0,0.0,0.0,1.0,,,flat,17.743612499999998,0.6109696503949726,35.66799273069624,volatile,stable,False,none,94.43788421923408,False,none,70.97444999999999,False,rising,top,False,False,1.4343221302207951,0.5,0.26725749315438785,-53.630101,-3.4291,15.63970167099239,10,5,False,,stable
600601.SH,roe,20250329.0,20241231,元器件,方正科技,33.802235,0.16346934264092464,0.8054375036469313,0.038803237546709134,,,up,22.163716666666666,2.203893492974833,3468.0243208315687,high_volatility,decreasing_vol,False,none,120.98738970456901,True,deterioration_to_recovery,7725.570000000001,False,rising,mid_up,False,False,3.3428859038241026,0.8,0.0864107329737,-1335.5658250000001,6.4625,-206.66395744680852,10,5,False,,stable
600602.SH,roe,20250327.0,20241231,软件服务,云赛智联,-0.48351,-0.0859057392807088,0.6397187569989388,0.10422236328608053,-0.07525546263880067,-0.07525546263880067,down,-0.45649999999999996,0.19338613000856053,0.9413688713782711,ultra_stable,decreasing_vol,False,none,7.616108317984968,False,none,0.19440000000000035,False,rising,mid_up,True,False,0.03568650715681776,-0.4,0.4624327264504764,4.626065,4.3238,0.9346604511609761,10,5,False,,stable
600645.SH,roe,20250425.0,20241231,医疗保健,中源协和,0.04145500000000006,0.011826017108951902,0.03496411064307135,0.7633155905796456,,,up,-0.207275,1.6821785119912478,3.2589517184211245,high_volatility,decreasing_vol,False,none,-14.354052123132357,True,growth_to_decline,-8.51835,False,falling,mid_down,False,True,-0.0734346176897227,-0.2,0.8064959405073401,2.2806750000000005,2.7572,1.208940335646245,10,5,False,,stable
600664.SH,roe,20250426.0,20241231,化学制药,哈药股份,1.39873,0.13209921701005892,0.5443429656753354,0.154677623964562,,,up,2.49055,4.204292334321606,15.623402571879147,high_volatility,decreasing_vol,False,none,9.94020729312516,False,none,-33.6848,False,rising,mid_up,False,False,0.04721675767981348,0.6,0.22067136191984693,5.870351,12.4847,2.126738247849234,10,5,False,,stable
600666.SH,roe,20250419.0,20241231,元器件,奥瑞德,13.612095,0.003827782363533822,0.019640711613064913,0.8221472756124153,,,up,34.3085375,1.3286531966789588,69.7623843236131,high_volatility,decreasing_vol,False,none,-311.9500252457053,False,none,-151.63065,False,rising,mid_up,False,True,-3.212817178491034,0.4,0.4624327264504764,-43.751512500000004,-18.0503,2.423866223830075,10,5,False,,stable
600667.SH,roe,20250426.0,20241231,半导体,太极实业,-0.94941,-0.025149988220646922,0.05461776037781093,0.705169607166463,,,down,-0.9829499999999997,1.45617759426958,9.120826608811287,high_volatility,stable,True,moderate,181.377426194748,False,none,8.821600000000002,False,falling,mid_down,True,False,2.8767166119681975,-0.4,0.4624327264504764,5.978717000000001,7.9828,1.3352028537226295,10,5,False,,stable
600682.SH,roe,20250430.0,20241231,生物制药,南京新百,-1.08911,-0.2648809443091398,0.785480030219652,0.04524574440315907,-0.27350827032519287,-0.27350827032519287,down,-1.3154750000000002,0.5247540785735009,2.028982634967584,moderate,stable,True,severe,-68.87268780671951,False,none,-3.2716499999999993,False,falling,bottom,False,False,-0.530402017161525,-0.8,0.0864107329737,3.539807,1.3193,0.3727039355535485,10,5,False,,stable
600686.SH,roe,20250426.0,20241231,汽车整车,金龙汽车,2.3793999999999995,0.04354105112734102,0.24514976687016476,0.3963852545434269,,,up,2.7729500000000002,2.6124154488853093,7.985788289079545,high_volatility,stable,False,none,148.7400504373867,False,none,21.21065,False,rising,top,True,False,2.657642975299173,0.6,0.22067136191984693,-2.3430400000000002,4.9477,-0.4735614527962488,10,5,False,,stable
600703.SH,roe,20250426.0,20241231,半导体,三安光电,-0.9966799999999999,-0.34975780605772455,0.9134982968371604,0.01109152885552422,-0.357725164229193,-0.357725164229193,down,-0.9861,0.7087703570248466,1.6950810104534828,moderate,decreasing_vol,True,severe,-66.41705356697119,False,none,-1.0795999999999997,False,falling,mid_down,False,True,-0.4074314076844996,-0.8,0.0864107329737,2.0925759999999998,0.6727,0.321469805636689,10,5,False,,stable
600707.SH,roe,20250418.0,20241231,元器件,彩虹股份,1.0513000000000001,0.014826583464065525,0.18002884290422416,0.47644514482198524,,,up,2.4666916666666667,9.29139209774755,9.740352163910709,high_volatility,decreasing_vol,False,none,146.7431893740054,False,none,-7.416550000000001,False,rising,mid_up,False,False,2.8582660417238017,0.2,0.8064959405073401,1.3637099999999998,5.9333,4.350851720673751,10,5,False,,stable
600711.SH,roe,20250325.0,20241231,小金属,盛屯矿业,1.8906999999999996,0.030880314738866627,0.14468513428460833,0.5276377877256632,,,up,2.0748333333333333,1.2633511056577085,6.204165677752328,high_volatility,stable,False,none,1955.443931577518,False,none,-1.3211999999999993,False,rising,top,False,False,1.9959371888131887,0.4,0.4624327264504764,5.47809,13.6672,2.4948841658315213,10,5,False,,stable
600718.SH,roe,20250429.0,20241231,软件服务,东软集团,-0.378545,-0.0399347601678842,0.15950303956273484,0.5053571523793317,,,down,-0.23257083333333334,2.520358579582923,6.263343106121522,high_volatility,decreasing_vol,True,moderate,118.24717374602129,False,none,-9.391499999999999,False,falling,mid_down,True,False,1.3142047248661615,-0.4,0.4624327264504764,2.0642600000000004,0.665,0.32214934165269876,10,5,False,,stable
