ts_code,metric_name,ann_date,industry,name,end_date,netprofit_margin_slope,netprofit_margin_log_slope,netprofit_margin_r_squared,netprofit_margin_p_value,netprofit_margin_cagr_approx,netprofit_margin_cagr,netprofit_margin_trend_direction,netprofit_margin_cv,netprofit_margin_std_dev,netprofit_margin_volatility_type,netprofit_margin_volatility_regime,netprofit_margin_has_deterioration,netprofit_margin_deterioration_severity,netprofit_margin_total_decline_pct,netprofit_margin_has_inflection,netprofit_margin_inflection_type,netprofit_margin_slope_change,netprofit_margin_is_cyclical,netprofit_margin_current_phase,netprofit_margin_cycle_position,netprofit_margin_is_accelerating,netprofit_margin_is_decelerating,netprofit_margin_recent_3y_slope,netprofit_margin_robust_slope,netprofit_margin_mk_tau,netprofit_margin_mk_p_value,netprofit_margin_weighted_avg,netprofit_margin_latest_value,netprofit_margin_latest_vs_weighted_ratio,netprofit_margin_full_data_years,netprofit_margin_trend_window_years,netprofit_margin_has_structural_break,netprofit_margin_break_year_index,netprofit_margin_data_regime
301219.SZ,net_margin,20250421.0,小金属,腾远钴业,20241231,-5.73133,-0.1553725959023674,0.5021320156736532,0.18033572013281066,-0.22288048670016747,-0.22288048670016747,down,0.7167228434064504,11.377917801249927,volatile,decreasing_vol,False,none,83.189617476781,False,none,3.4487999999999985,False,rising,mid_up,True,False,0.3000305017476672,-5.1426,-0.4,0.4624327264504764,14.155521,10.4735,0.7398879914063212,10,5,False,,stable
301221.SZ,net_margin,20250421.0,软件服务,光庭信息,20241231,-5.44955,-0.04162057387605048,0.3526950787165907,0.2910071483389985,,,down,1.0430923179813567,10.010202324278966,volatile,stable,False,none,-19.601850460109894,False,none,15.2911,False,rising,mid_up,False,False,-0.10723151122850938,-6.142833333333334,-0.8,0.0864107329737,7.961795,4.814,0.6046375220663179,10,5,False,,stable
301222.SZ,net_margin,20250429.0,电气设备,浙江恒威,20241231,0.1767400000000002,0.008423488830116269,0.0239039529235894,0.8039327683479924,-0.016369750371293623,-0.016369750371293623,up,0.09921221253475458,1.9135178486233155,ultra_stable,decreasing_vol,True,moderate,-12.672686870597131,False,none,1.9939000000000036,False,falling,mid_down,False,False,-0.06766664192252181,0.0015083333333332227,0.0,1.0,19.37549,18.4706,0.9532971811293548,10,5,False,,stable
301226.SZ,net_margin,20250425.0,电气设备,祥明智能,20241231,-1.16541,-0.13669389177704896,0.7826955848913505,0.04617594129607344,-0.14730706382627434,-0.14730706382627434,down,0.24917546471715113,2.1021090059747136,ultra_stable,stable,True,moderate,-43.16898122871976,False,none,0.15629999999999855,False,falling,bottom,False,False,-0.2800003839355256,-1.2673624999999997,-0.8,0.0864107329737,7.853555,5.7251,0.7289819705852955,10,5,False,,stable
301230.SZ,net_margin,20250424.0,生物制药,泓博医药,20241231,-3.68707,-0.2966569232089584,0.8405041361529122,0.028451157560780482,-0.3465252919172951,-0.3465252919172951,down,0.5191729463733848,6.071063066465378,stable,increasing_vol,True,moderate,-77.63266702785937,False,none,-2.95495,False,falling,bottom,False,True,-0.7371790325251572,-3.9419875000000006,-1.0,0.02748633611151033,10.587599,3.1376,0.2963466976790488,10,5,False,,stable
301234.SZ,net_margin,20250419.0,医疗保健,五洲医疗,20241231,-0.8536799999999998,-0.07915334042338104,0.571972890983269,0.13902603616884002,-0.08686506413535022,-0.08686506413535022,down,0.1700247115122345,1.9721880392092432,ultra_stable,increasing_vol,True,moderate,-35.394030127176194,False,none,-3.5844499999999995,False,falling,bottom,False,True,-0.21740044092593913,-0.9688125000000001,-0.6,0.22067136191984693,11.13043,8.3719,0.752163213820131,8,5,False,,stable
301235.SZ,net_margin,20250425.0,医疗保健,华康洁净,20241231,-0.8755000000000001,-0.12032830350521552,0.46481674808110157,0.204896017827201,-0.13294070360736465,-0.13294070360736465,down,0.30024311051415586,2.1366260522140976,moderate,stable,True,severe,-54.72715883253678,False,none,-4.905550000000001,False,falling,bottom,False,True,-0.38989320353962054,-1.1032500000000003,-0.6,0.22067136191984693,6.85367,3.9027,0.5694321436544216,8,5,False,,stable
301236.SZ,net_margin,20250426.0,软件服务,软通动力,20241231,-2.13097,-0.4156125807072252,0.8856155534428042,0.01701944883956151,-0.5391928399887438,-0.5391928399887438,down,0.7334672403999405,3.443144605299057,stable,stable,True,severe,-91.24743636144288,True,improving,1.7445499999999994,False,falling,bottom,False,True,-0.9423002555303913,-2.282141666666667,-1.0,0.02748633611151033,4.055049000000001,0.4353,0.10734765473857404,8,5,False,,stable
301239.SZ,net_margin,20250429.0,医疗保健,普瑞眼科,20241231,-1.8188300000000002,-0.06242102038610929,0.4624016418184326,0.2065498121534919,,,down,1.278313724504881,5.481997274990202,high_volatility,increasing_vol,True,severe,-390.8045977011494,False,none,-10.29225,False,falling,bottom,False,True,-1.483571390740217,-2.6862625,-0.4,0.4624327264504764,3.7428110000000006,-3.4661,-0.9260686687091599,8,5,False,,stable
301246.SZ,net_margin,20250425.0,化学制药,宏源药业,20241231,-6.07217,-0.29874623905995973,0.7478033470464023,0.058478635857895304,-0.3805519019711969,-0.3805519019711969,down,0.7618408056355531,12.075831952416364,volatile,stable,True,severe,-86.2054726250089,False,none,-20.641,False,falling,bottom,False,False,-0.9765485013341534,-7.12335,-0.6,0.22067136191984693,14.029209000000002,2.9063,0.20716064604925336,10,5,False,,stable
301248.SZ,net_margin,20250421.0,软件服务,杰创智能,20241231,-6.9660899999999994,-0.19858589534757667,0.8154691594924677,0.03571477632424372,,,down,2.3753999806454797,11.359875327440877,high_volatility,increasing_vol,True,severe,-267.88750817527796,False,none,-8.571050000000001,False,falling,bottom,False,True,-2.9690586842556774,-6.2917999999999985,-1.0,0.02748633611151033,2.692473,-12.5783,-4.6716531604959455,10,5,False,,stable
301251.SZ,net_margin,20250422.0,元器件,威尔高,20241231,-0.39605999999999986,-0.055643331285859604,0.12226734704667094,0.5640361065019066,-0.12558169557164356,-0.12558169557164356,down,0.2664981673016686,2.3110134772432636,moderate,stable,True,severe,-47.56863534804331,False,none,-6.0299000000000005,False,falling,bottom,False,False,-0.3198483898105322,-0.014800000000000146,0.0,1.0,8.552962,5.4677,0.6392756100167403,6,5,False,,stable
301257.SZ,net_margin,20250429.0,医疗保健,普蕊斯,20241231,0.98081,0.07185322056027953,0.6296541918595407,0.10908343831433699,0.05888433664124881,0.05888433664124881,up,0.2136326680272729,2.7917217972068786,stable,increasing_vol,True,moderate,7.2045012953367795,True,growth_to_decline,-5.394150000000002,False,falling,mid_down,False,False,0.03467809501754959,0.8878750000000006,0.8,0.0864107329737,13.650785,13.2419,0.9700467775296437,10,5,False,,stable
301258.SZ,net_margin,20250422.0,化学制药,富士莱,20241231,-3.3377700000000017,-0.14629272279744343,0.564615524608132,0.14310841013962497,-0.40052868542472875,-0.40052868542472875,down,0.49253623342021446,10.892123578898653,moderate,increasing_vol,True,severe,-87.75754157359545,False,none,-7.152100000000001,False,falling,bottom,False,False,-1.0419048058254972,-6.4234125,-0.6,0.22067136191984693,20.565358000000003,3.8201,0.18575412108070277,10,5,False,,stable
301260.SZ,net_margin,20250429.0,专用机械,格力博,20241231,-2.9861999999999993,-0.04167293255932785,0.3948442489039821,0.25625711743198815,,,down,2.8136437692431966,8.556853431022411,high_volatility,increasing_vol,False,none,-68.46654384383206,False,none,15.92175,False,rising,mid_up,False,False,-0.5392980188671275,-3.465425,-0.8,0.0864107329737,1.8710500000000003,1.6089,0.8598915047700487,7,5,False,,stable
301266.SZ,net_margin,20250421.0,电气设备,宇邦新材,20241231,-1.0703300000000002,-0.18172727387704804,0.847069486555129,0.026652798927724514,-0.4088465535236363,-0.4088465535236363,down,0.5501723514888164,3.031130556739515,moderate,stable,True,severe,-76.38460614312602,False,none,-1.9678,False,falling,bottom,False,True,-0.6542909977254032,-1.7966833333333332,-0.8,0.0864107329737,4.977985,1.1794,0.2369231727295281,10,5,False,,stable
301267.SZ,net_margin,20250428.0,医疗保健,华厦眼科,20241231,-0.2222100000000001,-0.02757905121257543,0.041363808841570836,0.7428437928897613,-0.04498315194702007,-0.04498315194702007,down,0.1748832657841975,2.4765464104272303,stable,increasing_vol,True,severe,-32.29550678407478,False,none,-7.7078,False,falling,bottom,False,True,-0.19441296197136126,0.9706249999999992,0.2,0.8064959405073401,14.050035,10.6336,0.7568379722897487,9,5,False,,stable
301269.SZ,net_margin,20250428.0,半导体,华大九天,20241231,-2.69268,-0.13685030430580294,0.7932526557727763,0.04268968528967323,-0.22607834538378813,-0.22607834538378813,down,0.32560600445300075,6.5824444739017745,stable,increasing_vol,True,severe,-61.46939758828819,True,accelerated_decline,-10.04875,False,falling,bottom,False,True,-0.475538841356165,-2.73505,-1.0,0.02748633611151033,19.129968,8.9564,0.46818687830528516,7,5,False,,stable
301270.SZ,net_margin,20250424.0,软件服务,汉仪股份,20241231,-5.275659999999999,-0.20660081925301899,0.647839611517024,0.10037666290364555,-0.45099067104093205,-0.45099067104093205,down,0.5524205997641726,10.947981930246323,moderate,increasing_vol,True,severe,-91.39144452307934,False,none,-17.87255,False,falling,bottom,False,False,-1.202156666550404,-6.072525,-0.6,0.22067136191984693,18.103502000000002,2.1895,0.12094345060972178,8,5,False,,stable
301272.SZ,net_margin,20250426.0,专用机械,英华特,20241231,-0.48042000000000035,-0.03231343399433517,0.16308253915336618,0.5001606921084845,-0.06619827517250543,-0.06619827517250543,down,0.1275138266873099,1.8602456617339551,ultra_stable,decreasing_vol,True,moderate,-20.858114389781083,False,none,1.9907000000000004,False,falling,bottom,False,False,-0.11666278118064843,-0.2601250000000004,-0.4,0.4624327264504764,14.34837,12.4286,0.8662029206104944,7,5,False,,stable
301275.SZ,net_margin,20250425.0,元器件,汉朔科技,20241231,3.6193000000000004,0.05077835454725744,0.30236540673343193,0.3369602601602721,,,up,0.782403333550169,7.439982835195254,volatile,stable,True,moderate,118.10266442564684,False,none,11.6114,False,falling,mid_down,False,False,0.3880400774176447,3.9824333333333337,0.6,0.22067136191984693,10.594930000000002,15.8312,1.4942241241801502,5,5,False,,stable
301277.SZ,net_margin,20250311.0,化学制药,新天地,20241231,-0.4200799999999994,-0.012487024157427128,0.07639359912139092,0.6526178145750972,-0.03398532265385079,-0.03398532265385079,down,0.10032881372265,2.380547914451629,ultra_stable,decreasing_vol,False,none,13.445398165172579,False,none,6.414150000000001,False,falling,mid_down,True,False,0.06301258302181667,-0.5991249999999986,-0.2,0.8064959405073401,23.463465,23.8165,1.0150461579310643,7,5,False,,stable
301278.SZ,net_margin,20250429.0,电气设备,快可电子,20241231,0.28535000000000005,0.021134827199839053,0.03844492886145902,0.7519600802572041,-0.035411592049631846,-0.035411592049631846,up,0.2012516125160489,2.345289691488026,stable,stable,True,moderate,1.7953004550942762,False,none,-3.1597999999999997,False,falling,mid_down,False,False,0.008859416662118536,0.406241666666667,0.2,0.8064959405073401,11.796195,10.9603,0.9291385908761257,8,5,False,,stable
301280.SZ,net_margin,20250328.0,元器件,珠城科技,20241231,-0.64663,-0.044207460321148,0.5234876989261045,0.1670832747358677,-0.05115079500168196,-0.05115079500168196,down,0.10399835252681874,1.3785564018203973,ultra_stable,stable,False,none,5.484363474173573,False,none,0.8392499999999998,False,falling,mid_down,False,False,0.02660361420085189,-0.6853625000000001,-0.6,0.22067136191984693,12.932245000000002,12.298,0.9509563111431927,9,5,False,,stable
301281.SZ,net_margin,20250411.0,化学制药,科源制药,20241231,-0.88154,-0.05360552271467571,0.47943138386765843,0.1950576450396473,-0.08696628996447808,-0.08696628996447808,down,0.16192779435489968,2.853077056968494,ultra_stable,increasing_vol,True,moderate,-36.93822200874295,False,none,-3.6766500000000013,False,falling,bottom,False,True,-0.23008337776858556,-1.053425,-0.6,0.22067136191984693,16.980835,12.9976,0.7654276129530734,10,5,False,,stable
301282.SZ,net_margin,20250329.0,元器件,金禄电子,20241231,-1.13639,-0.10743608232056474,0.46279354447902626,0.2062809024542771,-0.12399078003766317,-0.12399078003766317,down,0.38280981162958333,2.57853798537078,moderate,increasing_vol,False,none,-46.812169593002274,False,none,1.3684000000000003,False,rising,mid_up,False,False,-0.31216648533352576,-0.9141750000000005,-0.4,0.4624327264504764,6.394903,5.0104,0.7834989834873178,8,5,False,,stable
301285.SZ,net_margin,20250424.0,元器件,鸿日达,20241231,-2.87723,-0.18497402024780554,0.6817192754349941,0.08505939210583978,,,down,0.7497352244729618,4.944533794808162,moderate,increasing_vol,True,severe,-110.0626798079132,True,growth_to_decline,-5.220999999999999,False,falling,bottom,False,True,-1.8662785923961485,-3.0002,-0.8,0.0864107329737,5.731871,-0.9199,-0.16048860834446554,7,5,False,,stable
301290.SZ,net_margin,20250415.0,医疗保健,东星医疗,20241231,-0.022599999999999554,-0.002124011685385325,6.917572181676958e-05,0.9894103413491979,0.009321044855718608,0.009321044855718608,down,0.05635973370566853,1.296880305965049,ultra_stable,decreasing_vol,False,none,-5.157289002557549,False,none,-4.04115,False,falling,mid_down,False,True,-0.026449834742801936,-0.5182250000000002,-0.2,0.8064959405073401,22.99946,22.2501,0.9674183654746676,10,5,False,,stable
301291.SZ,net_margin,20250424.0,电气设备,明阳电气,20241231,0.12763,0.021896998077585963,0.031855524067927084,0.7739630864383488,-0.009911311221014962,-0.009911311221014962,up,0.13445735427809186,1.2690165771178876,stable,stable,False,none,25.40526694558629,False,none,3.7904999999999998,False,rising,mid_up,True,False,0.11251913643160116,0.23375000000000012,0.2,0.8064959405073401,9.501875,10.2811,1.082007498520029,7,5,False,,stable
301293.SZ,net_margin,20250418.0,医疗保健,三博脑科,20241231,-0.007815000000000082,-0.00022922241948778626,0.002414352203293175,0.937463211348757,0.01884291584702913,0.01884291584702913,down,0.08392557640973519,0.6193187200464717,ultra_stable,increasing_vol,False,none,12.513218678688709,False,none,1.8086499999999996,False,rising,top,False,False,0.058448398333809326,-0.012275000000000036,0.0,1.0,7.375195,8.0861,1.09639134965245,8,5,False,,stable
301295.SZ,net_margin,20250424.0,电气设备,美硕科技,20241231,-2.3846700000000003,-0.24172770685096487,0.8327403730876983,0.030635290561640136,-0.261680048748144,-0.261680048748144,down,0.3924393269829404,3.985959151446487,stable,increasing_vol,True,moderate,-64.75223568263932,True,accelerated_decline,-1.0377999999999994,False,falling,bottom,False,True,-0.5156260444626262,-2.4875875,-0.8,0.0864107329737,9.441479,4.312,0.4567081068548689,10,5,False,,stable
301297.SZ,net_margin,20250430.0,半导体,富乐德,20241231,-0.40001,-0.02641083881260045,0.630772072841567,0.10853829868042825,-0.029807164694689248,-0.029807164694689248,down,0.053336501646551425,0.7922507948875784,ultra_stable,stable,False,none,-1.2067475886293713,False,none,-0.25899999999999856,False,falling,bottom,False,False,-0.006055089179882955,-0.3811750000000005,-0.8,0.0864107329737,14.653815000000002,13.9502,0.9519841761343376,7,5,False,,stable
301301.SZ,net_margin,20250422.0,化学制药,川宁生物,20241231,5.21426,0.24458811915098203,0.7650204356722148,0.052258674462215014,0.40307333958476876,0.40307333958476876,up,0.6863926244772032,8.828409391730766,moderate,stable,False,none,125.78243229442295,False,none,9.603950000000001,False,rising,top,False,False,0.40633805202377404,5.796225,0.8,0.0864107329737,14.426317999999998,24.3188,1.6857246596116904,10,5,False,,stable
301302.SZ,net_margin,20250421.0,软件服务,华如科技,20241231,-39.746399999999994,-0.11231769288361677,0.776029176927739,0.048434031431861015,,,down,2.3242349394666264,70.94964224685702,high_volatility,increasing_vol,True,moderate,-985.469377072064,True,accelerated_decline,-80.17669999999998,False,falling,bottom,False,True,-4.559621400415681,-39.5455125,-1.0,0.02748633611151033,-42.44994,-142.0895,0.2987549396683077,10,5,False,,stable
301308.SZ,net_margin,20250321.0,半导体,江波龙,20241231,-1.3498,-0.03398901719489787,0.2032222056120067,0.44610272067676254,,,down,3.4738697859326573,6.729511071913025,high_volatility,stable,False,none,231.0447419613228,False,none,12.623449999999998,False,rising,mid_up,False,False,0.4973575674669666,-1.9804250000000003,-0.4,0.4624327264504764,1.3231460000000004,2.893,2.1864556141196805,7,5,False,,stable
301312.SZ,net_margin,20250421.0,专用机械,智立方,20241231,-3.53185,-0.1904152809509764,0.8204023010933195,0.03423309390748144,-0.20209454890819056,-0.20209454890819056,down,0.3073303466545238,6.024221842445711,ultra_stable,increasing_vol,True,moderate,-53.39579576440251,True,accelerated_decline,-0.6719499999999998,False,falling,bottom,False,True,-0.3808883289338201,-3.6688583333333336,-0.8,0.0864107329737,18.542225000000002,10.6993,0.5770235233366006,7,5,False,,stable
301314.SZ,net_margin,20250425.0,元器件,科瑞思,20241231,-5.66881,-0.18839045494567083,0.644486679241033,0.10195622152917802,-0.20426094082014867,-0.20426094082014867,down,0.4396772696250363,11.972904490431716,moderate,increasing_vol,True,moderate,-68.33671055283845,False,none,-9.888250000000001,False,falling,bottom,False,True,-0.5742192598875875,-5.1916875000000005,-0.6,0.22067136191984693,25.530477,11.9382,0.4676058343915783,7,5,False,,stable
301315.SZ,net_margin,20250422.0,软件服务,威士顿,20241231,-1.84195,-0.08713023610719033,0.9802105938175969,0.0011886014037258475,-0.08162915485740485,-0.08162915485740485,down,0.14258265236549464,2.9577801671185777,ultra_stable,decreasing_vol,False,none,-11.998581999380868,False,none,0.8734500000000001,False,falling,mid_down,False,False,-0.06381805389495221,-1.9226874999999999,-1.0,0.02748633611151033,19.823345,17.6251,0.8891082710813942,9,5,False,,stable
301316.SZ,net_margin,20250425.0,软件服务,慧博云通,20241231,-1.1834200000000004,-0.16833654045613422,0.8836221632603815,0.01747776041686142,-0.19524479122208982,-0.19524479122208982,down,0.28684568455748943,2.111316187358019,ultra_stable,increasing_vol,True,severe,-47.58945483795636,False,none,-1.91065,False,falling,bottom,False,True,-0.3176325957249997,-1.0411250000000003,-1.0,0.02748633611151033,6.976985000000001,4.0397,0.5790036813895972,9,5,False,,stable
301318.SZ,net_margin,20250423.0,IT设备,维海德,20241231,-2.12627,-0.09545536177797018,0.7941582663872295,0.042395760792189825,-0.07310603838135432,-0.07310603838135432,down,0.17488123433859998,3.7237006536508814,ultra_stable,stable,False,none,-11.823231746756445,False,none,3.750500000000004,False,rising,mid_up,False,False,-0.06283257987531643,-2.0900333333333334,-0.8,0.0864107329737,20.229605,18.5404,0.916498369592486,10,5,False,,stable
301319.SZ,net_margin,20250421.0,元器件,唯特偶,20241231,-0.6279199999999998,-0.06178429355320034,0.3908807307154968,0.2593939115381088,-0.0960647196600608,-0.0960647196600608,down,0.1735494162754235,1.6129370359688564,stable,increasing_vol,True,severe,-6.883572890090181,True,accelerated_decline,-1.6639500000000012,False,falling,bottom,False,False,-0.0353579472211778,-0.8197041666666666,-0.6,0.22067136191984693,8.979859999999999,7.3724,0.8209927548981834,8,5,False,,stable
301320.SZ,net_margin,20250419.0,电气设备,豪江智能,20241231,-1.9383499999999998,-0.19865629283369113,0.9197285027755424,0.009895291061104377,-0.20046079415079388,-0.20046079415079388,down,0.3535219073958456,3.2368607249926584,ultra_stable,stable,False,none,-43.876347124317135,False,none,2.0486500000000003,False,falling,mid_down,False,True,-0.28617468474359464,-1.9654,-0.8,0.0864107329737,8.574535,5.6608,0.6601874037484249,7,5,False,,stable
301321.SZ,net_margin,20250423.0,元器件,翰博高新,20241231,-3.45223,-0.05289178032426977,0.5687999987140133,0.14077907035047532,,,down,8.163155334202607,6.360240847090619,high_volatility,increasing_vol,True,severe,-367.4980268350434,False,none,-6.898700000000002,False,falling,bottom,False,False,-0.7412049767917579,-3.7326875,-0.8,0.0864107329737,-0.256529,-8.8848,0.02887279398523321,10,5,False,,stable
301325.SZ,net_margin,20250429.0,专用机械,曼恩斯特,20241231,-0.6818400000000026,-0.02178530126541447,0.1859751311947825,0.46844634345682007,-0.5734896593907424,-0.5734896593907424,down,0.5374060761823266,17.812851053017877,volatile,increasing_vol,True,severe,-96.79465020085587,False,none,-41.63475,False,falling,bottom,False,False,-1.6621830100091552,-0.38240000000000407,0.0,1.0,30.873843,1.3445,0.04354819061559651,7,5,False,,stable
301326.SZ,net_margin,20250425.0,元器件,捷邦科技,20241231,-3.9417999999999997,-0.09479113164425303,0.689992296617521,0.0814949291979882,,,down,3.083671895832441,7.9271953426164545,high_volatility,increasing_vol,False,none,-137.6319319305757,False,none,6.3385,False,rising,mid_up,False,False,-2.2211039605754315,-3.3109333333333333,-0.6,0.22067136191984693,1.3881599999999996,-2.7775,-2.000850046104196,7,5,False,,stable
301327.SZ,net_margin,20250426.0,电气设备,华宝新能,20241231,-4.065524999999999,-0.03313461738182789,0.28324115275026346,0.35588445330943724,,,down,1.2637758691273533,10.616500841708627,high_volatility,increasing_vol,False,none,-25.774808392733444,False,none,20.6023,False,rising,mid_up,False,False,-0.14777802940782903,-5.12655,-0.8,0.0864107329737,6.9009290000000005,6.6436,0.962710962538522,10,5,False,,stable
301328.SZ,net_margin,20250426.0,元器件,维峰电子,20241231,-0.41052999999999995,-0.024763070181380888,0.07419682648273383,0.6575189337060049,-0.07202447153303637,-0.07202447153303637,down,0.17049112212043674,3.880957609276349,stable,increasing_vol,True,severe,-29.00544200197111,False,none,-10.959049999999998,False,falling,bottom,False,False,-0.17105808687529578,-0.35292499999999905,0.0,1.0,22.310455,16.568,0.7426114796851969,7,5,False,,stable
301329.SZ,net_margin,20250411.0,元器件,信音电子,20241231,-0.8646,-0.08149808599485743,0.9274006638445585,0.00849029728966422,-0.08090564845703208,-0.08090564845703208,down,0.1351756960270642,1.422140241678014,ultra_stable,stable,False,none,-19.676364262351534,False,none,0.4350499999999986,False,falling,mid_down,False,True,-0.10899322236428644,-0.8270625,-0.8,0.0864107329737,10.08838,8.8654,0.8787734006847481,10,5,False,,stable
301330.SZ,net_margin,20250423.0,IT设备,熵基科技,20241231,-0.26146000000000014,-0.02174502364379709,0.25152395585800613,0.38932522241800005,-0.035014737734627044,-0.035014737734627044,down,0.07678450552723687,0.7963182856119786,ultra_stable,decreasing_vol,False,none,-5.310416803783484,False,none,1.7894000000000014,False,rising,mid_up,False,False,-0.02715655941912609,-0.33410000000000006,-0.2,0.8064959405073401,10.23894,10.0709,0.9835881448665585,8,5,False,,stable
301333.SZ,net_margin,20250328.0,医疗保健,诺思格,20241231,0.7645349999999993,0.03975508999070215,0.4648774324595465,0.2048545662634854,0.020008020176395247,0.020008020176395247,up,0.12466244131686821,2.335181837245228,ultra_stable,increasing_vol,True,moderate,6.31666443522114,False,none,-3.678399999999998,False,falling,mid_down,False,False,0.030581173910078974,0.7103583333333336,0.6,0.22067136191984693,19.181345,19.0579,0.9935643199160434,9,5,False,,stable
301337.SZ,net_margin,20250419.0,软件服务,亚华电子,20241231,-6.55253,-0.1140241617119137,0.5836732277619983,0.13265902703749885,,,down,1.1010879479821805,15.787244845855783,high_volatility,increasing_vol,True,severe,-156.07883549024592,False,none,-24.938299999999998,False,falling,bottom,False,False,-3.5147674180049453,-7.604912500000001,-0.8,0.0864107329737,11.797859000000003,-12.5708,-1.06551536172792,10,5,False,,stable
301338.SZ,net_margin,20250426.0,专用机械,凯格精机,20241231,-1.8722999999999999,-0.13276187350559504,0.5766032702231433,0.1364880407749435,-0.12618113395746744,-0.12618113395746744,down,0.3306887420728524,4.024409239503358,moderate,increasing_vol,False,none,-49.420356498904844,False,none,-0.16419999999999924,False,rising,mid_up,False,True,-0.33948825950284856,-1.7198708333333332,-0.4,0.4624327264504764,11.60809,8.3595,0.7201443131471241,8,5,False,,stable
301339.SZ,net_margin,20250328.0,IT设备,通行宝,20241231,-3.2583699999999993,-0.10016227616560919,0.9077344495644423,0.012241109036878957,-0.10007144080523522,-0.10007144080523522,down,0.1763846876501145,5.458538124076811,ultra_stable,decreasing_vol,True,mild,-8.479354335553762,False,none,2.8808999999999987,False,falling,mid_down,True,False,-0.044271816930811614,-3.112825,-0.8,0.0864107329737,29.317595,25.5824,0.8725954499337343,8,5,False,,stable
301348.SZ,net_margin,20250429.0,半导体,蓝箭电子,20241231,-2.3185800000000008,-0.2653977332690843,0.8952533734807457,0.01486731077975459,-0.4937513872394844,-0.4937513872394844,down,0.9256847901006228,11.536272641845805,volatile,decreasing_vol,True,severe,-77.69768273946079,False,none,18.073249999999998,False,falling,mid_down,False,True,-0.7258600781530093,-4.7483249999999995,-1.0,0.02748633611151033,10.576368000000002,2.1193,0.20038069779720216,8,5,False,,stable
301353.SZ,net_margin,20250424.0,专用机械,普莱得,20241231,-2.52372,-0.21116838076968406,0.8764177464288915,0.019171225509198815,-0.21675228343184605,-0.21675228343184605,down,0.32697535065826144,4.132137914929753,ultra_stable,increasing_vol,True,severe,-53.13180769913074,False,none,-0.33799999999999875,False,falling,bottom,False,True,-0.37670266953057796,-2.6246,-1.0,0.02748633611151033,11.880344000000001,6.6049,0.5559519151970683,7,5,False,,stable
301357.SZ,net_margin,20250429.0,专用机械,北方长龙,20241231,-12.11419,-0.10420799862693317,0.648677083524842,0.09998393813863928,,,down,1.0036151670272688,20.886977916228094,volatile,increasing_vol,True,severe,-131.60692564345507,False,none,-22.973550000000003,False,falling,bottom,False,True,-3.583692739021924,-13.051037500000001,-0.8,0.0864107329737,17.177483,-10.1078,-0.5884331249229006,7,5,False,,stable
301358.SZ,net_margin,20250315.0,电气设备,湖南裕能,20241231,-1.09789,-0.11704634471255237,0.29220231895537474,0.34690811606555616,-0.10646071131393464,-0.10646071131393464,down,0.8399348015456923,5.763145446021644,high_volatility,decreasing_vol,True,severe,-62.84055000427023,False,none,-14.8663,False,falling,bottom,False,False,-0.4800824559044693,-1.7092000000000003,-0.6,0.22067136191984693,6.384360000000001,2.6106,0.4089055128470198,9,5,False,,stable
301359.SZ,net_margin,20250418.0,元器件,东南电子,20241231,-2.6817800000000007,-0.13335990998213493,0.8926638793378231,0.01543508030031541,-0.13163641827349093,-0.13163641827349093,down,0.2523291859318524,4.5801431252745815,ultra_stable,decreasing_vol,False,none,-9.536434633271908,True,improving,4.671450000000002,False,falling,mid_down,True,False,-0.050002869438191766,-2.5980125000000003,-1.0,0.02748633611151033,17.346926000000003,14.4331,0.8320263774688378,10,5,False,,stable
301360.SZ,net_margin,20250421.0,专用机械,荣旗科技,20241231,-2.05994,-0.12767967453499504,0.7346113103624237,0.06344111688473035,-0.1016042909911471,-0.1016042909911471,down,0.23452436530734347,3.8154581372359466,stable,increasing_vol,False,none,-35.414177830872944,False,none,-0.09735000000000049,False,falling,mid_down,False,False,-0.21809262487613035,-1.8870916666666668,-0.6,0.22067136191984693,15.23895,12.1101,0.7946807358774718,7,5,False,,stable
301361.SZ,net_margin,20250417.0,电气设备,众智科技,20241231,-0.11795999999999865,-0.0031554965702279996,0.2739737317289128,0.36537839645621495,-0.00768373093838115,-0.00768373093838115,down,0.05264341327897327,1.7317082384166225,ultra_stable,stable,False,none,11.622581205953548,False,none,2.4002499999999998,False,rising,mid_up,True,False,0.05494903303736676,-0.19149999999999956,-0.4,0.4624327264504764,32.778295,33.3881,1.018603926775325,10,5,False,,stable
301362.SZ,net_margin,20250401.0,电气设备,民爆光电,20241231,-0.1506100000000002,-0.00479727187922821,0.0033728932586931807,0.9260961460264543,-0.04220724307714174,-0.04220724307714174,down,0.15262888780395722,2.2331315729262347,stable,decreasing_vol,False,none,-16.982319071556535,False,none,3.8304,False,falling,mid_down,False,False,-0.09285659128937485,-0.5821583333333336,-0.2,0.8064959405073401,14.555815,13.8559,0.9519150937271461,8,5,False,,stable
301363.SZ,net_margin,20250418.0,医疗保健,美好医疗,20241231,-1.6308300000000002,-0.06334927651044783,0.800778170301976,0.040271928278012646,-0.05859690026153341,-0.05859690026153341,down,0.11015303267928069,2.8852890553634314,ultra_stable,increasing_vol,False,none,-19.68194633636392,False,none,-0.2829999999999977,False,falling,bottom,False,False,-0.10950278217949205,-1.6741625000000018,-0.8,0.0864107329737,25.378045,22.8186,0.8991472747408242,7,5,False,,stable
