ts_code,metric_name,ann_date,industry,name,end_date,ocfps_slope,ocfps_log_slope,ocfps_r_squared,ocfps_p_value,ocfps_cagr_approx,ocfps_cagr,ocfps_trend_direction,ocfps_robust_slope,ocfps_cv,ocfps_std_dev,ocfps_volatility_type,ocfps_volatility_regime,ocfps_has_deterioration,ocfps_deterioration_severity,ocfps_total_decline_pct,ocfps_has_inflection,ocfps_inflection_type,ocfps_slope_change,ocfps_is_cyclical,ocfps_current_phase,ocfps_cycle_position,ocfps_is_accelerating,ocfps_is_decelerating,ocfps_recent_3y_slope,ocfps_mk_tau,ocfps_mk_p_value,ocfps_weighted_avg,ocfps_latest_value,ocfps_latest_vs_weighted_ratio,ocfps_full_data_years,ocfps_trend_window_years,ocfps_has_structural_break,ocfps_break_year_index,ocfps_data_regime
600262.SH,ocf,20250422.0,专用机械,北方股份,20241231,0.28826,0.20167074772860905,0.9089511021677888,0.011995069688738895,0.40897564438296663,0.40897564438296663,up,0.28685,0.6266680411318877,0.6514339621174199,moderate,increasing_vol,False,none,136.20309050772624,False,none,0.9182000000000001,False,rising,top,True,False,0.345613915900098,1.0,0.02748633611151033,1.1495000000000002,2.14,1.8616789908655935,10,5,False,,stable
600267.SH,ocf,20250329.0,化学制药,海正药业,20241231,0.01049,0.00715716022647686,0.0009221227257911814,0.9613421477833837,0.02563146294041707,0.02563146294041707,up,0.028325000000000017,0.16269347208426546,0.25778129877863526,stable,increasing_vol,False,none,1.425231043313666,False,none,0.5409000000000002,False,rising,top,False,False,0.006192606752648655,0.2,0.8064959405073401,1.5897050000000001,1.8218,1.1459987859382714,10,5,False,,stable
600268.SH,ocf,20250425.0,电气设备,国电南自,20241231,-0.001540000000000008,-0.0005104963418611958,0.004921519082281053,0.9107510605571723,0.0038598797064790524,0.0038598797064790524,down,-4.166666666666208e-05,0.18799412345360386,0.18267388975986687,stable,stable,False,none,63.866976024748645,False,none,0.17104999999999987,False,rising,mid_up,True,False,0.15723544262451183,0.0,1.0,0.9709299999999998,1.0594,1.0911188242200778,10,5,False,,stable
600271.SH,ocf,20250416.0,软件服务,航天信息,20241231,-0.40869,-0.32437714266568207,0.9265346645906101,0.008645044354352373,,,down,-0.4236125,0.8136945613807177,0.664511800497177,stable,increasing_vol,True,severe,-108.95715279848892,False,none,0.1238999999999999,False,falling,bottom,False,True,-0.487758953619593,-1.0,0.02748633611151033,0.694053,-0.0901,-0.1298171753453987,10,5,False,,stable
600276.SH,ocf,20250331.0,化学制药,恒瑞医药,20241231,0.15785,0.123637669974869,0.30213982796249816,0.3371784539729761,0.15952482420666025,0.15952482420666025,up,0.1489875,0.5387925912759508,0.4163250352789272,volatile,increasing_vol,False,none,486.7876954109934,False,none,0.18800000000000006,False,falling,mid_down,True,False,0.39771868458100046,0.4,0.4624327264504764,0.8200550000000001,1.1636,1.4189292181621962,10,5,False,,stable
600281.SH,ocf,20250426.0,小金属,华阳新材,20241231,-0.05207000000000002,-0.04777170767532157,0.2939437069750624,0.3451863441268759,,,down,-0.057749999999999996,1.9790353372888814,0.1623996397779256,high_volatility,stable,False,none,-53.24947589098532,False,none,0.311,False,rising,mid_up,False,False,-0.012676561565142228,-0.4,0.4624327264504764,-0.09937599999999999,-0.0731,1.3594528043775649,10,5,False,,stable
600288.SH,ocf,20250423.0,元器件,大恒科技,20241231,-0.0032499999999999916,0.005387749610187378,0.0005928021333641891,0.9690028272835827,,,up,0.008412500000000003,5.592686938584822,0.19854038631976115,high_volatility,stable,False,none,186.70593184686578,True,deterioration_to_recovery,0.5205,False,rising,mid_up,True,False,0.22009239443418477,0.0,1.0,0.03452500000000001,0.2061,5.9695872556118745,10,5,False,,stable
600301.SH,ocf,20250430.0,小金属,华锡有色,20241231,0.42605000000000004,0.3356794987592854,0.39668432989472824,0.25480967155521006,,,up,0.53055,1.2817978521440294,0.9702440662019016,high_volatility,stable,False,none,2106.7720090293456,False,none,2.1334,False,rising,top,False,False,0.6674672032479015,0.6,0.22067136191984693,0.8847550000000001,1.9552,2.209877310667925,10,5,False,,stable
600303.SH,ocf,20250411.0,汽车整车,曙光股份,20241231,0.016879999999999996,0.02263675279081516,0.006106013599290041,0.9006091503756908,,,up,0.052187500000000005,1.157076448919518,0.28947738599068495,high_volatility,decreasing_vol,False,none,95.09881422924902,False,none,0.8381,False,rising,mid_up,False,False,0.11898808810440915,0.0,1.0,-0.245116,-0.0124,19.76741935483871,10,5,False,,stable
600312.SH,ocf,20250411.0,电气设备,平高电气,20241231,0.34285999999999994,0.1993301627835008,0.8118524528526844,0.036816628056332255,0.22517686011797644,0.22517686011797644,up,0.3399249999999999,0.4316303323393091,0.600682668303323,stable,increasing_vol,False,none,115.33754249635741,False,none,0.3487999999999999,False,rising,top,False,False,0.3172757132867875,0.8,0.0864107329737,1.494518,2.2169,1.4833544995777903,10,5,False,,stable
600320.SH,ocf,20250328.0,专用机械,振华重工,20241231,0.22735000000000002,0.19170706865214165,0.9334060395696842,0.007444732991040134,0.5930129211003776,0.5930129211003776,up,0.2291375,0.6160298590732104,0.3734003387786358,stable,increasing_vol,False,none,105.41538461538462,False,none,-0.1485999999999999,False,rising,mid_up,False,False,0.20617978043301705,1.0,0.02748633611151033,0.6743450000000001,1.0014,1.4849965522099222,10,5,False,,stable
600327.SH,ocf,20250418.0,医疗保健,大东方,20241231,0.017010000000000004,0.01962632487572979,0.010035948030457717,0.8726610727726446,,,up,-0.018412500000000005,1.3187086646480501,0.34241589186251276,high_volatility,decreasing_vol,True,severe,275.01577287066243,False,none,-0.47434999999999994,False,falling,mid_down,False,False,0.21590194399266582,0.0,1.0,0.26476299999999997,0.2774,1.0477294788169043,10,5,False,,stable
600330.SH,ocf,20250418.0,专用机械,天通股份,20241231,0.010920000000000003,-0.004942603836825168,0.006594740045114239,0.8967165159367672,,,down,-0.03329999999999999,0.7793969453826214,0.2626255947161281,high_volatility,stable,True,moderate,-74.12610258085593,False,none,-0.7958,False,falling,mid_down,False,True,-0.21075657131519548,0.0,1.0,0.340236,0.1584,0.4655592000846472,10,5,False,,stable
600353.SH,ocf,20250315.0,元器件,旭光电子,20241231,-0.005360000000000001,-0.002733550129662137,0.017290005611380724,0.8330635739887228,,,down,-0.014675,2.5380374709430282,0.06451691251137177,high_volatility,stable,False,none,226.10015174506825,False,none,0.1089,False,rising,top,True,False,0.07442852387150697,0.0,1.0,0.023812,0.0831,3.4898370569460773,10,5,False,,stable
600363.SH,ocf,20250429.0,元器件,联创光电,20241231,-0.040269999999999986,-0.03378210231156822,0.4600907968452189,0.20813974997917198,-0.22963981679674328,-0.22963981679674328,down,-0.06349999999999997,0.5319114515961536,0.2996044442260495,volatile,decreasing_vol,True,moderate,-6.479009949041495,False,none,0.6515500000000001,False,falling,mid_down,False,False,-0.012400314650986233,-0.6,0.22067136191984693,0.5226970000000001,0.3854,0.7373296575262532,10,5,False,,stable
600375.SH,ocf,20250327.0,汽车整车,汉马科技,20241231,-0.17909999999999998,-0.169106308517649,0.2577049171163754,0.38259243922521874,,,down,-0.25327500000000003,2.0731469036138317,0.5700739355557313,high_volatility,decreasing_vol,True,severe,30.2352815926754,False,none,-0.5498,False,falling,mid_down,False,False,0.11106588194749606,-0.4,0.4624327264504764,-0.32871000000000006,-0.6553,0.5016175797344729,10,5,False,,stable
600379.SH,ocf,20250411.0,电气设备,宝光股份,20241231,-0.08103,-0.08710402734292816,0.40976766265942316,0.2446764450964429,-0.2560123557271621,-0.2560123557271621,down,-0.095625,0.5579363582859247,0.2036802469558597,volatile,increasing_vol,True,moderate,-81.33356790992259,False,none,-0.45205000000000006,False,falling,bottom,False,True,-0.2178190234066922,-0.4,0.4624327264504764,0.34075099999999997,0.1061,0.3113710598061341,10,5,False,,stable
600380.SH,ocf,20250408.0,化学制药,健康元,20241231,0.15448,0.07564955159919458,0.5228996186888148,0.16744067634725013,0.057893044164409435,0.057893044164409435,up,0.14172083333333335,0.1870018523062539,0.33663325444762593,stable,decreasing_vol,False,none,-5.902323100053356,False,none,0.14474999999999993,False,falling,mid_down,False,True,-0.02720622056566191,0.4,0.4624327264504764,1.8773999999999997,1.9402,1.0334505166719934,10,5,False,,stable
600392.SH,ocf,20250423.0,小金属,盛和资源,20241231,-0.051745,-0.05817276689073368,0.31389919663095445,0.32595707353264886,-0.31683134856570383,-0.31683134856570383,down,-0.09665,0.7195626877239003,0.1862947798517178,high_volatility,decreasing_vol,True,severe,-85.82217645039478,False,none,-0.4847,False,falling,bottom,False,False,-0.12302089347047725,-0.4,0.4624327264504764,0.240213,0.0413,0.1719307447973257,10,5,False,,stable
600405.SH,ocf,20250423.0,电气设备,动力源,20241231,-0.09265999999999999,-0.09869358900489304,0.5024728453720605,0.18011973807151635,,,down,-0.09746666666666666,2.944216764386279,0.20638959518347816,high_volatility,stable,True,severe,-219.70040853381755,False,none,-0.01830000000000001,False,falling,bottom,False,False,-0.23964578189330382,-0.6,0.22067136191984693,0.042302000000000006,-0.2637,-6.233747813342157,10,5,False,,stable
600406.SH,ocf,20250429.0,电气设备,国电南瑞,20241231,0.07685500000000002,0.04915047745940532,0.44955323679284176,0.21548452077019278,0.031475460970054714,0.031475460970054714,up,0.05655833333333332,0.1885476895177091,0.23284508369299964,stable,decreasing_vol,False,none,5.471914405808185,False,none,0.41270000000000007,False,falling,mid_down,False,False,0.021368870605037227,0.6,0.22067136191984693,1.280145,1.3801,1.0780809986368731,10,5,False,,stable
600410.SH,ocf,20250426.0,软件服务,华胜天成,20241231,0.06467,0.06745020124554357,0.17908319465947659,0.47773201474947274,0.11869428346465849,0.11869428346465849,up,0.07475,0.7966515196794424,0.23571325164275342,high_volatility,stable,False,none,239.43885653785068,False,none,0.60715,False,rising,top,True,False,0.20801847212892446,0.4,0.4624327264504764,0.31528100000000003,0.6412,2.033741329163508,10,5,False,,stable
600416.SH,ocf,20250410.0,电气设备,湘电股份,20241231,0.07288999999999998,0.06890347769450367,0.36486415506170433,0.28064982993629684,,,up,0.08338333333333331,0.9911058197750217,0.19124377898378814,high_volatility,decreasing_vol,True,severe,-35.59831629585087,False,none,0.1028,False,falling,mid_down,False,True,-0.0570797120456408,0.4,0.4624327264504764,0.21482700000000005,0.2142,0.9970813724531831,10,5,False,,stable
600418.SH,ocf,20250329.0,汽车整车,江淮汽车,20241231,0.3468400000000001,0.2659259828371222,0.7483360315611064,0.05828183844847194,,,up,0.4344125,1.2080058507858107,0.8659469140773006,high_volatility,stable,True,moderate,77.12940505064918,False,none,-1.2224,False,falling,mid_down,False,True,0.19443417838388805,0.6,0.22067136191984693,0.856472,1.2415,1.4495511820584912,10,5,False,,stable
600420.SH,ocf,20250328.0,化学制药,国药现代,20241231,-0.0027100000000000344,-0.003412808192420708,0.0011727239138031738,0.956406363212972,0.025791780402043996,0.025791780402043996,down,0.028112499999999974,0.3260000003521768,0.5802930406268888,moderate,increasing_vol,False,none,-39.50586204416314,False,none,-0.23130000000000006,False,rising,mid_up,False,True,-0.22748736770829503,0.2,0.8064959405073401,1.7792270000000001,1.6821,0.9454105631265711,10,5,False,,stable
600435.SH,ocf,20250425.0,专用机械,北方导航,20241231,-0.05469,-0.05738926301928913,0.5133188596306936,0.1733230126745892,,,down,-0.0927,2.5833839870266595,0.2696019528861021,high_volatility,increasing_vol,True,severe,-215.30903328050712,False,none,-0.54115,False,falling,bottom,False,True,-0.3333529070521095,-0.6,0.22067136191984693,0.066605,-0.3638,-5.462052398468584,10,5,False,,stable
600438.SH,ocf,20250430.0,电气设备,通威股份,20241231,0.42864,-0.031451996469003846,0.005531543599049016,0.9053910147893353,-0.21583248357736584,-0.21583248357736584,down,0.4579625,1.0997376814086064,4.215558469882727,high_volatility,stable,True,severe,-97.38932097687274,False,none,-5.7599,False,falling,bottom,False,True,-1.3599330567447927,0.0,1.0,3.961832000000001,0.2541,0.06413699520827736,10,5,False,,stable
600444.SH,ocf,20250410.0,专用机械,国机通用,20241231,-0.13351000000000002,-0.09811649960770887,0.12581430744458852,0.5580353204966187,,,down,-0.259125,2.4523132165291814,1.0256554796811648,high_volatility,decreasing_vol,True,severe,-174.34607645875252,False,none,2.5517499999999997,False,falling,mid_down,False,False,-0.086534969875832,-0.2,0.8064959405073401,0.308101,-0.0739,-0.23985641072245786,10,5,False,,stable
600446.SH,ocf,20250419.0,软件服务,金证股份,20241231,0.037349999999999994,0.03932766211715158,0.23286572946245085,0.41034082419449014,,,up,0.15812500000000002,1.3227342119643632,0.35399012980590294,high_volatility,stable,False,none,232.69309358398039,False,none,0.7273000000000001,False,rising,top,False,False,0.2506595809667289,0.2,0.8064959405073401,0.311156,0.8141,2.6163724948257467,10,5,False,,stable
600456.SH,ocf,20250328.0,小金属,宝钛股份,20241231,-0.026719999999999987,-0.0011209981313109445,0.004325130774942551,0.9163248768037824,,,down,-0.03837499999999999,2.268585405757665,0.7427348618450597,high_volatility,stable,False,none,194.7114329602809,False,none,1.3954,False,rising,mid_up,True,False,0.7992894140703346,-0.2,0.8064959405073401,0.319384,0.8632,2.7027027027027026,10,5,False,,stable
600459.SH,ocf,20250425.0,小金属,贵研铂业,20241231,0.398985,0.34864075537843736,0.45901099095880643,0.208885230855009,,,up,0.2581916666666667,3.7155464720341405,1.0879120070115964,high_volatility,decreasing_vol,False,none,28.05097992064446,True,deterioration_to_recovery,1.78425,False,rising,mid_up,False,False,0.0846830234405081,0.8,0.0864107329737,0.42439499999999997,1.065,2.5094546354221894,10,5,False,,stable
600460.SH,ocf,20250419.0,半导体,士兰微,20241231,0.0052299999999999985,0.004799267868200995,0.005296844503305862,0.907416230831328,0.24548647220312048,0.24548647220312048,up,0.032741666666666676,0.8323293067341703,0.2311378484800791,high_volatility,decreasing_vol,False,none,84.78109798471162,True,worsening,-0.5062999999999999,False,rising,mid_up,False,False,0.05972721517853824,0.4,0.4624327264504764,0.27240200000000003,0.2659,0.9761308654121482,10,5,False,,stable
600468.SH,ocf,20250419.0,电气设备,百利电气,20241231,0.0051800000000000014,0.0046169028973398595,0.22142155015185178,0.4237809736309688,0.06103004219999053,0.06103004219999053,up,0.005187500000000005,0.1276348496615972,0.022287597447908102,ultra_stable,decreasing_vol,False,none,-0.11422044545974057,False,none,-0.05349999999999998,False,falling,mid_down,False,False,-9.850304657046949e-05,0.2,0.8064959405073401,0.178425,0.1749,0.980243799915931,10,5,False,,stable
600475.SH,ocf,20250429.0,电气设备,华光环能,20241231,-0.19329999999999997,-0.11471246286222794,0.400894983886902,0.2515183302729004,-0.09405911956910018,-0.09405911956910018,down,-0.33919999999999995,0.43658301508388564,0.45437813877870487,moderate,stable,False,none,33.45738742091552,False,none,1.0541,False,rising,mid_up,False,False,0.09827263780639212,-0.6,0.22067136191984693,0.9827700000000001,1.0758,1.0946610091883147,10,5,False,,stable
600476.SH,ocf,20250429.0,软件服务,湘邮科技,20241231,-0.2284,-0.21177399095836585,0.8686599044005779,0.02105881191210294,,,down,-0.28390000000000004,3.4486711725826535,0.3878375600686452,high_volatility,decreasing_vol,False,none,-71.4160839160839,True,deterioration_to_recovery,0.44265,False,rising,mid_up,True,False,-0.07796707347999254,-0.8,0.0864107329737,-0.18098000000000003,-0.3922,0.4614482406935238,10,5,False,,stable
600478.SH,ocf,20250429.0,电气设备,科力远,20241231,0.011280000000000007,0.01717611397660945,0.04137793676435472,0.7428004980231628,0.010601017377205757,0.010601017377205757,up,0.023400000000000004,0.4054636432311065,0.08783964366958691,volatile,stable,False,none,150.32310177705978,False,none,0.25755,False,rising,top,True,False,0.09082828851762059,0.2,0.8064959405073401,0.22002400000000003,0.3099,1.4084827109769842,10,5,False,,stable
600481.SH,ocf,20250430.0,电气设备,双良节能,20241231,0.004569999999999999,0.005015884040221646,0.00023794196508603458,0.9803605908992368,,,up,-0.035133333333333336,5.629191873010073,0.9700223435570955,high_volatility,increasing_vol,True,severe,99.97272826442675,False,none,0.30735,False,falling,mid_down,True,False,0.6830235651290567,-0.2,0.8064959405073401,-0.16498799999999997,-0.0005,329.97599999999994,10,5,False,,stable
600483.SH,ocf,20250425.0,新型电力,福能股份,20241231,0.14382,0.07878267947983879,0.6632583947848744,0.09326126259219328,0.07018885331214841,0.07018885331214841,up,0.1555333333333333,0.1820504713031986,0.2785517851315981,ultra_stable,decreasing_vol,False,none,0.512912268145759,False,none,0.10589999999999988,False,falling,mid_down,False,False,0.002198416440026718,0.6,0.22067136191984693,1.60199,1.6853,1.0520040699380147,10,5,False,,stable
600488.SH,ocf,20250327.0,化学制药,津药药业,20241231,0.08404999999999999,0.07081280767258022,0.5362180886262665,0.15944893550100658,0.1342309071687744,0.1342309071687744,up,0.09875,0.3763588662355257,0.18340720269389638,moderate,stable,True,moderate,-12.514678745176985,False,none,-0.010300000000000031,False,falling,mid_down,False,False,-0.0325594698186526,0.4,0.4624327264504764,0.512535,0.5215,1.017491488386159,10,5,False,,stable
600499.SH,ocf,20250327.0,专用机械,科达制造,20241231,-0.09793,-0.09032262050007192,0.8864504040847646,0.016828835453905063,-0.17490436945039722,-0.17490436945039722,down,-0.09765000000000001,0.3315748223489545,0.16486563316834713,ultra_stable,stable,True,severe,-43.25063488962689,False,none,-0.16569999999999996,False,falling,bottom,False,True,-0.10263410034660544,-0.8,0.0864107329737,0.467841,0.2905,0.6209374552465474,10,5,False,,stable
600501.SH,ocf,20250426.0,专用机械,航天晨光,20241231,-0.34082,-0.3085817520092021,0.694297722282865,0.07966695021169758,,,down,-0.48997500000000005,18.255049328568003,1.4308307663731588,high_volatility,increasing_vol,True,severe,-1180.8625336927225,True,accelerated_decline,-2.59735,False,falling,bottom,False,True,-0.9162723190138473,-0.8,0.0864107329737,-0.138436,-2.406,0.05753782211138819,10,5,False,,stable
600513.SH,ocf,20250418.0,化学制药,联环药业,20241231,-0.04010000000000001,-0.051735695190147944,0.12417931927676001,0.56078924868332,-0.4137678707139485,-0.4137678707139485,down,0.0025999999999999773,0.5554375544435206,0.20491202258530364,volatile,increasing_vol,True,severe,-91.51474229124466,False,none,-0.5878499999999999,False,falling,bottom,False,True,-0.1965775544523017,0.0,1.0,0.35450799999999993,0.0377,0.10634456768253468,10,5,False,,stable
600520.SH,ocf,20250429.0,半导体,三佳科技,20241231,0.03517999999999999,0.03178962074304302,0.27079406100926445,0.3686868491739408,0.020945859507641496,0.020945859507641496,up,0.059733333333333326,0.48172300860484796,0.17766908003364004,volatile,stable,True,severe,-10.804878048780477,False,none,0.19705000000000003,False,falling,mid_down,False,False,-0.020650250261070258,0.4,0.4624327264504764,0.385476,0.3657,0.9486971951561187,10,5,False,,stable
600521.SH,ocf,20250430.0,化学制药,华海药业,20241231,0.16904000000000002,0.11957777216104559,0.4468313301160871,0.21740723930382833,0.08489039445735003,0.08489039445735003,up,0.17533333333333334,0.34928913811724593,0.38511921790531306,moderate,stable,False,none,76.82941387131433,False,none,0.10159999999999997,False,falling,mid_down,False,False,0.21125412842393326,0.4,0.4624327264504764,1.153292,1.4813,1.284410192735231,10,5,False,,stable
600529.SH,ocf,20250425.0,医疗保健,山东药玻,20241231,0.19265,0.12267703899384241,0.226796357834163,0.41741414866303483,0.16553956054644425,0.16553956054644425,up,0.18873750000000006,0.45983279964312584,0.5451593739449043,volatile,stable,False,none,361.5141955835962,False,none,0.37759999999999994,False,rising,top,True,False,0.47844825912518496,0.6,0.22067136191984693,1.243355,1.7556,1.4119861182043745,10,5,False,,stable
600530.SH,ocf,20250429.0,医疗保健,交大昂立,20241231,-0.007029999999999999,-0.008147533379253322,0.15867322346636997,0.5065717117238213,-0.012726368052985437,-0.012726368052985437,down,-0.006099999999999994,0.27969645601903576,0.027913706310699764,moderate,stable,False,none,-35.07936507936508,False,none,-0.009850000000000005,False,rising,mid_up,False,False,-0.021979956946776055,-0.4,0.4624327264504764,0.097691,0.0818,0.8373340430541196,10,5,False,,stable
600536.SH,ocf,20250429.0,软件服务,中国软件,20241231,-0.14303999999999997,-0.09613784515505638,0.04905445194553079,0.7203226839910274,,,down,-0.09704583333333333,3.4388757285877056,0.9611657661402636,high_volatility,decreasing_vol,False,none,201.4041850220264,False,none,-0.5002,False,rising,mid_up,False,False,0.6782764279775872,0.0,1.0,0.23658799999999996,0.7366,3.1134292525402816,10,5,False,,stable
600537.SH,ocf,20250429.0,电气设备,亿晶光电,20241231,-0.05909,-0.0555384753574042,0.2148356002417589,0.4317192148023133,,,down,-0.0597375,1.4966071185731011,0.19955759319053734,high_volatility,decreasing_vol,False,none,-91.31267965506228,False,none,0.31394999999999995,False,falling,mid_down,False,False,-0.14050052963242615,-0.4,0.4624327264504764,0.115613,0.0272,0.23526766021122192,10,5,False,,stable
600549.SH,ocf,20250426.0,小金属,厦门钨业,20241231,0.38892999999999994,0.21870056715626024,0.1627951785395977,0.500575334468887,,,up,0.3068666666666666,0.9439118636630963,1.2433207068170304,high_volatility,increasing_vol,True,severe,868.0834317197954,False,none,-0.35839999999999983,False,falling,mid_down,True,False,0.836633070485987,0.2,0.8064959405073401,1.4338790000000001,1.9517,1.361132982629636,10,5,False,,stable
600550.SH,ocf,20250411.0,电气设备,保变电气,20241231,-0.02893,-0.023054278066373134,0.044008346286197667,0.7348699526434027,,,down,-0.03663333333333333,1.4127724731561346,0.23135562020404862,high_volatility,stable,True,severe,170.827142149579,False,none,0.09274999999999997,False,falling,mid_down,True,False,0.17153496770757287,-0.4,0.4624327264504764,0.15508100000000002,0.143,0.922098774188972,10,5,False,,stable
600552.SH,ocf,20250328.0,元器件,凯盛科技,20241231,-0.05301,-0.058470857995935516,0.13849095757085506,0.5373479591886117,-0.020636043859655895,-0.020636043859655895,down,-0.07537500000000001,0.72861764902404,0.22485140648881877,high_volatility,decreasing_vol,False,none,-65.07537688442213,False,none,-0.6210500000000001,False,rising,mid_up,False,True,-0.1362942616581972,-0.4,0.4624327264504764,0.29269700000000004,0.1529,0.5223832154070591,10,5,False,,stable
600560.SH,ocf,20250328.0,电气设备,金自天正,20241231,-0.04597,-0.06478922217429114,0.04742519206086127,0.7249299935911098,,,down,-0.12567499999999998,40.596372529844594,0.3288306174917415,high_volatility,decreasing_vol,True,severe,-400.7785467128028,False,none,-0.98835,False,falling,bottom,False,True,-0.2281969861354854,-0.4,0.4624327264504764,-0.021891000000000008,-0.3477,0.06295944779982746,10,5,False,,stable
600563.SH,ocf,20250322.0,元器件,法拉电子,20241231,0.6980599999999999,0.16285170873996993,0.8661514560861926,0.021683172668712176,0.3723323047623459,0.3723323047623459,up,0.5932,0.3731066572160148,1.554392182494495,stable,decreasing_vol,False,none,20.85836538877124,True,worsening,-1.9745,False,rising,mid_up,False,True,0.09293604992529447,1.0,0.02748633611151033,4.436002,5.5926,1.260729819328305,10,5,False,,stable
600570.SH,ocf,20250329.0,软件服务,恒生电子,20241231,-0.05099000000000005,-0.043382315324540545,0.7162183804209483,0.07064522360855031,-0.23514918142506158,-0.23514918142506158,down,-0.13805,0.4618972854438796,0.34315273130196705,moderate,decreasing_vol,True,severe,-23.50584307178631,False,none,0.6139,False,falling,mid_down,True,False,-0.06222564938293368,-0.6,0.22067136191984693,0.6903570000000001,0.4582,0.6637145708669572,10,5,False,,stable
600571.SH,ocf,20250419.0,软件服务,信雅达,20241231,-0.027270000000000006,-0.022671847578542903,0.09254647058918164,0.6187223194069028,,,down,-0.04578333333333333,17.60402345122374,0.15914037199906253,high_volatility,stable,True,severe,101.09622411693057,False,none,0.1657,False,falling,mid_down,True,False,0.12328768743888871,-0.2,0.8064959405073401,-0.017220999999999997,0.0027,-6.378148148148147,10,5,False,,stable
600577.SH,ocf,20250325.0,电气设备,精达股份,20241231,-0.051750000000000004,-0.05952726258096323,0.04943393095543906,0.719261170048128,,,down,-0.0652375,3.5323575084704864,0.37796225340634215,high_volatility,stable,True,severe,-143.33122629582806,False,none,0.01100000000000001,False,falling,bottom,False,False,-0.43381089439341314,-0.4,0.4624327264504764,0.09147500000000001,-0.2742,-2.997540311560535,10,5,False,,stable
600580.SH,ocf,20250426.0,电气设备,卧龙电驱,20241231,0.06104999999999998,0.041668024582796434,0.40437510813293753,0.24881971936652064,0.05988307924829561,0.05988307924829561,up,0.06075,0.13950877538837012,0.15050485706448144,ultra_stable,stable,False,none,30.172033524481673,False,none,-0.053300000000000014,False,falling,mid_down,False,False,0.09472599637803059,0.4,0.4624327264504764,1.109345,1.1804,1.06405130955654,10,5,False,,stable
600582.SH,ocf,20250321.0,专用机械,天地科技,20241231,0.14011000000000004,0.09160044539750542,0.7650651398869499,0.05224290270361687,0.18882188427028912,0.18882188427028912,up,0.16878749999999998,0.2703852184588918,0.292010628231234,stable,stable,False,none,9.447352080191612,False,none,-0.41509999999999986,False,falling,mid_down,False,False,0.03442301352752303,0.8,0.0864107329737,1.1279590000000002,1.2338,1.0938340843949115,10,5,False,,stable
600584.SH,ocf,20250421.0,半导体,长电科技,20241231,-0.07818000000000006,-0.022550155827320208,0.4152947292894617,0.24047748249839934,-0.009749086810035834,-0.009749086810035834,down,-0.18130833333333338,0.18018497899816455,0.6012484453202354,stable,stable,False,none,-3.5014503048600027,False,none,0.7861,False,rising,mid_up,False,False,-0.01706326022617266,-0.6,0.22067136191984693,3.239095,3.2603,1.0065465816840815,10,5,False,,stable
600587.SH,ocf,20250430.0,医疗保健,新华医疗,20241231,-0.51612,-0.2506293979990116,0.5008042078661967,0.18117855070103805,-0.2758410474369327,-0.2758410474369327,down,-0.55575,0.5751194505089866,1.1554034736835441,volatile,stable,True,severe,-21.11689138974413,False,none,-0.8485499999999999,False,falling,bottom,False,False,-0.07607527046326362,-0.6,0.22067136191984693,1.8541439999999998,0.743,0.4007239998619309,10,5,False,,stable
600588.SH,ocf,20250329.0,软件服务,用友网络,20241231,-0.15853,-0.15198331950170385,0.9332931793794348,0.007463932939559694,,,down,-0.15229583333333335,1.483306410589926,0.25966762023787254,volatile,decreasing_vol,True,severe,-196.15846338535414,False,none,0.019699999999999995,False,falling,mid_down,True,False,-0.08160927863621535,-1.0,0.02748633611151033,0.127501,-0.0801,-0.6282303668206524,10,5,False,,stable
600589.SH,ocf,20250319.0,软件服务,大位科技,20241231,0.15431,0.1433629560281784,0.4812148329954228,0.19387666907188406,,,up,0.13546666666666668,2.169963841347445,0.3511001495300166,high_volatility,decreasing_vol,False,none,-93.05729820158929,False,none,0.02054999999999997,False,rising,mid_up,False,True,-0.11013963679692157,0.4,0.4624327264504764,-0.115507,0.0166,-6.958253012048193,10,5,False,,stable
600601.SH,ocf,20250329.0,元器件,方正科技,20241231,-0.002400000000000002,-0.0020871143054913073,0.0717597146838233,0.6630488638970778,,,down,-0.007099999999999999,0.871008835004843,0.1087541631387047,high_volatility,decreasing_vol,False,none,-8.020924149956409,False,none,0.2986,False,falling,mid_down,True,False,-0.00457235496070104,-0.2,0.8064959405073401,0.11708999999999999,0.1055,0.9010163122384491,10,5,False,,stable
600602.SH,ocf,20250327.0,软件服务,云赛智联,20241231,0.005150000000000007,0.00914747694868535,0.0069164424720320914,0.8942330296625207,-0.07017115916300576,-0.07017115916300576,up,0.0205,0.42924597058256553,0.10321648608628373,volatile,stable,True,moderate,62.908392056374154,False,none,0.2751,False,falling,mid_down,False,False,0.04808152766044434,0.0,1.0,0.24200500000000003,0.2543,1.0508047354393504,10,5,False,,stable
600645.SH,ocf,20250425.0,医疗保健,中源协和,20241231,0.012750000000000017,0.009772542144703803,0.10424557062002278,0.5961665812808635,0.03936094941482038,0.03936094941482038,up,0.020275,0.10683137890931525,0.06444496101325532,ultra_stable,decreasing_vol,False,none,8.879757012685381,False,none,-0.13884999999999992,False,falling,mid_down,False,False,0.021453147879786083,0.2,0.8064959405073401,0.609615,0.6094,0.9996473183894754,10,5,False,,stable
