ts_code,metric_name,ann_date,name,industry,end_date,total_revenue_ps_slope,total_revenue_ps_log_slope,total_revenue_ps_r_squared,total_revenue_ps_p_value,total_revenue_ps_cagr_approx,total_revenue_ps_cagr,total_revenue_ps_trend_direction,total_revenue_ps_cv,total_revenue_ps_std_dev,total_revenue_ps_volatility_type,total_revenue_ps_volatility_regime,total_revenue_ps_has_deterioration,total_revenue_ps_deterioration_severity,total_revenue_ps_total_decline_pct,total_revenue_ps_has_inflection,total_revenue_ps_inflection_type,total_revenue_ps_is_cyclical,total_revenue_ps_current_phase,total_revenue_ps_cycle_position,total_revenue_ps_is_accelerating,total_revenue_ps_is_decelerating,total_revenue_ps_recent_3y_slope,total_revenue_ps_robust_slope,total_revenue_ps_mk_tau,total_revenue_ps_mk_p_value,total_revenue_ps_weighted_avg,total_revenue_ps_latest_value,total_revenue_ps_latest_vs_weighted_ratio,total_revenue_ps_full_data_years,total_revenue_ps_trend_window_years,total_revenue_ps_has_structural_break,total_revenue_ps_break_year_index,total_revenue_ps_data_regime
600588.SH,revenue,20250329.0,用友网络,软件服务,20241231,0.01013999999999995,0.003621878141044399,0.12717274240943818,0.5557627383184226,0.006844805517118413,0.006844805517118413,up,0.035093896771118106,0.09530730297306714,ultra_stable,increasing_vol,False,none,-0.6969674501371746,False,none,False,falling,mid_down,False,False,-0.0032775708625447653,0.031737499999999974,0.2,0.8064959405073401,2.72973,2.6786,0.9812692097753257,10,5,False,,stable
600589.SH,revenue,20250319.0,大位科技,软件服务,20241231,-0.33384,-0.25727340302061924,0.9290063026054649,0.008206010823399086,-0.3475890279085445,-0.3475890279085445,down,0.735661042034092,0.5505392974166332,moderate,decreasing_vol,False,none,-54.15482360809229,False,none,False,rising,mid_up,True,False,-0.14815983105263622,-0.37779999999999997,-0.8,0.0864107329737,0.6482080000000001,0.2742,0.4230123664009083,10,5,False,,stable
600601.SH,revenue,20250329.0,方正科技,元器件,20241231,-0.5492,-0.2873903347741949,0.8697783960335044,0.020782614192675877,-0.2557437512056271,-0.2557437512056271,down,0.5880290091319877,0.9359187315146544,moderate,decreasing_vol,False,none,-28.781028746907783,False,none,False,rising,mid_up,True,False,-0.11921465094677497,-0.5090749999999999,-0.8,0.0864107329737,1.4268599999999998,0.8349,0.585130986922333,10,5,False,,stable
600602.SH,revenue,20250327.0,云赛智联,软件服务,20241231,0.17094,0.04432087258330135,0.6342352087163651,0.10685777308362801,0.05208987325779879,0.05208987325779879,up,0.09181125092256354,0.33568764052315064,ultra_stable,stable,False,none,24.006877205682745,False,none,False,rising,top,False,False,0.10381690066153348,0.1766625,0.6,0.22067136191984693,3.7417500000000006,4.1112,1.098737221888154,10,5,False,,stable
600645.SH,revenue,20250425.0,中源协和,医疗保健,20241231,0.01814,0.005187895555991173,0.35578194739201746,0.28835383975061135,0.047083559351555504,0.047083559351555504,up,0.07442500952957196,0.2412486683901075,ultra_stable,decreasing_vol,False,none,1.9622005537498475,False,none,False,falling,mid_down,False,True,0.009311212628741572,0.06625000000000014,0.8,0.0864107329737,3.30426,3.388,1.0253430420124323,10,5,False,,stable
600664.SH,revenue,20250426.0,哈药股份,化学制药,20241231,0.5285899999999999,0.09707866380440149,0.9638633157795877,0.0029477217925199255,0.10529491187841322,0.10529491187841322,up,0.1540973147331046,0.8446690209780395,ultra_stable,stable,False,none,17.485229288993757,False,none,False,rising,mid_up,False,False,0.07944326783918343,0.5266999999999998,1.0,0.02748633611151033,5.7456949999999996,6.4228,1.117845621809024,10,5,False,,stable
600666.SH,revenue,20250419.0,奥瑞德,元器件,20241231,-0.10332000000000001,-0.09837238843319082,0.6718036531394147,0.08942200396748633,-0.25215786743723223,-0.25215786743723223,down,0.5970628681468986,0.20030265100592157,moderate,stable,False,none,-69.41556941556941,False,none,False,rising,mid_up,False,False,-0.14419501997617568,-0.11936666666666668,-0.4,0.4624327264504764,0.30448400000000003,0.1324,0.43483401426675944,10,5,False,,stable
600667.SH,revenue,20250426.0,太极实业,半导体,20241231,2.36157,0.18337584077148109,0.7779554884326875,0.047777042411067325,0.18484644849825727,0.18484644849825727,up,0.29504186118365744,4.255140928688497,stable,decreasing_vol,False,none,-0.06463118334909036,False,none,False,falling,mid_down,False,False,-0.0003226827283406841,2.5577125,0.6,0.22067136191984693,15.130631,16.6994,1.1036816640363512,10,5,False,,stable
600682.SH,revenue,20250430.0,南京新百,生物制药,20241231,0.1841500000000001,0.03909271560931491,0.8925098959127595,0.015469086452247784,0.04320616967701385,0.04320616967701385,up,0.06529499462582891,0.30591488522136356,ultra_stable,decreasing_vol,False,none,4.182366239638296,False,none,False,rising,mid_up,False,False,0.020068555788431253,0.16737500000000005,1.0,0.02748633611151033,4.777195,4.977,1.041824752809965,10,5,False,,stable
600686.SH,revenue,20250426.0,金龙汽车,汽车整车,20241231,3.0676999999999994,0.12245783500681898,0.9844048021529056,0.0008304613021244592,0.13256827116314152,0.13256827116314152,up,0.1958234743721778,4.914769726853944,ultra_stable,stable,False,none,25.905134797273394,False,none,False,rising,top,False,False,0.11510802484948113,3.063374999999999,1.0,0.02748633611151033,26.631809999999998,32.028,1.2026219772520155,10,5,False,,stable
600703.SH,revenue,20250426.0,三安光电,半导体,20241231,0.0009999999999999788,0.0003350945453348686,0.00046799731416281176,0.9724578448455452,0.1436239360175724,0.1436239360175724,up,0.1833820928496713,0.49107157115842087,ultra_stable,decreasing_vol,False,none,21.808851828094927,False,none,False,rising,top,False,True,0.0933108657568762,0.2994,0.8,0.0864107329737,2.81246,3.2283,1.1478563250677343,10,5,False,,stable
600707.SH,revenue,20250418.0,彩虹股份,元器件,20241231,0.08193999999999999,0.025258140584738343,0.16140986324418732,0.5025804085198126,0.027900967069964366,0.027900967069964366,up,0.19866005580702362,0.6390735067267304,stable,decreasing_vol,False,none,30.073232222177758,False,none,False,rising,mid_up,False,False,0.12398361201039654,0.06995000000000007,0.2,0.8064959405073401,3.199135,3.2504,1.016024644161625,10,5,False,,stable
600711.SH,revenue,20250325.0,盛屯矿业,小金属,20241231,-2.1736899999999997,-0.18973713314728785,0.6799268643419706,0.08584068962639263,-0.13491393095982274,-0.13491393095982274,down,0.3784164300120134,4.2033588846302425,moderate,decreasing_vol,False,none,3.1366913604717377,False,none,False,rising,mid_up,False,False,0.015328868236548665,-1.9934291666666666,-0.4,0.4624327264504764,10.455653000000002,8.3254,0.7962582537886441,10,5,False,,stable
600718.SH,revenue,20250429.0,东软集团,软件服务,20241231,0.8595300000000001,0.10985270611976508,0.9969351804694115,7.207688461432193e-05,0.11854281601608485,0.11854281601608485,up,0.17354362617747168,1.360443194330436,ultra_stable,stable,False,none,24.11502423263329,False,none,False,rising,top,False,False,0.10729424332737736,0.8623166666666668,1.0,0.02748633611151033,8.268965,9.6034,1.161378721520771,10,5,False,,stable
600721.SH,revenue,20250312.0,百花医药,生物制药,20241231,0.03326,0.024744216984355295,0.27429058340760937,0.36505016141467544,0.4531056363819388,0.4531056363819388,up,0.4159775174677518,0.32227442188296607,moderate,decreasing_vol,False,none,8.430483592400686,True,worsening,False,rising,mid_up,False,True,0.028095222418777988,0.142575,1.0,0.02748633611151033,0.8280170000000001,1.0045,1.2131393437574347,10,5,False,,stable
600728.SH,revenue,20250411.0,佳都科技,软件服务,20241231,0.19048000000000004,0.060572094397797406,0.3642621384700878,0.28115581587497507,0.1104998784725435,0.1104998784725435,up,0.16325367250188114,0.5102003773028789,stable,decreasing_vol,False,none,22.273131819230642,False,none,False,rising,top,False,False,0.09633024850199212,0.2261333333333334,0.4,0.4624327264504764,3.22044,3.7094,1.151830184695259,10,5,False,,stable
600732.SH,revenue,20250430.0,爱旭股份,电气设备,20241231,0.9980499999999995,0.1162606850528682,0.06798848966382036,0.6718091192960014,0.06493966586725253,0.06493966586725253,up,0.7629827198072752,9.193224569921046,high_volatility,stable,True,moderate,-77.34037695503194,False,none,False,falling,mid_down,False,True,-0.7391431112434661,1.5955624999999998,0.2,0.8064959405073401,12.348475,6.1038,0.49429585434638684,10,5,False,,stable
600733.SH,revenue,20250429.0,北汽蓝谷,汽车整车,20241231,0.27296,0.11867137986235694,0.8974657023236055,0.014388403045717138,0.14606971560905513,0.14606971560905513,up,0.2052509442204343,0.44866624900921614,ultra_stable,decreasing_vol,False,none,17.326063446286955,False,none,False,rising,mid_up,False,True,0.07374682062637661,0.2719625,1.0,0.02748633611151033,2.32242,2.6037,1.1211150437905286,10,5,False,,stable
600734.SH,revenue,20250416.0,实达集团,软件服务,20241231,-0.47439,-0.34974072380910004,0.7735416223210357,0.049287839416322456,-0.47392984782969294,-0.47392984782969294,down,1.1295031045683102,0.8465173967497657,volatile,decreasing_vol,False,none,17.691029900332225,True,deterioration_to_recovery,False,falling,mid_down,True,False,0.010559522951722022,-0.4367833333333334,-0.6,0.22067136191984693,0.6071430000000001,0.1417,0.23338818037925163,10,5,False,,stable
600739.SH,revenue,20250426.0,辽宁成大,生物制药,20241231,-1.2355800000000001,-0.13368016614820025,0.7997714953453257,0.04059208761252199,-0.09654282483926746,-0.09654282483926746,down,0.2331887623897046,2.193732609731642,ultra_stable,stable,False,none,-22.488761920766294,False,none,False,rising,mid_up,False,True,-0.12646740334260653,-1.2066666666666668,-0.6,0.22067136191984693,8.78975,7.38,0.8396143235018061,10,5,False,,stable
600745.SH,revenue,20250426.0,闻泰科技,半导体,20241231,4.2148,0.08584364663440107,0.909543559164669,0.011875911060803894,0.09235526060099586,0.09235526060099586,up,0.14857146142352293,7.096777340666677,ultra_stable,increasing_vol,False,none,26.90410994180156,False,none,False,rising,top,True,False,0.1191089734341455,3.8796000000000017,1.0,0.02748633611151033,49.87416,59.1363,1.1857101954198326,10,5,False,,stable
600756.SH,revenue,20250329.0,浪潮软件,软件服务,20241231,0.012179999999999946,0.0021019453777537667,0.0045964213355188825,0.913744464238398,0.08909925844765731,0.08909925844765731,up,0.2292528574101232,1.3660673416782938,stable,increasing_vol,True,moderate,-9.86250000000001,False,none,False,falling,mid_down,False,False,-0.05122665884904265,0.9341999999999999,0.6,0.22067136191984693,6.237170000000001,5.7688,0.9249066483677691,10,5,False,,stable
600763.SH,revenue,20250426.0,通策医疗,医疗保健,20241231,0.0031800000000000495,-0.00032582421927358497,1.0338328840604115e-05,0.9959061253458563,-0.0033454253762026376,-0.0033454253762026376,down,0.15628637514239457,1.2179459729396866,stable,stable,True,moderate,-24.223053062379847,False,none,False,falling,bottom,False,True,-0.13741683677253103,0.04046249999999996,0.0,1.0,7.79463,6.4249,0.8242726081930766,10,5,False,,stable
600774.SH,revenue,20250430.0,汉商集团,化学制药,20241231,-0.17334000000000013,-0.0382917191526865,0.5287019476028364,0.1639327176947679,0.16242822318671601,0.16242822318671601,down,0.2779748430087355,1.1439999069055906,moderate,decreasing_vol,True,moderate,-15.253876752249479,False,none,False,falling,mid_down,False,True,-0.08062191748258796,-0.06812500000000021,0.0,1.0,4.214891,3.984,0.9452201729534644,10,5,False,,stable
600783.SH,revenue,20250430.0,鲁信创投,专用机械,20241231,-0.01726,-0.017089353156021597,0.7185439518191276,0.06971596746111024,-0.0869435159433195,-0.0869435159433195,down,0.22365263353211517,0.032201506175953944,ultra_stable,stable,False,none,-27.41312741312742,False,none,False,rising,mid_up,False,False,-0.021109543225528403,-0.01971666666666667,-0.6,0.22067136191984693,0.13535,0.1128,0.833394902105652,10,5,False,,stable
600789.SH,revenue,20250322.0,鲁抗医药,化学制药,20241231,0.56233,0.09429002750354196,0.918928483700172,0.010046161735865304,0.09769093348578628,0.09769093348578628,up,0.1508808184480588,0.9193258796531292,ultra_stable,decreasing_vol,False,none,9.426669190963022,True,worsening,False,rising,mid_up,False,True,0.04453787491935102,0.5963499999999999,1.0,0.02748633611151033,6.374224999999999,6.9359,1.0881165945663984,10,5,False,,stable
600797.SH,revenue,20250423.0,浙大网新,软件服务,20241231,-0.15799000000000002,-0.04237544292714026,0.47380207125646007,0.1988131063149783,-0.033790477773381955,-0.033790477773381955,down,0.09973816610878734,0.37067689434330814,ultra_stable,stable,False,none,-19.712351945854483,False,none,False,falling,bottom,False,True,-0.10574718020488993,-0.1977,-0.6,0.22067136191984693,3.637505,3.2266,0.8870365813930152,10,5,False,,stable
600807.SH,revenue,20250430.0,济高发展,医疗保健,20241231,-0.22704999999999997,-0.16853648459418158,0.46583455130755713,0.2042014571188058,-0.23589060429130315,-0.23589060429130315,down,0.4994640721975154,0.5851421391422772,volatile,increasing_vol,True,moderate,-78.32113779243532,False,none,False,falling,bottom,False,True,-0.5037827283519467,-0.2626,-0.4,0.4624327264504764,1.103425,0.4207,0.3812674173595849,10,5,False,,stable
600812.SH,revenue,20250328.0,华北制药,化学制药,20241231,-0.06004000000000005,-0.0100470139659266,0.44965935578966176,0.2154097737651488,-0.04948349856728984,-0.04948349856728984,down,0.08233404678454705,0.5083369915715363,ultra_stable,decreasing_vol,False,none,-6.003464165495604,True,improving,False,falling,mid_down,False,False,-0.03052534759243608,-0.20249999999999968,-0.8,0.0864107329737,6.036905,5.7524,0.9528723741718645,10,5,False,,stable
600817.SH,revenue,20250409.0,宇通重工,专用机械,20241231,0.06624500000000007,0.009545938693024558,0.24883133879485142,0.3922928644902973,0.0148292824057068,0.0148292824057068,up,0.10437022537823094,0.6814123274493942,ultra_stable,increasing_vol,False,none,7.790625047605991,False,none,False,rising,top,False,False,0.037112505256559736,-0.00818333333333321,0.0,1.0,6.489445,7.0757,1.090339774818956,10,5,False,,stable
600821.SH,revenue,20250410.0,金开新能,新型电力,20241231,0.18198999999999999,0.10350672723391818,0.9679389763618883,0.0024602810666112117,0.12960515037955722,0.12960515037955722,up,0.19762083788306054,0.29132078195693484,ultra_stable,decreasing_vol,False,none,17.198030067392438,False,none,False,rising,mid_up,False,True,0.06805991731789851,0.17979166666666663,1.0,0.02748633611151033,1.5651350000000002,1.8086,1.1555552715899906,10,5,False,,stable
600845.SH,revenue,20250401.0,宝信软件,软件服务,20241231,-0.9373799999999999,-0.14541827053845574,0.9738259418791683,0.0018115093298883963,-0.12943765674862917,-0.12943765674862917,down,0.22854967091480288,1.4962049916371751,ultra_stable,stable,False,none,-28.896035586546848,False,none,False,falling,mid_down,False,True,-0.1678204521764266,-0.9579500000000001,-1.0,0.02748633611151033,6.07783,4.7314,0.7784686310739195,10,5,False,,stable
600847.SH,revenue,20250430.0,万里股份,电气设备,20241231,-0.03737999999999997,-0.009849039727852338,0.03106003603639213,0.7767731612324235,-0.0039593816113413505,-0.0039593816113413505,down,0.08833010761277675,0.3155540096401882,ultra_stable,stable,False,none,23.071398256668086,False,none,False,rising,mid_up,True,False,0.09955000862571783,-0.059487499999999915,-0.2,0.8064959405073401,3.55375,3.7698,1.0607949349278931,10,5,False,,stable
600850.SH,revenue,20250415.0,电科数字,软件服务,20241231,-1.3344900000000002,-0.07652744085375658,0.5081183765000518,0.17656352882590157,-0.04844493378923931,-0.04844493378923931,down,0.17469539115352803,2.955024949979273,stable,decreasing_vol,False,none,8.363290629727816,False,none,False,rising,mid_up,True,False,0.04007055553577765,-1.1844416666666668,-0.2,0.8064959405073401,16.248054999999997,15.6145,0.9610073328776891,10,5,False,,stable
600851.SH,revenue,20250419.0,海欣股份,化学制药,20241231,-0.04989000000000001,-0.03661347373345699,0.0967941437740205,0.6103594206496351,-0.03886474516990157,-0.03886474516990157,down,0.26486522063295925,0.257284778018444,moderate,stable,True,severe,-44.73221020870003,False,none,False,falling,bottom,False,True,-0.19622980343019292,-0.09752499999999997,-0.4,0.4624327264504764,0.9564130000000001,0.6594,0.6894511053279283,10,5,False,,stable
600855.SH,revenue,20250429.0,航天长峰,专用机械,20241231,-1.09165,-0.25341850547064876,0.9466681299103021,0.005313307813825607,-0.2083304578102918,-0.2083304578102918,down,0.4097411013772998,1.792199382602282,ultra_stable,decreasing_vol,True,severe,-38.13832579298623,False,none,False,falling,mid_down,False,False,-0.22850681224100178,-1.1075833333333334,-1.0,0.02748633611151033,4.0464850000000006,2.4749,0.6116172431134675,10,5,False,,stable
600860.SH,revenue,20250329.0,京城股份,专用机械,20241231,0.012780000000000014,0.0047431531687695426,0.1783216229620926,0.47877139932682516,0.07625701702113252,0.07625701702113252,up,0.11034629872993876,0.28226583215118334,ultra_stable,increasing_vol,False,none,18.971785347348444,False,none,False,rising,top,False,False,0.08164427389533824,0.1670416666666667,1.0,0.02748633611151033,2.64107,3.0107,1.13995463959683,10,5,False,,stable
600867.SH,revenue,20250430.0,通化东宝,生物制药,20241231,0.00567000000000002,0.0034149775131209203,0.012458882694862132,0.8581774698424494,-0.08104927402199591,-0.08104927402199591,up,0.16511550977368464,0.23045832161152263,stable,increasing_vol,True,severe,-27.23880597014925,False,none,False,falling,bottom,False,False,-0.12150898412087713,-0.0669875,-0.4,0.4624327264504764,1.35175,1.014,0.7501387090808211,10,5,False,,stable
600869.SH,revenue,20250426.0,远东股份,电气设备,20241231,0.7287000000000001,0.07070519684848797,0.9656683569475266,0.0027281243388356455,0.07138191131240856,0.07138191131240856,up,0.11575522423260956,1.1778510784475262,ultra_stable,increasing_vol,False,none,20.35931821671701,False,none,False,rising,top,False,False,0.09225268999854297,0.7211875000000001,1.0,0.02748633611151033,10.53971,11.7573,1.1155240514207698,10,5,False,,stable
600875.SH,revenue,20250430.0,东方电气,电气设备,20241231,2.4937200000000006,0.1488090455994561,0.966741123500143,0.0026003997724522165,0.16950610123741172,0.16950610123741172,up,0.22829321728371657,3.965106178527885,ultra_stable,stable,False,none,25.962632830371536,False,none,False,rising,top,False,True,0.11526111549098839,2.4597500000000005,1.0,0.02748633611151033,18.61534,22.3561,1.2009503989720307,10,5,False,,stable
600877.SH,revenue,20250425.0,电科芯片,半导体,20241231,0.06752999999999998,0.05818880904037223,0.10738028000391331,0.5903651515462784,0.15877191152773373,0.15877191152773373,up,0.3571100966361169,0.38410047773987466,moderate,decreasing_vol,True,severe,-33.252629189679965,False,none,False,falling,mid_down,False,True,-0.14801756487366624,-0.044925000000000104,-0.2,0.8064959405073401,1.095839,0.8822,0.8050452666860733,10,5,False,,stable
600884.SH,revenue,20250426.0,杉杉股份,电气设备,20241231,-0.26657999999999993,-0.03002697918669579,0.4617736272266525,0.2069811757398958,0.13209708695658717,0.13209708695658717,down,0.2285053970796277,1.8749324841177615,moderate,decreasing_vol,False,none,-13.52028042063094,False,none,False,falling,mid_down,False,True,-0.07217582844988524,-0.11450000000000049,-0.2,0.8064959405073401,8.46877,8.2896,0.9788434447977689,10,5,False,,stable
600885.SH,revenue,20250329.0,宏发股份,电气设备,20241231,0.4996100000000002,0.04232614163235371,0.3639680106523703,0.2814032651410483,0.06537330639420302,0.06537330639420302,up,0.10945853786725727,1.3383582991859841,ultra_stable,decreasing_vol,False,none,20.190701311626917,True,worsening,False,rising,top,False,False,0.0916524651252435,0.6952791666666669,0.6,0.22067136191984693,12.476885,13.5253,1.0840285856606036,10,5,False,,stable
600905.SH,revenue,20250430.0,三峡能源,新型电力,20241231,0.13285,0.10471091450529264,0.9045202313853425,0.012899716102325756,0.16394958235141432,0.16394958235141432,up,0.28144962015047015,0.21971646046666599,ultra_stable,decreasing_vol,False,none,24.795673076923084,False,none,False,rising,mid_up,False,False,0.07536831819149031,0.11900833333333334,0.8,0.0864107329737,0.820515,1.0383,1.2654247637154714,9,5,False,,stable
600930.SH,revenue,20250627.0,华电新能,新型电力,20241231,-0.020030000000000003,-0.014001802466271474,0.03170771536157396,0.7744824591012565,-0.13136926204632104,-0.13136926204632104,down,0.36066073602867876,0.37881639748036244,moderate,decreasing_vol,False,none,37.65684271957981,True,deterioration_to_recovery,False,rising,mid_up,True,False,0.10009388981130368,-0.16974999999999998,-0.4,0.4624327264504764,0.9978490000000001,0.9435,0.9455338432969316,8,5,False,,stable
600973.SH,revenue,20250315.0,宝胜股份,电气设备,20241231,0.5077600000000004,0.015595243638936029,0.37027468541777686,0.27613168192667287,0.07950506474285834,0.07950506474285834,up,0.11028464706233437,3.3560169524303665,ultra_stable,decreasing_vol,False,none,11.760291453432252,True,worsening,False,rising,mid_up,False,False,0.05556584938942333,1.8233250000000014,0.8,0.0864107329737,31.355230000000002,33.8057,1.0781518745038705,10,5,False,,stable
600980.SH,revenue,20250401.0,北矿科技,专用机械,20241231,0.2471000000000001,0.05871352902344036,0.5596430886561893,0.14590227589011664,0.15573303653896198,0.15573303653896198,up,0.22324224765685205,1.0428449060143123,ultra_stable,increasing_vol,False,none,36.53231244426076,True,acceleration,False,rising,top,False,False,0.15302646191771552,0.5410999999999996,1.0,0.02748633611151033,4.989990000000001,6.2768,1.2578782723011468,10,5,False,,stable
601012.SH,revenue,20250430.0,隆基绿能,电气设备,20241231,-0.5010899999999999,-0.04321374678217218,0.13996373658475697,0.535016642160734,-0.0684539503349636,-0.0684539503349636,down,0.16951191871226545,2.523140836933206,stable,increasing_vol,True,severe,-35.951100531899264,False,none,False,falling,bottom,False,True,-0.22214364564357858,0.27704999999999824,0.2,0.8064959405073401,14.634195,10.8976,0.7446668573160328,10,5,False,,stable
601016.SH,revenue,20250328.0,节能风电,新型电力,20241231,0.0070599999999999994,0.005670148678365195,0.08085535787909064,0.6428932144381807,0.0976584260054576,0.0976584260054576,up,0.15531453806890985,0.11234521796676526,ultra_stable,decreasing_vol,False,none,-4.052885209440263,False,none,False,falling,mid_down,False,True,-0.012850690570142653,0.051250000000000004,0.4,0.4624327264504764,0.75171,0.7765,1.0329781431669127,10,5,False,,stable
601089.SH,revenue,20250401.0,福元医药,化学制药,20241231,0.022909999999999986,0.0031797619949571754,0.05156035203342275,0.713390751955965,0.004786191606747536,0.004786191606747536,up,0.06025234341187008,0.43154415417196884,ultra_stable,decreasing_vol,False,none,6.341940358206298,True,worsening,False,rising,mid_up,False,False,0.0304321815425197,0.0028083333333333016,0.0,1.0,7.129614999999999,7.1784,1.0068425854692014,8,5,False,,stable
601126.SH,revenue,20250331.0,四方股份,电气设备,20241231,0.8803099999999999,0.13752382734161062,0.9902864429770514,0.00040749908308134055,0.1510683895108782,0.1510683895108782,up,0.2237722666788398,1.4112018980287688,ultra_stable,stable,False,none,33.542023601748504,False,none,False,rising,top,False,False,0.14323604416170488,0.8547874999999998,1.0,0.02748633611151033,6.746575,8.3401,1.236197626202925,10,5,False,,stable
601127.SH,revenue,20250401.0,赛力斯,汽车整车,20241231,2.4142999999999994,0.15534307314809168,0.508163704958313,0.17653513792146788,0.7122323925811265,0.7122323925811265,up,1.0727527390965215,35.64868918302607,high_volatility,increasing_vol,False,none,322.14768636403556,False,none,False,rising,top,True,False,0.7198652865043442,8.140049999999999,1.0,0.02748633611151033,38.672602,96.1568,2.4864321257721427,10,5,False,,stable
601137.SH,revenue,20250415.0,博威合金,小金属,20241231,3.6779700000000006,0.23209703957932507,0.9475937972819645,0.005174078866421984,0.24385800235541444,0.24385800235541444,up,0.3498904657034524,5.9506291370744995,ultra_stable,stable,False,none,35.083658410490216,False,none,False,rising,mid_up,False,True,0.1501674376763884,3.5686583333333335,1.0,0.02748633611151033,18.110511000000002,22.9934,1.26961630182605,10,5,False,,stable
601179.SH,revenue,,中国西电,电气设备,20241231,0.3754900000000001,0.10048746054979625,0.8154606198830787,0.035717362481919535,0.08647232749254297,0.08647232749254297,up,0.18050645981042923,0.647393638368497,ultra_stable,stable,False,none,22.33198243836543,False,none,False,rising,mid_up,False,False,0.09765347686737347,0.36294166666666683,0.8,0.0864107329737,3.774285,4.3467,1.1516618379375168,10,5,False,,stable
601218.SH,revenue,20250418.0,吉鑫科技,电气设备,20241231,-0.21616,-0.11180599650357495,0.9575013014816844,0.0037668852306547928,-0.12034696948647183,-0.12034696948647183,down,0.20496895423459455,0.3475412594210938,ultra_stable,increasing_vol,False,none,-30.37279485188061,False,none,False,falling,bottom,False,True,-0.15046385831066322,-0.21290416666666662,-1.0,0.02748633611151033,1.5875000000000001,1.2551,0.7906141732283465,10,5,False,,stable
601222.SH,revenue,20250426.0,林洋能源,新型电力,20241231,0.06786000000000003,0.02212918099244323,0.054486139668135015,0.7055184406206951,-0.0032655538262030825,-0.0032655538262030825,up,0.15281494051960529,0.45523265150909376,stable,stable,False,none,36.37386448870739,False,none,False,falling,mid_down,True,False,0.1459828430283857,-0.002070833333333281,0.0,1.0,3.0129099999999998,3.2727,1.0862256091287161,10,5,False,,stable
601231.SH,revenue,20250401.0,环旭电子,元器件,20241231,1.4721700000000002,0.05932411838501741,0.4784605490546088,0.19570229455349114,0.06435566465666254,0.06435566465666254,up,0.13228255651983747,3.5152528460979875,ultra_stable,decreasing_vol,False,none,-10.761817643042118,False,none,False,rising,mid_up,False,True,-0.056897457224525994,1.3864750000000003,0.6,0.22067136191984693,27.309905,27.7056,1.0144890654141785,10,5,False,,stable
601238.SH,revenue,20250329.0,广汽集团,汽车整车,20241231,1.37076,0.1586197809604974,0.7489845167849788,0.058042634479074005,0.14319033893515454,0.14319033893515454,up,0.27466209237414824,2.564020071489301,stable,stable,True,moderate,-0.6406345332519802,False,none,False,falling,mid_down,False,False,-0.0031988803181228764,1.5348500000000005,0.6,0.22067136191984693,9.746407999999999,10.4224,1.0693580650430394,10,5,False,,stable
601311.SH,revenue,20250419.0,骆驼股份,电气设备,20241231,1.0822100000000001,0.09943418282082775,0.9301888848510957,0.007998826604455809,0.11516986133716589,0.11516986133716589,up,0.15656126946192614,1.7504301419936759,ultra_stable,decreasing_vol,False,none,16.13960275780111,False,none,False,rising,mid_up,False,True,0.07456575348381667,1.0295833333333335,1.0,0.02748633611151033,11.721585000000001,13.2909,1.1338824911477414,10,5,False,,stable
601519.SH,revenue,20250412.0,大智慧,软件服务,20241231,3.0000000000002247e-05,2.799816665849941e-05,0.004975287371982441,0.910265662299903,0.01950075834134557,0.01950075834134557,up,0.04439926001822943,0.016984492927373484,ultra_stable,decreasing_vol,False,none,0.3652491521001859,False,none,False,falling,mid_down,False,False,0.0006534765392810504,0.0012000000000000205,0.2,0.8064959405073401,0.38447,0.3847,1.000598226129477,10,5,False,,stable
601567.SH,revenue,20250425.0,三星医疗,电气设备,20241231,1.3516,0.18605892465237014,0.9358718192413279,0.007029619744368523,0.19257536802124875,0.19257536802124875,up,0.3187484498822127,2.2380348661269776,ultra_stable,increasing_vol,False,none,60.12318358377566,False,none,False,rising,top,True,False,0.23358307315144344,1.4616500000000001,0.8,0.0864107329737,7.4268,10.347,1.3931976086605267,10,5,False,,stable
601606.SH,revenue,20250426.0,长城军工,专用机械,20241231,-0.054279999999999974,-0.02314628278922124,0.31169422912628303,0.32803770265420906,-0.025504884161425045,-0.025504884161425045,down,0.07039486539212814,0.15632587757629895,ultra_stable,increasing_vol,False,none,-16.58007012208001,False,none,False,falling,bottom,False,True,-0.08223945347051465,-0.055074999999999985,-0.2,0.8064959405073401,2.19356,1.9748,0.9002717044439176,10,5,False,,stable
601608.SH,revenue,20250315.0,中信重工,专用机械,20241231,0.10590000000000002,0.05255824559241631,0.35659676669609336,0.28765644266366286,0.04769681124382852,0.04769681124382852,up,0.15720876896012023,0.28884281538580814,stable,stable,True,moderate,-13.755469249299445,True,growth_to_decline,False,falling,mid_down,False,True,-0.06537654244491942,0.1997000000000001,0.6,0.22067136191984693,1.89027,1.7543,0.9280684769900597,10,5,False,,stable
601615.SH,revenue,20250426.0,明阳智能,电气设备,20241231,-0.16571999999999995,-0.012682252418135054,0.0797632263644849,0.6452460724107054,-0.00039899611347793407,-0.00039899611347793407,down,0.0720411319392275,0.9164856681912703,ultra_stable,stable,False,none,-11.654646488531565,False,none,False,falling,bottom,False,True,-0.061767217615769976,-0.3284999999999991,-0.4,0.4624327264504764,12.638839999999998,11.9556,0.945941241443044,10,5,False,,stable
