ts_code,metric_name,name,industry,end_date,ann_date,eps_slope,eps_log_slope,eps_r_squared,eps_p_value,eps_cagr_approx,eps_cagr,eps_trend_direction,eps_cv,eps_std_dev,eps_volatility_type,eps_volatility_regime,eps_has_deterioration,eps_deterioration_severity,eps_total_decline_pct,eps_has_inflection,eps_inflection_type,eps_is_cyclical,eps_current_phase,eps_cycle_position,eps_is_accelerating,eps_is_decelerating,eps_recent_3y_slope,eps_robust_slope,eps_mk_tau,eps_mk_p_value,eps_weighted_avg,eps_latest_value,eps_latest_vs_weighted_ratio,eps_full_data_years,eps_trend_window_years,eps_has_structural_break,eps_break_year_index,eps_data_regime
600320.SH,profit,振华重工,专用机械,20241231,20250328.0,0.006000000000000001,0.005975750221413239,0.4997240896400446,0.1818658122793281,0.05737126344056409,0.05737126344056409,up,0.1560047426162644,0.01341640786499874,ultra_stable,increasing_vol,False,none,42.85714285714285,False,none,False,flat,mid,False,False,0.014945559939902868,0.0058333333333333345,0.4,0.43342193095607373,0.089,0.1,1.1235955056179776,10,5,False,,stable
600327.SH,profit,大东方,医疗保健,20241231,20250418.0,-0.0619,-0.06046817313620192,0.8143612226107715,0.03605091946989917,-0.38781878132538994,-0.38781878132538994,down,0.8597961241058317,0.2596584294799612,high_volatility,decreasing_vol,True,severe,-74.61928934010153,False,none,False,falling,bottom,False,False,-0.07288416671593263,-0.07799999999999999,-0.8,0.0864107329737,0.26741000000000004,0.05,0.18697879660446504,10,5,False,,stable
600330.SH,profit,天通股份,专用机械,20241231,20250418.0,-0.07869999999999999,-0.07603521869649958,0.8160502878296617,0.035538958331743704,-0.34139839668827743,-0.34139839668827743,down,0.5972936093975986,0.21538407554877403,volatile,increasing_vol,True,moderate,-88.92261001517451,False,none,False,falling,bottom,False,True,-0.2729097318262507,-0.078625,-0.4,0.4624327264504764,0.33698999999999996,0.073,0.21662363868364048,10,5,False,,stable
600353.SH,profit,旭光电子,元器件,20241231,20250315.0,0.006690000000000004,0.006647824993091483,0.8874809353317484,0.016594632265490124,0.05506976593955781,0.05506976593955781,up,0.2495024577702011,0.031701782284281756,moderate,stable,False,none,-31.81565796779567,False,none,False,falling,mid_down,False,True,-0.028323440053328486,0.006862500000000002,0.4,0.4624327264504764,0.130405,0.1228,0.9416816839845099,10,5,False,,stable
600363.SH,profit,联创光电,元器件,20241231,20250429.0,-0.0115,-0.009944345045574865,0.20072496124555814,0.4492628502785798,-0.034535057191563134,-0.034535057191563134,down,0.1528780779381201,0.0920326029187483,stable,increasing_vol,True,moderate,-11.666666666666659,False,none,False,falling,mid_down,False,False,-0.030471242710740087,-0.0008333333333333341,0.0,1.0,0.6055,0.53,0.8753096614368291,10,5,False,,stable
600375.SH,profit,汉马科技,汽车整车,20241231,20250327.0,0.264,0.211828915724873,0.23792553437075245,0.40453531332856485,,,up,0.7379236397850021,0.9947210664301828,high_volatility,increasing_vol,False,none,104.27350427350429,False,none,False,rising,top,True,False,0.8429730246605497,0.2925,0.2,0.8064959405073401,-1.2688,0.1,1.0,10,5,False,,stable
600379.SH,profit,宝光股份,电气设备,20241231,20250411.0,0.03277,0.03209976687971241,0.9247751835625913,0.00896248620343946,0.18277525607216116,0.18277525607216116,up,0.2822781763967556,0.053932068382364126,ultra_stable,increasing_vol,False,none,57.060849598163045,False,none,False,rising,top,False,False,0.048482924351012646,0.03175,1.0,0.02748633611151033,0.20089100000000001,0.2736,1.3619325903101682,10,5,False,,stable
600380.SH,profit,健康元,化学制药,20241231,20250408.0,0.0053599999999999984,0.004360744389286219,0.04912495100857032,0.7201251517108811,0.06496255144662544,0.06496255144662544,up,0.11949742349245548,0.08491486913373887,ultra_stable,decreasing_vol,False,none,-6.718769696205724,False,none,False,falling,mid_down,False,True,-0.021149953671552923,0.038487499999999994,0.4,0.4624327264504764,0.73065,0.74,1.01279682474509,10,5,False,,stable
600392.SH,profit,盛和资源,小金属,20241231,20250423.0,-0.05567,-0.05231139143355788,0.07318394155677878,0.6598051409785295,-0.10534565286977204,-0.10534565286977204,down,0.8548089015587143,0.3445734682183177,high_volatility,stable,True,moderate,-86.99813001869981,False,none,False,falling,bottom,False,True,-0.3488445722136785,-0.0440875,-0.2,0.8064959405073401,0.38639899999999994,0.1182,0.30590141278833544,10,5,False,,stable
600405.SH,profit,动力源,电气设备,20241231,20250423.0,-0.15743999999999997,-0.14487123851434103,0.6840334798826117,0.08405541169876349,,,down,0.9333300939794048,0.2987776296846871,volatile,increasing_vol,True,moderate,-2366.666666666667,False,none,False,falling,bottom,False,False,-0.32756623614153746,-0.16385833333333333,-0.6,0.22067136191984693,-0.367352,-0.74,1.0,10,5,False,,stable
600406.SH,profit,国电南瑞,电气设备,20241231,20250429.0,-0.034000000000000016,-0.024177310791508866,0.744542163063798,0.059689526347560924,-0.027018831096064844,-0.027018831096064844,down,0.06331466145913704,0.0620483682299543,ultra_stable,stable,False,none,-2.061855670103095,False,none,False,rising,mid_up,False,False,-0.0072139006637063074,-0.04250000000000004,-0.8,0.0864107329737,0.9630000000000001,0.95,0.9865005192107995,10,5,False,,stable
600410.SH,profit,华胜天成,软件服务,20241231,20250426.0,-0.041780000000000005,-0.04158986529290311,0.14651975035187517,0.524808524442685,,,down,2.603977242398393,0.1734769638885809,high_volatility,stable,False,none,107.46775288526817,False,none,False,rising,mid_up,True,False,0.15624759257551893,-0.0615125,-0.2,0.8064959405073401,-0.079154,0.022,1.0,10,5,False,,stable
600416.SH,profit,湘电股份,电气设备,20241231,20250410.0,0.038,0.0375996219046801,0.6058704002087986,0.12099425542266211,0.24141189809919417,0.24141189809919417,up,0.4890238929640977,0.07726577508832744,moderate,decreasing_vol,True,moderate,-13.636363636363635,False,none,False,falling,mid_down,False,True,-0.014693946431787522,0.03375,0.4,0.4624327264504764,0.1694,0.19,1.1216056670602126,10,5,False,,stable
600418.SH,profit,江淮汽车,汽车整车,20241231,20250329.0,-0.183,-0.16861400690584455,0.3760762532515799,0.2713448724697128,,,down,1.8172467289660654,0.4688496560732449,high_volatility,increasing_vol,True,severe,-13.888888888888888,False,none,False,falling,bottom,False,False,-0.039617668170271625,-0.13749999999999998,-0.6,0.22067136191984693,-0.31289999999999996,-0.82,1.0,10,5,False,,stable
600420.SH,profit,国药现代,化学制药,20241231,20250328.0,-0.01090000000000002,-0.009339575474201323,0.20848357657697467,0.43952370015801595,0.06342761733533364,0.06342761733533364,down,0.16926158847074244,0.1065603256376406,stable,increasing_vol,False,none,32.17732700801572,False,none,False,rising,top,False,False,0.08020631940853379,0.019500000000000003,0.0,1.0,0.6466749999999999,0.808,1.2494684346851204,10,5,False,,stable
600435.SH,profit,北方导航,专用机械,20241231,20250425.0,0.004000000000000002,0.003975764959238344,0.021752877324818853,0.8128947858795902,0.0,0.0,up,0.5092678484811295,0.04277849927241487,volatile,stable,True,severe,-66.66666666666666,False,none,False,falling,bottom,False,True,-0.03986225469637518,0.015000000000000006,0.3,0.6133543559547467,0.08520000000000001,0.04,0.4694835680751173,10,5,False,,stable
600438.SH,profit,通威股份,电气设备,20241231,20250430.0,-0.3682499999999999,-0.356893269545731,0.16032406510313185,0.5041591531379168,,,down,1.368509368114156,2.691173672396488,high_volatility,increasing_vol,True,severe,-127.62952982554374,False,none,False,falling,bottom,False,True,-1.8407963599813786,-0.00671250000000001,0.0,1.0,1.8560249999999998,-1.579,-0.8507428509853047,10,5,False,,stable
600444.SH,profit,国机通用,专用机械,20241231,20250410.0,-0.013259999999999994,-0.012709403212800063,0.6472460715175488,0.10065543483373728,-0.031060736468789818,-0.031060736468789818,down,0.08857320691617378,0.02609189529336647,ultra_stable,decreasing_vol,False,none,-2.5923295454545556,False,none,False,rising,mid_up,False,False,-0.003516678451088856,-0.010895833333333323,-0.6,0.22067136191984693,0.28795,0.2743,0.9525959367945824,10,5,False,,stable
600446.SH,profit,金证股份,软件服务,20241231,20250419.0,-0.003289999999999993,-0.0029169123180548375,0.005925524345347256,0.9020861756003379,,,down,1.1133823153575864,0.2563451442879307,high_volatility,increasing_vol,True,severe,-174.83397413491784,False,none,False,falling,bottom,False,True,-0.2474156297130229,-0.10462500000000001,-0.4,0.4624327264504764,0.19606400000000002,-0.2141,-1.0919903704912681,10,5,False,,stable
600456.SH,profit,宝钛股份,小金属,20241231,20250328.0,0.0020999999999999465,0.0013096631710499019,0.016908575184473404,0.8349046345230615,0.09379974578436823,0.09379974578436823,up,0.13535334546782407,0.14989300183797774,ultra_stable,decreasing_vol,False,none,3.4645399193894173,False,none,False,rising,mid_up,False,True,0.013019515265789039,0.04379999999999995,0.4,0.4624327264504764,1.14161,1.2065,1.0568407774984452,10,5,False,,stable
600459.SH,profit,贵研铂业,小金属,20241231,20250425.0,-0.0024900000000000035,-0.0022621155055904006,0.005032633823229926,0.9097508579658038,0.006601018397082825,0.006601018397082825,down,0.08759210744755483,0.06138805258354432,ultra_stable,increasing_vol,False,none,11.837327523602035,False,none,False,rising,top,False,False,0.03292524457248208,-0.012874999999999998,0.0,1.0,0.699595,0.77,1.100636797003981,10,5,False,,stable
600460.SH,profit,士兰微,半导体,20241231,20250419.0,-0.099,-0.08310611973437285,0.089487017408818,0.6248777372265908,,,down,1.2438545578098152,0.505004950470785,high_volatility,decreasing_vol,False,none,-82.43243243243244,False,none,False,rising,mid_up,False,True,-0.27774569188413445,-0.16416666666666666,-0.2,0.8064959405073401,0.37629999999999997,0.13,0.34546904065904865,10,5,False,,stable
600468.SH,profit,百利电气,电气设备,20241231,20250419.0,0.0021000000000000003,0.0020889617375130453,0.3017790340791636,0.33752767898875913,,,up,1.4486071165292813,0.09189963547261762,high_volatility,increasing_vol,True,severe,-190.46762589928056,False,none,False,falling,bottom,False,True,-0.10570158826833564,-0.0033999999999999933,-0.2,0.8064959405073401,0.05172500000000001,-0.1006,-1.9449009183180277,10,5,False,,stable
600475.SH,profit,华光环能,电气设备,20241231,20250429.0,-0.09646,-0.0710254579801077,0.8289000172455157,0.031738533702590964,-0.09100630039662161,-0.09100630039662161,down,0.18759417944058684,0.16775421902295037,ultra_stable,decreasing_vol,False,none,-4.715654952076669,False,none,False,falling,mid_down,True,False,-0.014660596100347978,-0.09371250000000003,-0.8,0.0864107329737,0.8460099999999999,0.7456,0.8813134596517773,10,5,False,,stable
600476.SH,profit,湘邮科技,软件服务,20241231,20250429.0,0.0008,0.000799661686777043,0.17391689667282012,0.48483649099103965,,,up,8.356427565461495,0.13036027002119932,high_volatility,stable,False,none,133.46938775510205,False,none,False,rising,top,True,False,0.16226064683873823,0.008875000000000001,0.4,0.4624327264504764,-0.012059999999999998,0.082,1.0,10,5,False,,stable
600478.SH,profit,科力远,电气设备,20241231,20250429.0,0.0033799999999999998,0.0033775122460438832,0.5063519568319753,0.17767191068603727,,,up,1.5320198303981387,0.053253009304639304,high_volatility,increasing_vol,False,none,-56.574074074074076,False,none,False,rising,mid_up,False,False,-0.030454159513512175,-0.0023875000000000025,0.0,1.0,0.033521,0.0469,1.3991229378598489,10,5,False,,stable
600481.SH,profit,双良节能,电气设备,20241231,20250430.0,0.12108,0.11265635987080543,0.45619589157931245,0.21083637051401347,,,up,7.338389395106936,0.7530655197258735,high_volatility,increasing_vol,True,severe,-297.7804751170453,False,none,False,falling,bottom,False,True,-0.7630633035327796,0.16585,0.2,0.8064959405073401,0.047506999999999966,-1.1406,-24.0090933967626,10,5,False,,stable
600483.SH,profit,福能股份,新型电力,20241231,20250425.0,0.069,0.05085200617697444,0.4797843480902369,0.19482358189681198,0.04420391475343943,0.04420391475343943,up,0.2377889808798774,0.23826455884163722,moderate,decreasing_vol,False,none,-19.548872180451127,False,none,False,rising,mid_up,False,True,-0.08329774188541555,0.04291666666666667,0.4,0.4624327264504764,1.0365,1.07,1.0323203087313073,10,5,False,,stable
600488.SH,profit,津药药业,化学制药,20241231,20250327.0,0.024399999999999998,0.024322070652404458,0.7802423769803378,0.047001817656852844,0.4084762694084283,0.4084762694084283,up,0.6479621053570799,0.043672645901067175,moderate,increasing_vol,False,none,281.25,False,none,False,rising,top,False,False,0.04485241336874016,0.024041666666666666,0.8,0.0864107329737,0.07472,0.122,1.632762312633833,10,5,False,,stable
600499.SH,profit,科达制造,专用机械,20241231,20250327.0,0.12969999999999998,0.11278993165947093,0.4131043921243197,0.24213577684406679,0.3392396300559475,0.3392396300559475,up,0.8861508772973193,0.8078151397442362,high_volatility,stable,True,moderate,-76.04306864064603,False,none,False,falling,mid_down,False,True,-0.5150909393692569,0.18624999999999997,0.3,0.6133543559547467,0.95051,0.534,0.5618036632965461,10,5,False,,stable
600501.SH,profit,航天晨光,专用机械,20241231,20250426.0,0.012000000000000002,0.01188285020615445,0.48355667133673186,0.19233232759274643,,,up,8.916318727197362,0.4636485738142629,high_volatility,increasing_vol,True,severe,-588.8888888888889,False,none,False,falling,bottom,False,True,-0.4864844269628413,-0.0024999999999999883,0.0,1.0,-0.1111,-0.88,1.0,10,5,False,,stable
600513.SH,profit,联环药业,化学制药,20241231,20250418.0,-0.008000000000000002,-0.007821187349940428,0.026448839077765685,0.7938482332611481,-0.05262073705629877,-0.05262073705629877,down,0.20230511625448067,0.0817312669668102,stable,increasing_vol,True,severe,-40.816326530612244,False,none,False,falling,bottom,False,True,-0.09308399922594998,0.006249999999999999,0.0,1.0,0.4,0.29,0.7249999999999999,10,5,False,,stable
600520.SH,profit,三佳科技,半导体,20241231,20250429.0,0.022000000000000002,0.021900494837690694,0.46172415099462455,0.20701518257992918,,,up,15.54265337946112,0.2797677608303001,high_volatility,increasing_vol,False,none,-17.64705882352941,False,none,False,rising,mid_up,False,False,-0.01482249101466504,0.01625,0.2,0.8064959405073401,-0.02969999999999999,0.14,1.0,10,5,False,,stable
600521.SH,profit,华海药业,化学制药,20241231,20250430.0,0.048999999999999995,0.04216615701616212,0.16971637920793745,0.4907076342537663,0.047315878053997285,0.047315878053997285,up,0.2985554198630434,0.1868956928342652,moderate,decreasing_vol,False,none,-4.938271604938276,False,none,False,rising,mid_up,False,False,-0.015693735711734325,0.05875000000000001,0.2,0.8064959405073401,0.6407,0.77,1.2018105197440299,10,5,False,,stable
600529.SH,profit,山东药玻,医疗保健,20241231,20250425.0,0.11199999999999999,0.07302989786286086,0.8767996263000233,0.01908001470796802,0.10570986613209787,0.10570986613209787,up,0.17185437677109716,0.19110206696946003,ultra_stable,increasing_vol,False,none,37.864077669902905,False,none,False,rising,top,True,False,0.12356179517083221,0.10374999999999998,1.0,0.02748633611151033,1.168,1.42,1.2157534246575343,10,5,False,,stable
600530.SH,profit,交大昂立,医疗保健,20241231,20250429.0,-0.0125,-0.012451808225413735,0.17547218067266476,0.4826844093928953,,,down,3.205008761796829,0.3076808411324956,high_volatility,stable,False,none,106.25,False,none,False,rising,mid_up,True,False,0.32140503690876326,-0.003125000000000001,0.0,1.0,-0.09975,0.04,1.0,10,5,False,,stable
600536.SH,profit,中国软件,软件服务,20241231,20250429.0,-0.16999999999999998,-0.16602786883367776,0.8506954631808751,0.02567884743879785,,,down,3.469375250077504,0.2914275210065103,high_volatility,increasing_vol,True,severe,-699.9999999999999,False,none,False,falling,bottom,False,True,-0.27158351585096374,-0.16249999999999998,-0.8,0.0864107329737,-0.135,-0.48,1.0,10,5,False,,stable
600537.SH,profit,亿晶光电,电气设备,20241231,20250429.0,0.12200000000000003,0.11547760129601761,0.3793614042749536,0.2686604813618769,,,up,1.4216206297103364,0.7570698501459426,high_volatility,increasing_vol,True,severe,-1749.5806150978563,False,none,False,falling,bottom,False,True,-0.7214365847457422,-0.0036499999999999866,0.0,1.0,-0.58864,-1.77,1.0,10,5,False,,stable
600549.SH,profit,厦门钨业,小金属,20241231,20250426.0,0.18407,0.1406448534566675,0.8561171623676378,0.02424833468252032,0.2899469014401381,0.2899469014401381,up,0.3320080114793883,0.3087276097144536,ultra_stable,decreasing_vol,False,none,17.588721438988824,False,none,False,rising,mid_up,False,True,0.06029687660515992,0.16832499999999997,1.0,0.02748633611151033,0.985101,1.2094,1.2276913737779171,10,5,False,,stable
600550.SH,profit,保变电气,电气设备,20241231,20250411.0,0.00020000000000000017,0.0002000699281412284,0.004591899051816214,0.9137868417025445,,,up,35.33874871148987,0.06360974768068177,high_volatility,increasing_vol,False,none,225.0,False,none,False,rising,top,False,False,0.0179886381954297,0.005916666666666666,0.2,0.8064959405073401,-0.0034200000000000046,0.052,1.0,10,5,False,,stable
600552.SH,profit,凯盛科技,元器件,20241231,20250328.0,-0.011199999999999998,-0.011058645727799198,0.26024473204295534,0.3798573502547886,-0.015704481530892878,-0.015704481530892878,down,0.21533204073786089,0.03472013824857269,stable,stable,False,none,-17.60133259300389,False,none,False,rising,mid_up,False,False,-0.015639842434130788,-0.015358333333333331,-0.4,0.4624327264504764,0.15564,0.1484,0.9534823952711385,10,5,False,,stable
600560.SH,profit,金自天正,电气设备,20241231,20250328.0,0.015790000000000002,0.015463270427036763,0.8278488452841031,0.0320431348013464,0.08422505845788497,0.08422505845788497,up,0.1314021425223837,0.02743413931582327,ultra_stable,stable,False,none,19.512195121951216,False,none,False,rising,mid_up,False,False,0.018766235514666135,0.015100000000000002,0.8,0.0864107329737,0.216675,0.2352,1.0854967116649359,10,5,False,,stable
600563.SH,profit,法拉电子,元器件,20241231,20250322.0,0.516,0.14015340220809452,0.7604980058522254,0.05386433137197406,0.16946237962778388,0.16946237962778388,up,0.23064280270263512,0.9133454987024351,ultra_stable,decreasing_vol,False,none,3.3557046979865857,False,none,False,rising,mid_up,False,True,0.016117469731787404,0.48374999999999996,1.0,0.02748633611151033,4.218,4.62,1.0953058321479374,10,5,False,,stable
600570.SH,profit,恒生电子,软件服务,20241231,20250329.0,-0.16999999999999998,-0.1264371404532955,0.7559361127690258,0.05550432131702729,-0.1887779587162174,-0.1887779587162174,down,0.37056762648746266,0.307571129984594,stable,decreasing_vol,True,moderate,-3.508771929824545,False,none,False,falling,mid_down,False,False,-0.008725028739606455,-0.17666666666666667,-0.8,0.0864107329737,0.779,0.55,0.7060333761232349,10,5,False,,stable
600571.SH,profit,信雅达,软件服务,20241231,20250419.0,-0.022000000000000002,-0.021542645665611444,0.7999859958244723,0.040523784118892535,,,down,1.8669452934863868,0.35285266046892716,high_volatility,decreasing_vol,True,moderate,145.45454545454544,False,none,False,falling,mid_down,True,False,0.23686470766121048,-0.04125000000000001,-0.4,0.4624327264504764,0.16875,0.15,0.8888888888888888,10,5,False,,stable
600577.SH,profit,精达股份,电气设备,20241231,20250325.0,0.003,0.0029141177648584703,0.014664646394633156,0.8461913353855004,0.05253190869160562,0.05253190869160562,up,0.1671590360308372,0.039115214431215906,stable,decreasing_vol,False,none,42.10526315789475,False,none,False,rising,mid_up,False,False,0.03897382616681684,0.004583333333333334,0.0,1.0,0.2355,0.27,1.1464968152866244,10,5,False,,stable
600580.SH,profit,卧龙电驱,电气设备,20241231,20250426.0,-0.010980000000000012,-0.009257475630281032,0.570238047922272,0.13998313673467871,-0.02130406980951216,-0.02130406980951216,down,0.21113434949350182,0.12907909590634728,stable,increasing_vol,False,none,-0.7964889466840078,False,none,False,rising,mid_up,False,False,-0.002089015392757798,-0.03733333333333334,-0.6,0.22067136191984693,0.5882449999999999,0.6103,1.0374928813674575,10,5,False,,stable
600582.SH,profit,天地科技,专用机械,20241231,20250321.0,0.07849999999999999,0.07065227313969362,0.9945134174381975,0.0001727659280326171,0.1768536063624182,0.1768536063624182,up,0.2597866415169361,0.12448975861491578,ultra_stable,stable,False,none,34.11016949152543,False,none,False,rising,mid_up,False,False,0.07044337962718786,0.08024999999999999,1.0,0.02748633611151033,0.50275,0.633,1.2590750870213823,10,5,False,,stable
600584.SH,profit,长电科技,半导体,20241231,20250421.0,-0.07200000000000001,-0.04258891171399939,0.04610086438629025,0.7287365821345169,0.026690096080340897,0.026690096080340897,down,0.4200826950411196,0.5099803917799193,volatile,stable,False,none,-50.54945054945055,False,none,False,rising,mid_up,False,True,-0.2756228129978112,0.012916666666666646,0.2,0.8064959405073401,1.1924000000000001,0.9,0.754780275075478,10,5,False,,stable
600587.SH,profit,新华医疗,医疗保健,20241231,20250430.0,-0.026000000000000044,-0.016804990743030056,0.1432798856098168,0.5298191167699859,0.1840477433948149,0.1840477433948149,down,0.29430640001339914,0.338452360015409,moderate,decreasing_vol,True,moderate,-7.317073170731714,False,none,False,falling,mid_down,False,False,-0.02902490420048598,0.08499999999999995,0.2,0.8064959405073401,1.1854,1.14,0.9617006917496203,10,5,False,,stable
600588.SH,profit,用友网络,软件服务,20241231,20250329.0,-0.23700000000000002,-0.22866185263831573,0.9457125700149983,0.005458377814533248,,,down,6.031938108415075,0.38604403893856465,high_volatility,increasing_vol,True,severe,-1133.3333333333333,False,none,False,falling,bottom,False,True,-0.32293149522725095,-0.24375,-1.0,0.02748633611151033,-0.1351,-0.62,1.0,10,5,False,,stable
600589.SH,profit,大位科技,软件服务,20241231,20250319.0,-0.0020000000000000018,-0.0013931678628125832,0.05050008879397106,0.7163015519115868,,,down,0.6330881504783861,0.6153616822649912,moderate,stable,False,none,99.05660377358491,False,none,False,rising,top,True,False,0.4565851303939852,0.3358333333333333,0.6,0.22067136191984693,-0.8694000000000003,-0.01,1.0,10,5,False,,stable
600601.SH,profit,方正科技,元器件,20241231,20250329.0,0.15389999999999998,0.14914694869487816,0.7947812204022363,0.04219404713584857,,,up,1.401349142885459,0.2748045669198385,high_volatility,decreasing_vol,False,none,160.0,False,none,False,rising,mid_up,False,True,0.07989906854727076,0.13974999999999999,0.8,0.0864107329737,-0.14993000000000004,0.06,1.0,10,5,False,,stable
600602.SH,profit,云赛智联,软件服务,20241231,20250327.0,-0.011500000000000002,-0.01134628152083344,0.5199662237434378,0.1692297302263709,-0.05038496547334448,-0.05038496547334448,down,0.1593121011582641,0.025203174403237383,ultra_stable,decreasing_vol,False,none,12.12121212121211,False,none,False,rising,mid_up,False,False,0.007922655870601314,-0.010916666666666668,-0.2,0.8064959405073401,0.15245,0.148,0.9708101016726796,10,5,False,,stable
600645.SH,profit,中源协和,医疗保健,20241231,20250425.0,-0.0020000000000000018,-0.0019512128925399607,0.20043696106687958,0.4496288791154451,,,down,1.5923427883328252,0.23885141824992376,high_volatility,decreasing_vol,False,none,-8.33333333333333,False,none,False,falling,mid_down,False,True,-0.00974542085625886,-0.009999999999999988,-0.2,0.8064959405073401,0.1764,0.22,1.2471655328798186,10,5,False,,stable
600664.SH,profit,哈药股份,化学制药,20241231,20250426.0,0.016000000000000004,0.0156577161126881,0.4118808986538954,0.24306534338576782,,,up,4.3576665559103995,0.27889065957826553,high_volatility,decreasing_vol,False,none,31.57894736842105,False,none,False,rising,mid_up,False,True,0.029295723485478126,0.065,0.8,0.0864107329737,0.1051,0.25,2.378686964795433,10,5,False,,stable
600666.SH,profit,奥瑞德,元器件,20241231,20250419.0,0.11410000000000001,0.10826331261809159,0.5674380003888375,0.14153506581581204,,,up,0.9600326891350675,0.23708967290879626,high_volatility,stable,False,none,-384.4748858447489,False,none,False,rising,mid_up,False,False,-0.04207900964982597,0.11682916666666668,0.6,0.22067136191984693,-0.21273000000000003,-0.0623,1.0,10,5,False,,stable
600667.SH,profit,太极实业,半导体,20241231,20250426.0,-0.026000000000000006,-0.024411654404659318,0.7991983036251116,0.0407748338437989,,,down,1.431464993744662,0.32637401857378295,high_volatility,stable,False,none,188.57142857142856,False,none,False,falling,mid_down,True,False,0.32422978750558606,-0.031249999999999993,-0.4,0.4624327264504764,0.2202,0.31,1.407811080835604,10,5,False,,stable
600682.SH,profit,南京新百,生物制药,20241231,20250430.0,-0.127,-0.11557468084280002,0.6923904145225861,0.08047446830849089,-0.25772433353952673,-0.25772433353952673,down,0.5109478528512801,0.24525496936861443,moderate,stable,True,severe,-68.5185185185185,False,none,False,falling,bottom,False,False,-0.1737540939269212,-0.16749999999999998,-0.8,0.0864107329737,0.44190000000000007,0.17,0.38470242136229915,10,5,False,,stable
600686.SH,profit,金龙汽车,汽车整车,20241231,20250426.0,0.10700000000000003,0.09822655923830421,0.14591367526537463,0.5257408812139389,,,up,1.4012015036314576,0.4399772721402777,high_volatility,stable,False,none,137.9310344827586,False,none,False,rising,top,True,False,0.3849312345086,0.2875,0.4,0.4624327264504764,-0.28190000000000004,0.22,1.0,10,5,False,,stable
600703.SH,profit,三安光电,半导体,20241231,20250426.0,-0.059999999999999984,-0.0591687873721183,0.8284438681857051,0.0318705750113139,-0.32439992259648276,-0.32439992259648276,down,0.6525191568069093,0.10440306508910549,moderate,decreasing_vol,True,severe,-66.66666666666666,False,none,False,falling,mid_down,False,False,-0.0497319650578045,-0.05333333333333333,-0.8,0.0864107329737,0.14200000000000002,0.05,0.352112676056338,10,5,False,,stable
600707.SH,profit,彩虹股份,元器件,20241231,20250418.0,0.059,0.06266441430294742,0.03504356803846739,0.7630499958387643,,,up,9.28120802264343,0.5661536893812492,high_volatility,decreasing_vol,False,none,147.2972972972973,False,none,False,rising,mid_up,False,False,0.5141747645952714,0.139375,0.2,0.8064959405073401,0.07869999999999999,0.35,4.447268106734435,10,5,False,,stable
600711.SH,profit,盛屯矿业,小金属,20241231,20250325.0,0.09345,0.08681657679037436,0.25846992799219887,0.38176670398221696,,,up,1.2926858129706522,0.28506307547628823,high_volatility,stable,False,none,2057.9268292682927,False,none,False,rising,top,False,False,0.31873346294903393,0.10175000000000001,0.4,0.4624327264504764,0.24855500000000003,0.6422,2.583733982418378,10,5,False,,stable
600718.SH,profit,东软集团,软件服务,20241231,20250429.0,-0.012,-0.01196003517023895,0.6318213614312849,0.10802779737891503,,,down,2.60204140827922,0.47357153630681814,high_volatility,decreasing_vol,True,moderate,117.24137931034481,False,none,False,falling,mid_down,False,False,0.1680304523219155,-0.01583333333333333,-0.4,0.4624327264504764,0.15080000000000002,0.05,0.33156498673740054,10,5,False,,stable
600721.SH,profit,百花医药,生物制药,20241231,20250312.0,-0.005099999999999998,-0.005064072679436362,0.007117459999052596,0.8927106536648839,,,down,3.289092350873667,0.4015981760416748,high_volatility,decreasing_vol,False,none,217.2972972972973,False,none,False,rising,mid_up,False,True,0.10032841742322716,0.1136,0.4,0.4624327264504764,-0.07013700000000002,0.1085,1.0,10,5,False,,stable
600728.SH,profit,佳都科技,软件服务,20241231,20250411.0,-0.01993,-0.01994679155841964,0.044456744429204005,0.7335430149886786,,,down,3.3108815264773748,0.1503140213020728,high_volatility,stable,True,severe,64.53526697429136,False,none,False,falling,mid_down,False,False,0.048675010671431956,-0.009550000000000003,0.0,1.0,0.039421,-0.0538,-1.364754826107912,10,5,False,,stable
600732.SH,profit,爱旭股份,电气设备,20241231,20250430.0,0.048,0.04685042660251418,0.12500000000000003,0.5594043441634877,,,up,10.252031504827,1.6198209777626662,high_volatility,increasing_vol,True,severe,-317.1641791044776,False,none,False,falling,bottom,False,True,-1.4461004957889492,-0.65625,-0.3,0.6133543559547467,-0.34340000000000004,-2.91,1.0,10,5,False,,stable
600733.SH,profit,北汽蓝谷,汽车整车,20241231,20250429.0,0.008500000000000018,0.005257920122368054,0.4483749843920864,0.21631552399649556,,,up,0.21947807146390266,0.29639196682771274,stable,decreasing_vol,True,moderate,2.2044402604534414,False,none,False,falling,mid_down,False,False,0.008731622383744808,0.1340125,0.8,0.0864107329737,-1.27797,-1.2466,1.0,10,5,False,,stable
600734.SH,profit,实达集团,软件服务,20241231,20250416.0,0.0014500000000000001,0.0014499169670463717,0.007599653727480718,0.8891448276938352,,,up,28.59929589720491,0.7298540312966696,high_volatility,decreasing_vol,True,severe,105.10805500982319,False,none,False,falling,mid_down,False,False,0.026739021975293598,0.047375,0.2,0.8064959405073401,0.04991900000000001,0.0026,0.052084376690238174,10,5,False,,stable
